Time(sec),TempRes(Ohm),SampVolt(V),heat_current(A),coil_current_order(A), sample_current_order(A)
284.74,45.48,0.00065461,0.135,0.975,0.21429
284.8,45.48,0.00082481,0.135,0.975,0.25
284.84,45.48,0.00082496,0.135,0.975,0.28571
284.89,45.48,0.00099519,0.135,0.975,0.32143
284.95,45.48,0.001166,0.135,0.975,0.35714
285,45.48,0.0011657,0.135,0.975,0.39286
285.06,45.48,0.0013374,0.135,0.975,0.42857
285.31,45.48,0.0018517,0.135,0.975,0.46429
285.38,45.48,0.0020235,0.135,0.975,0.5
285.59,45.47,0.00237,0.135,1.05,0
285.64,45.47,0.0023667,0.135,1.05,0.035714
285.7,45.47,-1.8308e-05,0.135,1.05,0.071429
285.75,45.47,2.4399e-05,0.135,1.05,0.10714
285.81,45.47,0.00014763,0.135,1.05,0.14286
285.86,45.47,0.00031448,0.135,1.05,0.17857
285.91,45.47,0.00033683,0.135,1.05,0.21429
285.95,45.47,0.00048252,0.135,1.05,0.25
286.02,45.47,0.00063846,0.135,1.05,0.28571
286.3,45.47,0.0011595,0.135,1.05,0.32143
286.36,45.47,0.0013287,0.135,1.05,0.35714
286.41,45.47,0.0013298,0.135,1.05,0.39286
286.45,45.47,0.0014998,0.135,1.05,0.42857
286.52,45.47,0.0016688,0.135,1.05,0.46429
286.56,45.47,0.0016705,0.135,1.05,0.5
286.78,45.46,0.0021856,0.135,1.125,0
286.83,45.46,0.0022101,0.135,1.125,0.035714
286.88,45.46,0.0023578,0.135,1.125,0.071429
286.94,45.46,-1.6577e-05,0.135,1.125,0.10714
286.99,45.46,-1.8716e-05,0.135,1.125,0.14286
287.05,45.46,0.00014659,0.135,1.125,0.17857
287.3,45.46,0.00064718,0.135,1.125,0.21429
287.36,45.46,0.00081502,0.135,1.125,0.25
287.41,45.46,0.00081567,0.135,1.125,0.28571
287.45,45.46,0.00098381,0.135,1.125,0.32143
287.52,45.46,0.0011537,0.135,1.125,0.35714
287.56,45.46,0.0011533,0.135,1.125,0.39286
287.63,45.46,0.0013226,0.135,1.125,0.42857
287.89,45.46,0.0018328,0.135,1.125,0.46429
287.94,45.46,0.0020029,0.135,1.125,0.5
288.14,45.45,0.0023463,0.135,1.2,0
288.2,45.45,0.00094884,0.135,1.2,0.035714
288.25,45.45,-1.7776e-05,0.135,1.2,0.071429
288.31,45.45,0.00014664,0.135,1.2,0.10714
288.36,45.45,0.00018446,0.135,1.2,0.14286
288.41,45.45,0.00031087,0.135,1.2,0.17857
288.47,45.45,0.00046738,0.135,1.2,0.21429
288.52,45.45,0.00047819,0.135,1.2,0.25
288.56,45.45,0.00064439,0.135,1.2,0.28571
288.83,45.45,0.001148,0.135,1.2,0.32143
288.89,45.45,0.0013156,0.135,1.2,0.35714
288.94,45.45,0.001316,0.135,1.2,0.39286
288.99,45.45,0.0014847,0.135,1.2,0.42857
289.05,45.45,0.0016033,0.135,1.2,0.46429
289.09,45.45,0.0016537,0.135,1.2,0.5
289.39,45.43,0.0023337,0.135,1.275,0
289.44,45.43,0.0016988,0.135,1.275,0.035714
289.49,45.43,-1.84e-05,0.135,1.275,0.071429
289.55,45.43,0.00014481,0.135,1.275,0.10714
289.59,45.43,0.00014544,0.135,1.275,0.14286
289.66,45.43,0.00030951,0.135,1.275,0.17857
289.7,45.43,0.0004251,0.135,1.275,0.21429
289.77,45.43,0.00047549,0.135,1.275,0.25
289.81,45.43,0.00064032,0.135,1.275,0.28571
290.08,45.43,0.0011415,0.135,1.275,0.32143
290.14,45.43,0.0013094,0.135,1.275,0.35714
290.19,45.43,0.0013506,0.135,1.275,0.39286
290.25,45.43,0.0014769,0.135,1.275,0.42857
290.3,45.43,0.0016417,0.135,1.275,0.46429
290.36,45.43,0.0016452,0.135,1.275,0.5
290.56,45.42,0.0021532,0.135,1.35,0
290.61,45.42,0.0022439,0.135,1.35,0.035714
290.67,45.42,0.002322,0.135,1.35,0.071429
290.72,45.42,-1.6125e-05,0.135,1.35,0.10714
290.78,45.42,-1.8627e-05,0.135,1.35,0.14286
290.83,45.42,0.0001452,0.135,1.35,0.17857
290.88,45.42,0.00030537,0.135,1.35,0.21429
291.17,45.42,0.00080356,0.135,1.35,0.25
291.22,45.42,0.00096921,0.135,1.35,0.28571
291.27,45.42,0.000969,0.135,1.35,0.32143
291.33,45.42,0.0011352,0.135,1.35,0.35714
291.38,45.42,0.0012991,0.135,1.35,0.39286
291.42,45.42,0.0013023,0.135,1.35,0.42857
291.49,45.42,0.0014683,0.135,1.35,0.46429
291.75,45.42,0.0019724,0.135,1.35,0.5
291.95,45.41,0.0023101,0.135,1.425,0
292.02,45.41,0.0012745,0.135,1.425,0.035714
292.06,45.41,-1.8508e-05,0.135,1.425,0.071429
292.11,45.41,0.00014369,0.135,1.425,0.10714
292.17,45.41,0.00014389,0.135,1.425,0.14286
292.22,45.41,0.00030603,0.135,1.425,0.17857
292.28,45.41,0.0004407,0.135,1.425,0.21429
292.33,45.41,0.00047043,0.135,1.425,0.25
292.38,45.41,0.00063451,0.135,1.425,0.28571
292.66,45.41,0.0011305,0.135,1.425,0.32143
292.7,45.41,0.0012959,0.135,1.425,0.35714
292.75,45.41,0.0013029,0.135,1.425,0.39286
292.81,45.41,0.0014619,0.135,1.425,0.42857
292.86,45.41,0.0016188,0.135,1.425,0.46429
292.92,45.41,0.0016285,0.135,1.425,0.5
293.19,45.4,0.0022981,0.135,1.5,0
293.25,45.4,0.0022989,0.135,1.5,0.035714
293.3,45.4,-1.7275e-05,0.135,1.5,0.071429
293.34,45.4,7.3852e-05,0.135,1.5,0.10714
293.41,45.4,0.0001431,0.135,1.5,0.14286
293.45,45.4,0.00030503,0.135,1.5,0.17857
293.52,45.4,0.00032845,0.135,1.5,0.21429
293.56,45.4,0.00046817,0.135,1.5,0.25
293.61,45.4,0.00063118,0.135,1.5,0.28571
293.91,45.4,0.0011239,0.135,1.5,0.32143
293.95,45.4,0.0012883,0.135,1.5,0.35714
294,45.4,0.0012885,0.135,1.5,0.39286
294.06,45.4,0.0014549,0.135,1.5,0.42857
294.11,45.4,0.0016184,0.135,1.5,0.46429
294.16,45.4,0.0016206,0.135,1.5,0.5
415.09,44.2,0.0012238,0.13,0,0
415.14,44.2,0.00078952,0.13,0,0.035714
415.2,44.2,-1.0305e-05,0.13,0,0.071429
415.25,44.2,6.6963e-05,0.13,0,0.10714
415.3,44.2,6.6618e-05,0.13,0,0.14286
415.36,44.2,0.00014828,0.13,0,0.17857
415.41,44.2,0.00021646,0.13,0,0.21429
415.47,44.2,0.0002311,0.13,0,0.25
415.52,44.2,0.00031494,0.13,0,0.28571
415.8,44.2,0.00057397,0.13,0,0.32143
415.84,44.2,0.00066245,0.13,0,0.35714
415.89,44.2,0.00066205,0.13,0,0.39286
415.95,44.2,0.0007524,0.13,0,0.42857
416,44.2,0.00084091,0.13,0,0.46429
416.05,44.2,0.00084109,0.13,0,0.5
416.27,44.2,0.001116,0.13,0.075,0
416.31,44.2,0.001122,0.13,0.075,0.035714
416.38,44.2,0.0012079,0.13,0.075,0.071429
416.42,44.2,-8.7256e-06,0.13,0.075,0.10714
416.47,44.2,-1.0849e-05,0.13,0.075,0.14286
416.53,44.2,6.647e-05,0.13,0.075,0.17857
416.8,44.2,0.00031127,0.13,0.075,0.21429
416.84,44.2,0.00039555,0.13,0.075,0.25
416.89,44.2,0.00039445,0.13,0.075,0.28571
416.95,44.2,0.00048051,0.13,0.075,0.32143
417,44.2,0.00056708,0.13,0.075,0.35714
417.05,44.2,0.00056744,0.13,0.075,0.39286
417.11,44.2,0.0006542,0.13,0.075,0.42857
417.38,44.2,0.00092118,0.13,0.075,0.46429
417.42,44.2,0.0010111,0.13,0.075,0.5
417.64,44.19,0.0011949,0.13,0.15,0
417.69,44.19,0.00046064,0.13,0.15,0.035714
417.74,44.19,-1.0317e-05,0.13,0.15,0.071429
417.8,44.19,6.4989e-05,0.13,0.15,0.10714
417.84,44.19,7.0988e-05,0.13,0.15,0.14286
417.89,44.19,0.00014393,0.13,0.15,0.17857
417.95,44.19,0.00021178,0.13,0.15,0.21429
418,44.19,0.00022397,0.13,0.15,0.25
418.06,44.19,0.00030682,0.13,0.15,0.28571
418.33,44.19,0.00056004,0.13,0.15,0.32143
418.38,44.19,0.00064592,0.13,0.15,0.35714
418.42,44.19,0.00065647,0.13,0.15,0.39286
418.49,44.19,0.00073282,0.13,0.15,0.42857
418.53,44.19,0.0008197,0.13,0.15,0.46429
418.59,44.19,0.00082191,0.13,0.15,0.5
418.86,44.18,0.0011793,0.13,0.225,0
418.92,44.18,0.0011809,0.13,0.225,0.035714
418.97,44.18,-9.5456e-06,0.13,0.225,0.071429
419.03,44.18,3.7015e-05,0.13,0.225,0.10714
419.08,44.18,6.4359e-05,0.13,0.225,0.14286
419.13,44.18,0.00014184,0.13,0.225,0.17857
419.17,44.18,0.00014508,0.13,0.225,0.21429
419.24,44.18,0.00022071,0.13,0.225,0.25
419.28,44.18,0.00028709,0.13,0.225,0.28571
419.58,44.18,0.00055236,0.13,0.225,0.32143
419.63,44.18,0.00063818,0.13,0.225,0.35714
419.67,44.18,0.00063774,0.13,0.225,0.39286
419.74,44.18,0.00072499,0.13,0.225,0.42857
419.78,44.18,0.00080698,0.13,0.225,0.46429
419.83,44.18,0.00081148,0.13,0.225,0.5
420.05,44.18,0.0010768,0.13,0.3,0
420.09,44.18,0.0011166,0.13,0.3,0.035714
420.16,44.18,0.0011679,0.13,0.3,0.071429
420.2,44.18,-5.8799e-06,0.13,0.3,0.10714
420.25,44.18,-1.0075e-05,0.13,0.3,0.14286
420.31,44.18,6.3133e-05,0.13,0.3,0.17857
420.58,44.18,0.00029859,0.13,0.3,0.21429
420.63,44.18,0.00037976,0.13,0.3,0.25
420.69,44.18,0.00038039,0.13,0.3,0.28571
420.74,44.18,0.00046265,0.13,0.3,0.32143
420.78,44.18,0.00054611,0.13,0.3,0.35714
420.84,44.18,0.00054547,0.13,0.3,0.39286
420.89,44.18,0.00063095,0.13,0.3,0.42857
421.16,44.18,0.00088874,0.13,0.3,0.46429
421.2,44.18,0.00097635,0.13,0.3,0.5
421.42,44.16,0.0011534,0.13,0.375,0
421.47,44.16,0.00042748,0.13,0.375,0.035714
421.53,44.16,-8.7261e-06,0.13,0.375,0.071429
421.58,44.16,6.2156e-05,0.13,0.375,0.10714
421.63,44.16,7.7041e-05,0.13,0.375,0.14286
421.69,44.16,0.0001375,0.13,0.375,0.17857
421.74,44.16,0.00021166,0.13,0.375,0.21429
421.78,44.16,0.00021517,0.13,0.375,0.25
421.84,44.16,0.0002945,0.13,0.375,0.28571
422.11,44.16,0.00053902,0.13,0.375,0.32143
422.16,44.16,0.00062205,0.13,0.375,0.35714
422.22,44.16,0.0006301,0.13,0.375,0.39286
422.27,44.16,0.00070644,0.13,0.375,0.42857
422.31,44.16,0.00079022,0.13,0.375,0.46429
422.38,44.16,0.00079216,0.13,0.375,0.5
422.66,44.16,0.0011407,0.13,0.45,0
422.7,44.16,0.0011419,0.13,0.45,0.035714
422.75,44.16,-9.0863e-06,0.13,0.45,0.071429
422.81,44.16,4.2687e-05,0.13,0.45,0.10714
422.86,44.16,6.0787e-05,0.13,0.45,0.14286
422.92,44.16,0.00013538,0.13,0.45,0.17857
422.97,44.16,0.00016004,0.13,0.45,0.21429
423.03,44.16,0.00021228,0.13,0.45,0.25
423.08,44.16,0.00029005,0.13,0.45,0.28571
423.36,44.16,0.0005317,0.13,0.45,0.32143
423.41,44.16,0.00061533,0.13,0.45,0.35714
423.45,44.16,0.00062075,0.13,0.45,0.39286
423.52,44.16,0.00069851,0.13,0.45,0.42857
423.56,44.16,0.00077754,0.13,0.45,0.46429
423.63,44.16,0.00078253,0.13,0.45,0.5
423.83,44.15,0.0010402,0.13,0.525,0
423.88,44.15,0.0010564,0.13,0.525,0.035714
423.94,44.15,0.0011278,0.13,0.525,0.071429
423.99,44.15,-5.2784e-07,0.13,0.525,0.10714
424.05,44.15,-9.9844e-06,0.13,0.525,0.14286
424.09,44.15,6.0501e-05,0.13,0.525,0.17857
424.36,44.15,0.00028647,0.13,0.525,0.21429
424.41,44.15,0.00036524,0.13,0.525,0.25
424.47,44.15,0.0003794,0.13,0.525,0.28571
424.52,44.15,0.00044508,0.13,0.525,0.32143
424.56,44.15,0.00052077,0.13,0.525,0.35714
424.63,44.15,0.00052571,0.13,0.525,0.39286
424.67,44.15,0.00060775,0.13,0.525,0.42857
424.94,44.15,0.00085751,0.13,0.525,0.46429
424.99,44.15,0.00094224,0.13,0.525,0.5
425.2,44.13,0.0011149,0.13,0.6,0
425.25,44.13,0.00062801,0.13,0.6,0.035714
425.31,44.13,-8.7887e-06,0.13,0.6,0.071429
425.36,44.13,6.003e-05,0.13,0.6,0.10714
425.41,44.13,5.9445e-05,0.13,0.6,0.14286
425.47,44.13,0.00013128,0.13,0.6,0.17857
425.52,44.13,0.0002066,0.13,0.6,0.21429
425.58,44.13,0.00020658,0.13,0.6,0.25
425.63,44.13,0.0002832,0.13,0.6,0.28571
425.89,44.13,0.00051852,0.13,0.6,0.32143
425.94,44.13,0.00059945,0.13,0.6,0.35714
426,44.13,0.0005998,0.13,0.6,0.39286
426.05,44.13,0.00068175,0.13,0.6,0.42857
426.09,44.13,0.0007645,0.13,0.6,0.46429
426.16,44.13,0.0007637,0.13,0.6,0.5
426.42,44.13,0.0011027,0.13,0.675,0
426.49,44.13,0.0011023,0.13,0.675,0.035714
426.53,44.13,-9.8762e-06,0.13,0.675,0.071429
426.59,44.13,1.0385e-05,0.13,0.675,0.10714
426.64,44.13,5.8296e-05,0.13,0.675,0.14286
426.69,44.13,0.00013035,0.13,0.675,0.17857
426.75,44.13,0.00012928,0.13,0.675,0.21429
426.8,44.13,0.00020284,0.13,0.675,0.25
426.84,44.13,0.00027697,0.13,0.675,0.28571
427.14,44.13,0.00051255,0.13,0.675,0.32143
427.19,44.13,0.00059298,0.13,0.675,0.35714
427.25,44.13,0.00059538,0.13,0.675,0.39286
427.3,44.13,0.00067405,0.13,0.675,0.42857
427.36,44.13,0.00075504,0.13,0.675,0.46429
427.41,44.13,0.00075487,0.13,0.675,0.5
427.61,44.11,0.0010065,0.13,0.75,0
427.67,44.11,0.001027,0.13,0.75,0.035714
427.72,44.11,0.0010909,0.13,0.75,0.071429
427.78,44.11,-8.9291e-06,0.13,0.75,0.10714
427.83,44.11,-1.0152e-05,0.13,0.75,0.14286
427.88,44.11,5.8316e-05,0.13,0.75,0.17857
428.14,44.11,0.00027511,0.13,0.75,0.21429
428.19,44.11,0.00035104,0.13,0.75,0.25
428.25,44.11,0.00035298,0.13,0.75,0.28571
428.3,44.11,0.00042787,0.13,0.75,0.32143
428.36,44.11,0.00050652,0.13,0.75,0.35714
428.41,44.11,0.00050653,0.13,0.75,0.39286
428.45,44.11,0.00058531,0.13,0.75,0.42857
428.72,44.11,0.00082757,0.13,0.75,0.46429
428.78,44.11,0.00091071,0.13,0.75,0.5
428.99,44.1,0.0010784,0.13,0.825,0
429.03,44.1,0.00037258,0.13,0.825,0.035714
429.09,44.1,-8.8378e-06,0.13,0.825,0.071429
429.14,44.1,5.6818e-05,0.13,0.825,0.10714
429.2,44.1,6.3241e-05,0.13,0.825,0.14286
429.25,44.1,0.00012666,0.13,0.825,0.17857
429.3,44.1,0.00019704,0.13,0.825,0.21429
429.36,44.1,0.00019832,0.13,0.825,0.25
429.41,44.1,0.00027144,0.13,0.825,0.28571
429.67,44.1,0.00050032,0.13,0.825,0.32143
429.74,44.1,0.00057756,0.13,0.825,0.35714
429.78,44.1,0.00058786,0.13,0.825,0.39286
429.83,44.1,0.00065781,0.13,0.825,0.42857
429.89,44.1,0.00073565,0.13,0.825,0.46429
429.94,44.1,0.00073779,0.13,0.825,0.5
430.16,44.09,0.00098234,0.13,0.9,0
430.2,44.09,0.0010234,0.13,0.9,0.035714
430.25,44.09,0.0010655,0.13,0.9,0.071429
430.31,44.09,-8.6995e-06,0.13,0.9,0.10714
430.36,44.09,-9.9518e-06,0.13,0.9,0.14286
430.41,44.09,5.6057e-05,0.13,0.9,0.17857
430.67,44.09,0.00026723,0.13,0.9,0.21429
430.74,44.09,0.00034197,0.13,0.9,0.25
430.78,44.09,0.00035114,0.13,0.9,0.28571
430.83,44.09,0.0004171,0.13,0.9,0.32143
430.89,44.09,0.00049259,0.13,0.9,0.35714
430.94,44.09,0.00049365,0.13,0.9,0.39286
430.99,44.09,0.00057077,0.13,0.9,0.42857
431.25,44.09,0.00080919,0.13,0.9,0.46429
431.31,44.09,0.00088973,0.13,0.9,0.5
431.52,44.08,0.0010531,0.13,0.975,0
431.58,44.08,0.00019464,0.13,0.975,0.035714
431.63,44.08,-8.9969e-06,0.13,0.975,0.071429
431.67,44.08,5.503e-05,0.13,0.975,0.10714
431.74,44.08,5.5032e-05,0.13,0.975,0.14286
431.78,44.08,0.00012251,0.13,0.975,0.17857
431.83,44.08,0.00019092,0.13,0.975,0.21429
431.89,44.08,0.00019273,0.13,0.975,0.25
431.94,44.08,0.00026381,0.13,0.975,0.28571
432.2,44.08,0.00048748,0.13,0.975,0.32143
432.27,44.08,0.0005642,0.13,0.975,0.35714
432.31,44.08,0.00056333,0.13,0.975,0.39286
432.36,44.08,0.0006413,0.13,0.975,0.42857
432.42,44.08,0.0007198,0.13,0.975,0.46429
432.47,44.08,0.00071988,0.13,0.975,0.5
432.78,44.08,0.0010419,0.13,1.05,0
432.83,44.08,0.0010411,0.13,1.05,0.035714
432.88,44.08,-8.179e-06,0.13,1.05,0.071429
432.94,44.08,-1.0038e-05,0.13,1.05,0.10714
432.99,44.08,5.386e-05,0.13,1.05,0.14286
433.03,44.08,0.00012051,0.13,1.05,0.17857
433.09,44.08,0.000121,0.13,1.05,0.21429
433.14,44.08,0.00018931,0.13,1.05,0.25
433.41,44.08,0.00040602,0.13,1.05,0.28571
433.47,44.08,0.0004814,0.13,1.05,0.32143
433.52,44.08,0.00048078,0.13,1.05,0.35714
433.56,44.08,0.00055712,0.13,1.05,0.39286
433.63,44.08,0.00063331,0.13,1.05,0.42857
433.67,44.08,0.00063355,0.13,1.05,0.46429
433.74,44.08,0.00071108,0.13,1.05,0.5
433.99,44.06,0.00094917,0.13,1.125,0
434.05,44.06,0.0010295,0.13,1.125,0.035714
434.09,44.06,0.00096531,0.13,1.125,0.071429
434.14,44.06,-8.317e-06,0.13,1.125,0.10714
434.2,44.06,4.9204e-05,0.13,1.125,0.14286
434.25,44.06,5.2894e-05,0.13,1.125,0.17857
434.31,44.06,0.00011939,0.13,1.125,0.21429
434.58,44.06,0.00032837,0.13,1.125,0.25
434.63,44.06,0.00040173,0.13,1.125,0.28571
434.69,44.06,0.00040129,0.13,1.125,0.32143
434.74,44.06,0.00047504,0.13,1.125,0.35714
434.78,44.06,0.00054988,0.13,1.125,0.39286
434.84,44.06,0.00055035,0.13,1.125,0.42857
434.89,44.06,0.00062636,0.13,1.125,0.46429
435.16,44.06,0.00085848,0.13,1.125,0.5
435.47,44.05,0.0010183,0.13,1.2,0
435.53,44.05,0.0010174,0.13,1.2,0.035714
435.58,44.05,-8.7608e-06,0.13,1.2,0.071429
435.64,44.05,-5.067e-06,0.13,1.2,0.10714
435.69,44.05,5.2772e-05,0.13,1.2,0.14286
435.74,44.05,0.0001176,0.13,1.2,0.17857
435.78,44.05,0.00011733,0.13,1.2,0.21429
435.84,44.05,0.00018463,0.13,1.2,0.25
436.11,44.05,0.00039584,0.13,1.2,0.28571
436.16,44.05,0.00046876,0.13,1.2,0.32143
436.22,44.05,0.00048784,0.13,1.2,0.35714
436.27,44.05,0.00054292,0.13,1.2,0.39286
436.31,44.05,0.0006185,0.13,1.2,0.42857
436.38,44.05,0.00061757,0.13,1.2,0.46429
436.42,44.05,0.00069413,0.13,1.2,0.5
436.69,44.05,0.0009277,0.13,1.275,0
436.74,44.05,0.0010066,0.13,1.275,0.035714
436.8,44.05,0.00093656,0.13,1.275,0.071429
436.84,44.05,-8.2098e-06,0.13,1.275,0.10714
436.89,44.05,4.8934e-05,0.13,1.275,0.14286
436.95,44.05,5.1494e-05,0.13,1.275,0.17857
437,44.05,0.00011578,0.13,1.275,0.21429
437.27,44.05,0.00032083,0.13,1.275,0.25
437.33,44.05,0.00039021,0.13,1.275,0.28571
437.38,44.05,0.00039059,0.13,1.275,0.32143
437.44,44.05,0.00046257,0.13,1.275,0.35714
437.49,44.05,0.0005356,0.13,1.275,0.39286
437.53,44.05,0.0005356,0.13,1.275,0.42857
437.59,44.05,0.00061131,0.13,1.275,0.46429
437.86,44.05,0.00083854,0.13,1.275,0.5
438.19,44.04,0.00099423,0.13,1.35,0
438.24,44.04,0.00099342,0.13,1.35,0.035714
438.28,44.04,-8.4283e-06,0.13,1.35,0.071429
438.34,44.04,2.7054e-05,0.13,1.35,0.10714
438.39,44.04,5.0002e-05,0.13,1.35,0.14286
438.44,44.04,0.00011308,0.13,1.35,0.17857
438.5,44.04,0.00012025,0.13,1.35,0.21429
438.55,44.04,0.00017869,0.13,1.35,0.25
438.61,44.04,0.00024657,0.13,1.35,0.28571
438.89,44.04,0.00045638,0.13,1.35,0.32143
438.94,44.04,0.0005287,0.13,1.35,0.35714
438.99,44.04,0.00052925,0.13,1.35,0.39286
439.05,44.04,0.00060257,0.13,1.35,0.42857
439.09,44.04,0.00067612,0.13,1.35,0.46429
439.16,44.04,0.0006766,0.13,1.35,0.5
439.36,44.03,0.00090547,0.13,1.425,0
439.41,44.03,0.00091234,0.13,1.425,0.035714
439.47,44.03,0.0009833,0.13,1.425,0.071429
439.52,44.03,-6.7686e-06,0.13,1.425,0.10714
439.56,44.03,-8.402e-06,0.13,1.425,0.14286
439.63,44.03,5.0085e-05,0.13,1.425,0.17857
439.89,44.03,0.00024215,0.13,1.425,0.21429
439.94,44.03,0.0003112,0.13,1.425,0.25
439.99,44.03,0.00031062,0.13,1.425,0.28571
440.05,44.03,0.00037992,0.13,1.425,0.32143
440.09,44.03,0.00045093,0.13,1.425,0.35714
440.14,44.03,0.00045084,0.13,1.425,0.39286
440.2,44.03,0.00052306,0.13,1.425,0.42857
440.47,44.03,0.00074341,0.13,1.425,0.46429
440.52,44.03,0.00081928,0.13,1.425,0.5
440.74,44.02,0.00097206,0.13,1.5,0
440.78,44.02,0.00041942,0.13,1.5,0.035714
440.83,44.02,-8.1955e-06,0.13,1.5,0.071429
440.89,44.02,4.9596e-05,0.13,1.5,0.10714
440.94,44.02,5.0329e-05,0.13,1.5,0.14286
440.99,44.02,0.00011028,0.13,1.5,0.17857
441.05,44.02,0.00015107,0.13,1.5,0.21429
441.09,44.02,0.0001739,0.13,1.5,0.25
441.16,44.02,0.00023926,0.13,1.5,0.28571
441.42,44.02,0.00044547,0.13,1.5,0.32143
441.47,44.02,0.00051573,0.13,1.5,0.35714
441.53,44.02,0.00051797,0.13,1.5,0.39286
441.58,44.02,0.00058812,0.13,1.5,0.42857
441.63,44.02,0.000655,0.13,1.5,0.46429
441.69,44.02,0.00066067,0.13,1.5,0.5
562.47,42.89,0.000279,0.125,0,0
562.52,42.89,0.00027898,0.125,0,0.035714
562.58,42.89,-4.2679e-06,0.125,0,0.071429
562.63,42.89,-4.9299e-06,0.125,0,0.10714
562.69,42.89,1.9973e-06,0.125,0,0.14286
562.74,42.89,1.1937e-05,0.125,0,0.17857
562.8,42.89,1.2295e-05,0.125,0,0.21429
562.84,42.89,2.4298e-05,0.125,0,0.25
563.11,42.89,7.5579e-05,0.125,0,0.28571
563.16,42.89,9.5555e-05,0.125,0,0.32143
563.2,42.89,9.4529e-05,0.125,0,0.35714
563.27,42.89,0.00011676,0.125,0,0.39286
563.31,42.89,0.00013295,0.125,0,0.42857
563.36,42.89,0.00013959,0.125,0,0.46429
563.42,42.89,0.00016489,0.125,0,0.5
563.69,42.87,0.00024562,0.125,0.075,0
563.74,42.87,0.00027395,0.125,0.075,0.035714
563.8,42.87,0.0002743,0.125,0.075,0.071429
563.84,42.87,-3.8943e-06,0.125,0.075,0.10714
563.89,42.87,-1.2265e-06,0.125,0.075,0.14286
563.95,42.87,1.8391e-06,0.125,0.075,0.17857
564,42.87,1.1372e-05,0.125,0.075,0.21429
564.27,42.87,5.5271e-05,0.125,0.075,0.25
564.33,42.87,7.4323e-05,0.125,0.075,0.28571
564.38,42.87,7.4587e-05,0.125,0.075,0.32143
564.44,42.87,9.313e-05,0.125,0.075,0.35714
564.49,42.87,0.00011367,0.125,0.075,0.39286
564.53,42.87,0.00011454,0.125,0.075,0.42857
564.59,42.87,0.00013792,0.125,0.075,0.46429
564.86,42.87,0.00021356,0.125,0.075,0.5
565.19,42.86,0.00026829,0.125,0.15,0
565.24,42.86,0.00024624,0.125,0.15,0.035714
565.28,42.86,-4.3911e-06,0.125,0.15,0.071429
565.34,42.86,1.3435e-06,0.125,0.15,0.10714
565.39,42.86,1.8424e-06,0.125,0.15,0.14286
565.45,42.86,1.1573e-05,0.125,0.15,0.17857
565.5,42.86,1.6463e-05,0.125,0.15,0.21429
565.56,42.86,2.3468e-05,0.125,0.15,0.25
565.61,42.86,3.7771e-05,0.125,0.15,0.28571
565.89,42.86,9.0814e-05,0.125,0.15,0.32143
565.94,42.86,0.00011176,0.125,0.15,0.35714
565.99,42.86,0.00011153,0.125,0.15,0.39286
566.05,42.86,0.00013422,0.125,0.15,0.42857
566.09,42.86,0.00015761,0.125,0.15,0.46429
566.14,42.86,0.00015704,0.125,0.15,0.5
566.36,42.85,0.00023545,0.125,0.225,0
566.41,42.85,0.00023677,0.125,0.225,0.035714
566.47,42.85,0.00026374,0.125,0.225,0.071429
566.52,42.85,-3.7887e-06,0.125,0.225,0.10714
566.56,42.85,-3.788e-06,0.125,0.225,0.14286
566.63,42.85,1.386e-06,0.125,0.225,0.17857
566.89,42.85,3.6798e-05,0.125,0.225,0.21429
566.94,42.85,5.2521e-05,0.125,0.225,0.25
567,42.85,5.1718e-05,0.125,0.225,0.28571
567.05,42.85,6.9981e-05,0.125,0.225,0.32143
567.09,42.85,8.9109e-05,0.125,0.225,0.35714
567.14,42.85,8.8433e-05,0.125,0.225,0.39286
567.2,42.85,0.00010921,0.125,0.225,0.42857
567.47,42.85,0.00017858,0.125,0.225,0.46429
567.52,42.85,0.00020479,0.125,0.225,0.5
567.74,42.85,0.00025957,0.125,0.3,0
567.78,42.85,7.9809e-05,0.125,0.3,0.035714
567.84,42.85,-3.7178e-06,0.125,0.3,0.071429
567.89,42.85,1.3256e-06,0.125,0.3,0.10714
567.94,42.85,1.3266e-06,0.125,0.3,0.14286
568,42.85,1.0794e-05,0.125,0.3,0.17857
568.05,42.85,2.1278e-05,0.125,0.3,0.21429
568.09,42.85,2.1514e-05,0.125,0.3,0.25
568.16,42.85,3.6006e-05,0.125,0.3,0.28571
568.42,42.85,8.6738e-05,0.125,0.3,0.32143
568.47,42.85,0.00010692,0.125,0.3,0.35714
568.52,42.85,0.00010717,0.125,0.3,0.39286
568.58,42.85,0.00012854,0.125,0.3,0.42857
568.63,42.85,0.00014987,0.125,0.3,0.46429
568.69,42.85,0.00015151,0.125,0.3,0.5
568.95,42.84,0.00025389,0.125,0.375,0
569.02,42.84,0.00025485,0.125,0.375,0.035714
569.06,42.84,-3.8868e-06,0.125,0.375,0.071429
569.13,42.84,-3.922e-06,0.125,0.375,0.10714
569.17,42.84,9.2107e-07,0.125,0.375,0.14286
569.22,42.84,8.9731e-06,0.125,0.375,0.17857
569.28,42.84,9.515e-06,0.125,0.375,0.21429
569.33,42.84,2.0932e-05,0.125,0.375,0.25
569.38,42.84,3.0369e-05,0.125,0.375,0.28571
569.67,42.84,8.486e-05,0.125,0.375,0.32143
569.72,42.84,0.00010498,0.125,0.375,0.35714
