Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A),HeatingCurr(A),SampCurr_order(A)0.5,42.79,3.5195e-05,-0.036707,0,0.142,0
0.75,42.79,3.5405e-05,-0.03681,0,0.142,0
1,42.79,3.5437e-05,-0.036723,0,0.142,0
1.25,42.79,-0.0026425,3.2176,0,0.142,0.33333
1.531,42.79,3.3878e-05,-0.034635,0,0.142,0
1.797,42.79,-0.0044035,5.3551,0,0.142,0.66667
2.062,42.79,3.1142e-05,-0.03204,0,0.142,0
2.328,42.79,-0.0044032,5.3555,0,0.142,1
2.594,42.79,3.0925e-05,-0.032254,0,0.142,0
2.844,42.79,-0.0044033,5.3557,0,0.142,1.3333
3.125,42.79,3.1808e-05,-0.032692,0,0.142,0
3.375,42.79,-0.0044045,5.3559,0,0.142,1.6667
3.656,42.79,3.1745e-05,-0.032727,0,0.142,0
3.922,42.79,-0.0044038,5.356,0,0.142,2
4.187,42.79,3.2361e-05,-0.033001,0,0.142,0
4.453,42.79,-0.0044052,5.3562,0,0.142,2.3333
4.719,42.79,3.1475e-05,-0.032819,0,0.142,0
4.984,42.79,-0.0044045,5.3563,0,0.142,2.6667
5.234,42.79,3.137e-05,-0.032719,0,0.142,0
5.5,42.79,-0.004405,5.3565,0,0.142,3
6.406,42.79,3.5493e-05,-0.036336,0.5,0.142,0
6.656,42.79,3.5622e-05,-0.03657,0.5,0.142,0
6.906,42.79,3.5875e-05,-0.036684,0.5,0.142,0
7.156,42.79,-0.0026695,3.224,0.5,0.142,0.33333
7.422,42.79,3.416e-05,-0.03446,0.5,0.142,0
7.687,42.79,-0.004438,5.356,0.5,0.142,0.66667
7.953,42.79,3.0854e-05,-0.031899,0.5,0.142,0
8.219,42.79,-0.004438,5.3563,0.5,0.142,1
8.484,42.79,3.1505e-05,-0.032296,0.5,0.142,0
8.75,42.79,-0.0044381,5.3564,0.5,0.142,1.3333
9,42.79,3.1323e-05,-0.032164,0.5,0.142,0
9.281,42.79,-0.0044379,5.3566,0.5,0.142,1.6667
9.547,42.79,3.168e-05,-0.032472,0.5,0.142,0
9.812,42.79,-0.0044383,5.3567,0.5,0.142,2
10.062,42.79,3.2206e-05,-0.032513,0.5,0.142,0
10.344,42.79,-0.0044388,5.3568,0.5,0.142,2.3333
10.594,42.79,2.9626e-05,-0.030524,0.5,0.142,0
10.875,42.79,-0.0044392,5.3569,0.5,0.142,2.6667
11.125,42.79,3.1046e-05,-0.031312,0.5,0.142,0
11.39,42.79,-0.0044395,5.3569,0.5,0.142,3
12.265,42.79,3.5882e-05,-0.036339,1,0.142,0
12.515,42.79,3.5779e-05,-0.036644,1,0.142,0
12.765,42.79,3.5603e-05,-0.036612,1,0.142,0
13.031,42.79,-0.0026807,3.2275,1,0.142,0.33333
13.297,42.79,3.3491e-05,-0.034229,1,0.142,0
13.562,42.79,-0.0044508,5.3564,1,0.142,0.66667
13.812,42.79,3.2214e-05,-0.033236,1,0.142,0
14.078,42.79,-0.0044493,5.3567,1,0.142,1
14.344,42.79,3.2053e-05,-0.032932,1,0.142,0
14.625,42.79,-0.0044504,5.3567,1,0.142,1.3333
14.875,42.79,3.1719e-05,-0.031882,1,0.142,0
15.156,42.79,-0.0044507,5.3568,1,0.142,1.6667
15.422,42.79,3.1804e-05,-0.032334,1,0.142,0
15.687,42.79,-0.0044507,5.3569,1,0.142,2
15.937,42.79,3.1393e-05,-0.031926,1,0.142,0
16.219,42.79,-0.0044508,5.357,1,0.142,2.3333
16.469,42.79,3.1176e-05,-0.031928,1,0.142,0
16.75,42.79,-0.0044513,5.357,1,0.142,2.6667
17,42.79,3.113e-05,-0.032405,1,0.142,0
17.281,42.79,-0.0044516,5.3571,1,0.142,3
18.125,42.8,3.5068e-05,-0.036521,1.5,0.142,0
18.39,42.8,3.5919e-05,-0.036726,1.5,0.142,0
18.656,42.8,3.6247e-05,-0.03681,1.5,0.142,0
18.922,42.8,-0.0026862,3.2271,1.5,0.142,0.33333
19.187,42.8,3.4038e-05,-0.0348,1.5,0.142,0
19.437,42.8,-0.0044609,5.3565,1.5,0.142,0.66667
19.719,42.8,3.2799e-05,-0.033632,1.5,0.142,0
19.984,42.8,-0.0044608,5.3566,1.5,0.142,1
20.25,42.8,3.3498e-05,-0.033618,1.5,0.142,0
20.515,42.8,-0.0044609,5.3567,1.5,0.142,1.3333
20.781,42.8,3.1675e-05,-0.032502,1.5,0.142,0
21.031,42.8,-0.0044612,5.3568,1.5,0.142,1.6667
21.297,42.8,3.0786e-05,-0.032057,1.5,0.142,0
21.562,42.8,-0.0044606,5.3569,1.5,0.142,2
21.844,42.8,3.2622e-05,-0.032471,1.5,0.142,0
22.094,42.8,-0.0044615,5.357,1.5,0.142,2.3333
22.375,42.8,3.2314e-05,-0.032832,1.5,0.142,0
22.625,42.8,-0.0044623,5.357,1.5,0.142,2.6667
