Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
627.05,33.43,3.5166e-06,0.5,0
627.74,33.39,3.0027e-06,0.5,0
628.44,33.36,4.1457e-06,0.5,0
629.16,33.32,3.5492e-06,0.5,0
629.88,33.29,3.4682e-06,0.5,0
630.58,33.25,4.6824e-06,0.5,0
631.25,33.21,3.9104e-06,0.5,0
631.94,33.18,4.2722e-06,0.5,0
632.64,33.12,4.3715e-06,0.5,0
633.36,33.09,4.3739e-06,0.5,0
634.08,33.04,4.2539e-06,0.5,0
634.78,33,3.9233e-06,0.5,0
635.5,32.98,3.8609e-06,0.5,0
636.22,32.93,3.5018e-06,0.5,0
636.92,32.89,3.089e-06,0.5,0
637.64,32.87,4.1913e-06,0.5,0
638.31,32.82,3.772e-06,0.5,0
638.99,32.79,3.9034e-06,0.5,0
639.66,32.76,4.5757e-06,0.5,0
640.33,32.73,4.0265e-06,0.5,0
641.02,32.68,4.262e-06,0.5,0
641.72,32.67,4.0388e-06,0.5,0
642.44,32.62,3.717e-06,0.5,0
643.16,32.58,3.9663e-06,0.5,0
643.86,32.56,4.3147e-06,0.5,0
644.53,32.51,3.9196e-06,0.5,0
645.22,32.49,4.6884e-06,0.5,0
645.92,32.44,4.7564e-06,0.5,0
646.64,32.41,4.0632e-06,0.5,0
647.36,32.38,4.1441e-06,0.5,0
648.06,32.33,3.9642e-06,0.5,0
648.74,32.31,4.5525e-06,0.5,0
649.42,32.28,4.3069e-06,0.5,0
650.13,32.25,3.7466e-06,0.5,0
650.84,32.21,3.7879e-06,0.5,0
651.56,32.17,4.1056e-06,0.5,0
652.27,32.15,3.6935e-06,0.5,0
652.94,32.1,3.6807e-06,0.5,0
653.66,32.08,4.4788e-06,0.5,0
654.38,32.05,4.1631e-06,0.5,0
655.08,32,4.3267e-06,0.5,0
655.8,31.98,4.0967e-06,0.5,0
656.47,31.95,4.1267e-06,0.5,0
657.14,31.91,4.0756e-06,0.5,0
657.81,31.88,3.7018e-06,0.5,0
658.5,31.85,4.1131e-06,0.5,0
659.2,31.81,3.2233e-06,0.5,0
659.92,31.79,3.5917e-06,0.5,0
660.64,31.76,4.2774e-06,0.5,0
661.34,31.72,3.4499e-06,0.5,0
662.02,31.7,3.2608e-06,0.5,0
662.7,31.65,3.6184e-06,0.5,0
663.41,31.62,3.6799e-06,0.5,0
664.13,31.59,3.8599e-06,0.5,0
664.84,31.57,4.0301e-06,0.5,0
665.55,31.51,4.5215e-06,0.5,0
666.22,31.48,3.9181e-06,0.5,0
666.91,31.46,3.844e-06,0.5,0
667.61,31.43,3.7053e-06,0.5,0
668.33,31.4,4.1903e-06,0.5,0
669.03,31.37,3.7144e-06,0.5,0
669.75,31.33,3.1104e-06,0.5,0
670.47,31.3,3.5128e-06,0.5,0
671.17,31.26,3.3281e-06,0.5,0
671.89,31.24,4.2917e-06,0.5,0
672.61,31.21,3.4541e-06,0.5,0
673.28,31.18,4.4326e-06,0.5,0
673.95,31.15,3.9571e-06,0.5,0
674.64,31.13,4.4779e-06,0.5,0
675.34,31.1,3.786e-06,0.5,0
676.06,31.06,3.9981e-06,0.5,0
676.77,31.04,3.9905e-06,0.5,0
677.49,31,3.4851e-06,0.5,0
678.16,30.97,3.7039e-06,0.5,0
678.86,30.94,4.1407e-06,0.5,0
679.53,30.91,3.8062e-06,0.5,0
680.22,30.89,3.8606e-06,0.5,0
680.92,30.85,3.4713e-06,0.5,0
681.64,30.84,3.9524e-06,0.5,0
682.36,30.8,4.4279e-06,0.5,0
683.06,30.77,3.6387e-06,0.5,0
683.74,30.75,4.2124e-06,0.5,0
684.42,30.72,3.8388e-06,0.5,0
685.13,30.68,3.1805e-06,0.5,0
685.8,30.65,4.0578e-06,0.5,0
686.52,30.63,3.4293e-06,0.5,0
687.24,30.59,4.0758e-06,0.5,0
687.94,30.56,3.9141e-06,0.5,0
688.61,30.54,3.8729e-06,0.5,0
689.3,30.51,3.7353e-06,0.5,0
690,30.49,3.8032e-06,0.5,0
690.72,30.46,3.0653e-06,0.5,0
691.44,30.43,3.6663e-06,0.5,0
692.14,30.4,3.9371e-06,0.5,0
692.81,30.37,3.8653e-06,0.5,0
693.5,30.35,3.9036e-06,0.5,0
694.2,30.32,3.8012e-06,0.5,0
694.92,30.3,3.3216e-06,0.5,0
695.64,30.26,2.878e-06,0.5,0
696.34,30.24,3.6773e-06,0.5,0
697.02,30.22,3.8755e-06,0.5,0
697.7,30.18,3.7384e-06,0.5,0
698.41,30.16,4.1394e-06,0.5,0
699.13,30.13,3.863e-06,0.5,0
699.84,30.09,4.3745e-06,0.5,0
700.55,30.08,3.2134e-06,0.5,0
701.22,30.05,3.6194e-06,0.5,0
701.91,30.03,4.2514e-06,0.5,0
702.61,29.99,4.001e-06,0.5,0
703.33,29.98,3.6137e-06,0.5,0
704.05,29.94,3.6494e-06,0.5,0
704.75,29.92,4.1788e-06,0.5,0
705.42,29.91,4.2941e-06,0.5,0
706.09,29.85,3.8236e-06,0.5,0
706.78,29.83,3.2183e-06,0.5,0
707.49,29.81,3.3615e-06,0.5,0
708.2,29.77,3.7848e-06,0.5,0
708.92,29.75,4.0599e-06,0.5,0
709.63,29.72,3.5323e-06,0.5,0
710.3,29.7,3.9348e-06,0.5,0
711.02,29.67,3.483e-06,0.5,0
711.74,29.65,3.5018e-06,0.5,0
712.44,29.62,3.3758e-06,0.5,0
713.16,29.6,3.6755e-06,0.5,0
713.88,29.57,3.8447e-06,0.5,0
714.58,29.55,4.1277e-06,0.5,0
715.3,29.52,3.7569e-06,0.5,0
716.02,29.5,3.8207e-06,0.5,0
716.72,29.47,3.483e-06,0.5,0
717.44,29.44,3.3957e-06,0.5,0
718.16,29.42,3.652e-06,0.5,0
718.86,29.4,4.2488e-06,0.5,0
719.53,29.37,3.415e-06,0.5,0
720.22,29.35,3.4084e-06,0.5,0
720.92,29.33,3.2202e-06,0.5,0
721.64,29.31,3.6074e-06,0.5,0
722.36,29.27,3.404e-06,0.5,0
723.06,29.26,3.7414e-06,0.5,0
723.74,29.23,3.8271e-06,0.5,0
724.42,29.21,3.5373e-06,0.5,0
725.13,29.19,3.1106e-06,0.5,0
725.84,29.15,4.2659e-06,0.5,0
726.56,29.14,3.9556e-06,0.5,0
727.27,29.11,3.2136e-06,0.5,0
727.94,29.09,3.0622e-06,0.5,0
728.63,29.05,3.5347e-06,0.5,0
729.33,29.04,4.1739e-06,0.5,0
730.05,29.01,3.7677e-06,0.5,0
730.77,28.99,4.3051e-06,0.5,0
731.47,28.98,3.8888e-06,0.5,0
732.19,28.94,3.6335e-06,0.5,0
732.89,28.92,3.4861e-06,0.5,0
733.61,28.9,4.3783e-06,0.5,0
734.33,28.88,3.4016e-06,0.5,0
735.03,28.85,3.8834e-06,0.5,0
735.75,28.83,3.5814e-06,0.5,0
736.47,28.8,4.0181e-06,0.5,0
737.17,28.78,3.2514e-06,0.5,0
737.86,28.75,3.9707e-06,0.5,0
738.56,28.73,3.8651e-06,0.5,0
739.27,28.71,3.204e-06,0.5,0
739.99,28.69,3.7292e-06,0.5,0
740.7,28.68,3.1552e-06,0.5,0
741.42,28.65,3.4612e-06,0.5,0
742.13,28.63,3.641e-06,0.5,0
742.84,28.6,2.6976e-06,0.5,0
743.55,28.59,2.7823e-06,0.5,0
744.27,28.55,3.4239e-06,0.5,0
744.99,28.54,4.031e-06,0.5,0
745.69,28.52,4.4114e-06,0.5,0
746.41,28.5,4.4208e-06,0.5,0
747.13,28.48,2.6544e-06,0.5,0
747.83,28.44,3.5063e-06,0.5,0
748.52,28.43,3.2291e-06,0.5,0
749.22,28.4,3.0029e-06,0.5,0
749.94,28.4,3.3336e-06,0.5,0
750.66,28.38,3.1167e-06,0.5,0
751.36,28.34,3.9501e-06,0.5,0
752.08,28.33,3.73e-06,0.5,0
752.8,28.3,2.9231e-06,0.5,0
753.5,28.28,3.07e-06,0.5,0
754.17,28.24,2.8642e-06,0.5,0
754.84,28.23,3.3683e-06,0.5,0
755.53,28.21,3.5696e-06,0.5,0
756.24,28.19,3.0235e-06,0.5,0
756.95,28.17,3.3148e-06,0.5,0
757.67,28.14,3.1559e-06,0.5,0
758.34,28.12,3.445e-06,0.5,0
759.05,28.11,3.4783e-06,0.5,0
759.74,28.08,3.766e-06,0.5,0
760.44,28.08,3.9465e-06,0.5,0
761.16,28.06,3.1681e-06,0.5,0
761.88,28.02,2.5453e-06,0.5,0
762.58,28.01,3.8198e-06,0.5,0
763.25,27.99,2.7176e-06,0.5,0
763.94,27.98,3.3411e-06,0.5,0
764.64,27.95,2.5664e-06,0.5,0
765.36,27.93,3.4202e-06,0.5,0
766.08,27.91,3.3273e-06,0.5,0
766.78,27.89,3.2697e-06,0.5,0
767.5,27.87,3.3946e-06,0.5,0
768.22,27.85,3.5281e-06,0.5,0
768.92,27.83,3.4666e-06,0.5,0
769.64,27.81,3.1754e-06,0.5,0
770.36,27.79,3.0689e-06,0.5,0
771.06,27.78,3.0433e-06,0.5,0
771.78,27.76,3.2908e-06,0.5,0
772.5,27.73,3.1247e-06,0.5,0
773.2,27.72,3.4528e-06,0.5,0
773.92,27.7,3.0102e-06,0.5,0
774.63,27.68,3.5316e-06,0.5,0
775.31,27.67,3.4976e-06,0.5,0
776.02,27.64,3.8341e-06,0.5,0
776.69,27.62,3.1052e-06,0.5,0
777.41,27.6,3.3096e-06,0.5,0
778.13,27.59,3.8193e-06,0.5,0
778.83,27.57,3.1148e-06,0.5,0
779.52,27.55,2.6084e-06,0.5,0
780.22,27.53,3.3735e-06,0.5,0
780.94,27.51,3.9665e-06,0.5,0
781.66,27.5,3.292e-06,0.5,0
782.36,27.48,3.1135e-06,0.5,0
783.03,27.46,3.6781e-06,0.5,0
783.72,27.45,3.7287e-06,0.5,0
784.42,27.42,3.0074e-06,0.5,0
785.14,27.41,2.8926e-06,0.5,0
785.84,27.39,3.0684e-06,0.5,0
786.56,27.36,2.9938e-06,0.5,0
787.24,27.35,3.0167e-06,0.5,0
787.91,27.33,3.4912e-06,0.5,0
788.59,27.32,3.3018e-06,0.5,0
789.3,27.3,3.0066e-06,0.5,0
789.97,27.28,2.9362e-06,0.5,0
790.69,27.26,2.274e-06,0.5,0
791.41,27.25,2.1726e-06,0.5,0
792.11,27.23,3.5694e-06,0.5,0
792.8,27.2,2.3214e-06,0.5,0
793.5,27.19,3.798e-06,0.5,0
794.22,27.17,3.7926e-06,0.5,0
794.94,27.17,3.2742e-06,0.5,0
795.64,27.15,3.4145e-06,0.5,0
796.31,27.14,3.5271e-06,0.5,0
797,27.11,2.9998e-06,0.5,0
797.7,27.1,2.8511e-06,0.5,0
798.38,27.09,3.9235e-06,0.5,0
799.09,27.06,3.4415e-06,0.5,0
799.8,27.05,3.4361e-06,0.5,0
800.52,27.02,3.584e-06,0.5,0
801.24,27.01,2.7072e-06,0.5,0
801.94,27,3.3697e-06,0.5,0
802.61,26.98,2.7023e-06,0.5,0
803.3,26.97,2.8861e-06,0.5,0
804,26.95,2.3695e-06,0.5,0
804.72,26.94,3.1789e-06,0.5,0
805.44,26.91,3.705e-06,0.5,0
806.14,26.9,3.4861e-06,0.5,0
806.86,26.89,2.8065e-06,0.5,0
807.58,26.86,2.4279e-06,0.5,0
808.28,26.86,2.9698e-06,0.5,0
808.95,26.84,2.6718e-06,0.5,0
809.64,26.82,2.4362e-06,0.5,0
810.34,26.81,3.5464e-06,0.5,0
811.06,26.79,2.7119e-06,0.5,0
811.78,26.77,2.7872e-06,0.5,0
812.49,26.76,2.8686e-06,0.5,0
813.16,26.75,2.8879e-06,0.5,0
813.84,26.72,2.6666e-06,0.5,0
814.55,26.71,2.5525e-06,0.5,0
815.27,26.7,2.9048e-06,0.5,0
815.99,26.68,2.8846e-06,0.5,0
816.69,26.67,3.6671e-06,0.5,0
817.41,26.65,3.0146e-06,0.5,0
818.13,26.64,2.8616e-06,0.5,0
818.83,26.59,2.8846e-06,0.5,0
819.55,26.58,2.7166e-06,0.5,0
820.27,26.57,2.569e-06,0.5,0
820.97,26.55,2.8759e-06,0.5,0
821.69,26.54,2.8457e-06,0.5,0
822.39,26.53,3.1317e-06,0.5,0
823.08,26.51,3.6351e-06,0.5,0
823.78,26.49,3.0825e-06,0.5,0
824.5,26.48,2.9857e-06,0.5,0
825.22,26.46,2.8926e-06,0.5,0
