Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A),HeatingCurr(A),SampCurr_order(A)0.296,109.3,-2.3171e-05,-0.00010495,7,0,0
0.531,109.3,-4.6226e-05,-0.00010386,7,0,0.10526
0.593,109.3,-3.9929e-05,-0.00010361,7,0,0.21053
0.656,109.3,-6.5553e-05,-8.2028e-05,7,0,0.31579
0.968,109.3,-3.4667e-05,-8.7034e-05,7,0,0.42105
1.015,109.3,-4.6362e-05,-0.00010497,7,0,0.52632
1.062,109.3,-7.2991e-05,-8.5816e-05,7,0,0.63158
1.125,109.3,-4.1835e-05,-7.6469e-05,7,0,0.73684
1.171,109.3,-2.4338e-05,-9.9326e-05,7,0,0.84211
1.234,109.3,-7.2726e-05,-8.094e-05,7,0,0.94737
1.281,109.3,-3.5292e-05,-6.6699e-05,7,0,1.0526
1.343,109.3,-2.5189e-05,-0.00010901,7,0,1.1579
1.625,109.3,-2.2183e-05,-9.5013e-05,7,0,1.2632
1.671,109.3,-5.0767e-05,-8.7646e-05,7,0,1.3684
1.718,109.3,-5.626e-05,-7.1673e-05,7,0,1.4737
1.781,109.3,-2.4244e-05,-8.9298e-05,7,0,1.5789
1.828,109.3,-5.1472e-05,-0.00010271,7,0,1.6842
1.89,109.3,-6.1418e-05,-7.1765e-05,7,0,1.7895
1.937,109.3,-3.6769e-05,-8.2116e-05,7,0,1.8947
2,109.3,-5.3201e-05,-9.7133e-05,7,0,2
2.39,109.3,-1.8248e-05,-0.00010279,7,0,0.01
2.453,109.3,-6.9949e-05,-9.553e-05,7,0,0.11526
2.5,109.3,-4.8798e-05,-8.1165e-05,7,0,0.22053
2.546,109.3,-3.1356e-05,-0.00011294,7,0,0.32579
2.609,109.3,-6.4218e-05,-8.0577e-05,7,0,0.43105
2.656,109.3,-4.5342e-05,-7.6919e-05,7,0,0.53632
2.718,109.3,-2.7466e-05,-0.00010737,7,0,0.64158
2.765,109.3,-5.6107e-05,-8.7108e-05,7,0,0.74684
2.828,109.3,-4.2702e-05,-6.6561e-05,7,0,0.85211
3.093,109.3,-3.6247e-05,-9.3149e-05,7,0,0.95737
3.156,109.3,-5.4007e-05,-0.00010892,7,0,1.0626
3.203,109.3,-6.0323e-05,-8.8869e-05,7,0,1.1679
3.265,109.3,-3.9036e-05,-9.6432e-05,7,0,1.2732
3.312,109.3,-3.3535e-05,-0.00010486,7,0,1.3784
3.359,109.3,-7.2725e-05,-8.6716e-05,7,0,1.4837
3.421,109.3,-4.0595e-05,-7.0235e-05,7,0,1.5889
3.468,109.3,-2.6797e-05,-0.00010734,7,0,1.6942
3.734,109.3,-4.4026e-05,-0.0001102,7,0,1.7995
3.781,109.3,-6.8618e-05,-8.9615e-05,7,0,1.9047
3.843,109.3,-4.6711e-05,-8.8705e-05,7,0,2.01
4.046,109.3,-4.2658e-05,-8.4818e-05,7,0,0.02
4.093,109.3,-4.4026e-05,-6.0597e-05,7,0,0.12526
4.156,109.3,-2.4834e-05,-8.9694e-05,7,0,0.23053
4.203,109.3,-4.5218e-05,-0.00010009,7,0,0.33579
4.265,109.3,-5.4114e-05,-6.3598e-05,7,0,0.44105
4.312,109.3,-3.0346e-05,-8.125e-05,7,0,0.54632
4.375,109.3,-4.9667e-05,-0.00010805,7,0,0.65158
4.421,109.3,-6.5689e-05,-7.4836e-05,7,0,0.75684
4.703,109.3,-6.4255e-05,-7.6952e-05,7,0,0.86211
4.75,109.3,-3.7062e-05,-7.5576e-05,7,0,0.96737
4.812,109.3,-3.2382e-05,-0.00010479,7,0,1.0726
4.859,109.3,-5.3223e-05,-8.1017e-05,7,0,1.1779
4.921,109.3,-5.3981e-05,-6.704e-05,7,0,1.2832
4.968,109.3,-2.3617e-05,-9.5481e-05,7,0,1.3884
5.031,109.3,-5.0194e-05,-0.00010303,7,0,1.4937
5.078,109.3,-6.7375e-05,-6.8163e-05,7,0,1.5989
5.343,109.3,-4.8195e-05,-6.4632e-05,7,0,1.7042
5.39,109.3,-2.2446e-05,-9.5429e-05,7,0,1.8095
5.437,109.3,-5.0843e-05,-9.7506e-05,7,0,1.9147
5.5,109.3,-5.5623e-05,-6.8617e-05,7,0,2.02
5.703,109.3,-4.4409e-05,-0.00010684,7,0,0.03
