Time(sec),TempRes(Ohm),SampVolt(V),heat_current(A),coil_current_order(A), sample_current_order(A)
222.38,41.74,-0.0014403,0.142,0.8,0.99684
222.42,41.74,-0.0014413,0.142,0.8,1.1021
222.47,41.74,-0.0016612,0.142,0.8,1.2074
222.53,41.74,-0.0018043,0.142,0.8,1.3126
222.58,41.74,-0.0018842,0.142,0.8,1.4179
222.64,41.74,-0.0021115,0.142,0.8,1.5232
222.89,41.74,-0.0028111,0.142,0.8,1.6284
222.94,41.74,-0.0030483,0.142,0.8,1.7337
223,41.74,-0.0031561,0.142,0.8,1.8389
223.05,41.74,-0.0032889,0.142,0.8,1.9442
223.09,41.74,-0.003532,0.142,0.8,2.0495
223.16,41.74,-0.0036485,0.142,0.8,2.1547
223.2,41.74,-0.0037789,0.142,0.8,2.26
223.41,41.74,-0.0045326,0.142,0.8,0.27
223.47,41.74,-0.0047551,0.142,0.8,0.37526
223.51,41.74,-0.0047904,0.142,0.8,0.48053
224.05,41.74,-0.00083462,0.142,0.8,0.58579
224.11,41.74,-0.0010426,0.142,0.8,0.69105
224.16,41.74,-0.0010427,0.142,0.8,0.79632
224.22,41.74,-0.0012564,0.142,0.8,0.90158
224.26,41.74,-0.0014737,0.142,0.8,1.0068
224.33,41.74,-0.0014747,0.142,0.8,1.1121
224.38,41.74,-0.0016955,0.142,0.8,1.2174
224.44,41.74,-0.0018952,0.142,0.8,1.3226
224.48,41.74,-0.0019197,0.142,0.8,1.4279
224.53,41.74,-0.0021478,0.142,0.8,1.5332
224.78,41.74,-0.0028507,0.142,0.8,1.6384
224.83,41.74,-0.0030902,0.142,0.8,1.7437
224.89,41.74,-0.0031627,0.142,0.8,1.8489
224.94,41.74,-0.0033323,0.142,0.8,1.9542
225,41.74,-0.003577,0.142,0.8,2.0595
225.05,41.74,-0.003769,0.142,0.8,2.1647
225.11,41.74,-0.0038262,0.142,0.8,2.27
225.31,41.74,-0.0045826,0.142,0.8,0.28
225.36,41.74,-0.0048253,0.142,0.8,0.38526
225.42,41.74,-0.004842,0.142,0.8,0.49053
225.95,41.74,-0.00086212,0.142,0.8,0.59579
226,41.74,-0.0010703,0.142,0.8,0.70105
226.06,41.74,-0.0010724,0.142,0.8,0.80632
226.13,41.74,-0.0012872,0.142,0.8,0.91158
226.17,41.74,-0.0015063,0.142,0.8,1.0168
226.22,41.74,-0.0015065,0.142,0.8,1.1221
226.28,41.74,-0.0017295,0.142,0.8,1.2274
226.33,41.74,-0.0019446,0.142,0.8,1.3326
226.39,41.74,-0.0019557,0.142,0.8,1.4379
226.44,41.74,-0.0021852,0.142,0.8,1.5432
226.5,41.74,-0.0024146,0.142,0.8,1.6484
226.76,41.74,-0.0031329,0.142,0.8,1.7537
226.81,41.74,-0.0033762,0.142,0.8,1.8589
226.86,41.74,-0.0035411,0.142,0.8,1.9642
226.92,41.74,-0.0036226,0.142,0.8,2.0695
226.97,41.74,-0.0038702,0.142,0.8,2.1747
227.03,41.74,-0.0040471,0.142,0.8,2.28
227.23,41.74,-0.0046346,0.142,0.8,0.29
227.28,41.74,-0.0048916,0.142,0.8,0.39526
227.34,41.74,-0.0048952,0.142,0.8,0.50053
227.84,41.74,-0.00088855,0.142,0.8,0.60579
227.91,41.74,-0.001099,0.142,0.8,0.71105
227.95,41.74,-0.0011007,0.142,0.8,0.81632
228.01,41.74,-0.001318,0.142,0.8,0.92158
228.06,41.74,-0.0015373,0.142,0.8,1.0268
228.13,41.74,-0.0015379,0.142,0.8,1.1321
228.17,41.74,-0.0017628,0.142,0.8,1.2374
228.22,41.74,-0.0019213,0.142,0.8,1.3426
228.28,41.74,-0.0019902,0.142,0.8,1.4479
228.33,41.74,-0.0022217,0.142,0.8,1.5532
228.58,41.74,-0.0029322,0.142,0.8,1.6584
228.63,41.74,-0.0031742,0.142,0.8,1.7637
228.69,41.74,-0.0033291,0.142,0.8,1.8689
228.73,41.74,-0.0034199,0.142,0.8,1.9742
228.8,41.74,-0.0036658,0.142,0.8,2.0795
228.84,41.74,-0.0038322,0.142,0.8,2.1847
228.91,41.74,-0.0039175,0.142,0.8,2.29
229.41,41.75,-0.0051245,0.142,0.96667,0.2
229.45,41.75,-0.0051276,0.142,0.96667,0.30526
229.51,41.75,-0.0051323,0.142,0.96667,0.41053
229.56,41.75,-0.00034766,0.142,0.96667,0.51579
229.61,41.75,-0.00034255,0.142,0.96667,0.62105
229.67,41.75,-0.00054333,0.142,0.96667,0.72632
229.72,41.75,-0.00075438,0.142,0.96667,0.83158
230,41.75,-0.0014199,0.142,0.96667,0.93684
230.06,41.75,-0.0016506,0.142,0.96667,1.0421
230.11,41.75,-0.0016496,0.142,0.96667,1.1474
230.16,41.75,-0.0018841,0.142,0.96667,1.2526
230.22,41.75,-0.0021196,0.142,0.96667,1.3579
230.26,41.75,-0.0021203,0.142,0.96667,1.4632
230.33,41.75,-0.0023607,0.142,0.96667,1.5684
230.38,41.75,-0.0026028,0.142,0.96667,1.6737
230.64,41.75,-0.0033462,0.142,0.96667,1.7789
230.69,41.75,-0.0035987,0.142,0.96667,1.8842
230.73,41.75,-0.0037153,0.142,0.96667,1.9895
230.8,41.75,-0.0038549,0.142,0.96667,2.0947
230.84,41.75,-0.0041119,0.142,0.96667,2.2
231.06,41.75,-0.0047837,0.142,0.96667,0.21
231.11,41.75,-0.0049008,0.142,0.96667,0.31526
231.16,41.75,-0.0049046,0.142,0.96667,0.42053
231.64,41.75,-0.00077889,0.142,0.96667,0.52579
231.7,41.75,-0.00099699,0.142,0.96667,0.63105
231.75,41.75,-0.00099658,0.142,0.96667,0.73632
231.81,41.75,-0.0012199,0.142,0.96667,0.84158
231.86,41.75,-0.0014168,0.142,0.96667,0.94684
231.92,41.75,-0.0014469,0.142,0.96667,1.0521
231.97,41.75,-0.0016788,0.142,0.96667,1.1574
232.01,41.75,-0.001795,0.142,0.96667,1.2626
232.08,41.75,-0.0019135,0.142,0.96667,1.3679
232.13,41.75,-0.0021507,0.142,0.96667,1.4732
232.38,41.75,-0.0028811,0.142,0.96667,1.5784
232.44,41.75,-0.0031301,0.142,0.96667,1.6837
232.48,41.75,-0.0031963,0.142,0.96667,1.7889
232.55,41.75,-0.0033817,0.142,0.96667,1.8942
232.59,41.75,-0.0036342,0.142,0.96667,1.9995
232.64,41.75,-0.0038173,0.142,0.96667,2.1047
232.7,41.75,-0.0038916,0.142,0.96667,2.21
232.91,41.75,-0.0046732,0.142,0.96667,0.22
232.97,41.75,-0.0049227,0.142,0.96667,0.32526
233.01,41.75,-0.0049401,0.142,0.96667,0.43053
233.55,41.75,-0.00080337,0.142,0.96667,0.53579
233.61,41.75,-0.0010224,0.142,0.96667,0.64105
233.66,41.75,-0.001022,0.142,0.96667,0.74632
233.72,41.75,-0.0012463,0.142,0.96667,0.85158
233.76,41.75,-0.0014741,0.142,0.96667,0.95684
233.81,41.75,-0.0014753,0.142,0.96667,1.0621
233.88,41.75,-0.0017069,0.142,0.96667,1.1674
233.92,41.75,-0.0018696,0.142,0.96667,1.2726
233.98,41.75,-0.0019422,0.142,0.96667,1.3779
234.03,41.75,-0.002182,0.142,0.96667,1.4832
234.28,41.75,-0.0029151,0.142,0.96667,1.5884
234.34,41.75,-0.0031642,0.142,0.96667,1.6937
234.39,41.75,-0.0032784,0.142,0.96667,1.7989
234.45,41.75,-0.003417,0.142,0.96667,1.9042
234.5,41.75,-0.0036712,0.142,0.96667,2.0095
234.55,41.75,-0.0038329,0.142,0.96667,2.1147
234.61,41.75,-0.0039295,0.142,0.96667,2.22
234.81,41.75,-0.0047141,0.142,0.96667,0.23
234.88,41.75,-0.0049682,0.142,0.96667,0.33526
234.92,41.75,-0.004983,0.142,0.96667,0.44053
235.45,41.75,-0.00082765,0.142,0.96667,0.54579
235.51,41.75,-0.0010488,0.142,0.96667,0.65105
235.56,41.75,-0.0010477,0.142,0.96667,0.75632
235.61,41.75,-0.001274,0.142,0.96667,0.86158
235.67,41.75,-0.0014663,0.142,0.96667,0.96684
235.72,41.75,-0.0015039,0.142,0.96667,1.0721
235.78,41.75,-0.0017375,0.142,0.96667,1.1774
235.83,41.75,-0.0018438,0.142,0.96667,1.2826
235.89,41.75,-0.0019732,0.142,0.96667,1.3879
235.94,41.75,-0.0022137,0.142,0.96667,1.4932
236.19,41.75,-0.0029498,0.142,0.96667,1.5984
236.23,41.75,-0.0032004,0.142,0.96667,1.7037
236.3,41.75,-0.0032679,0.142,0.96667,1.8089
236.34,41.75,-0.0034535,0.142,0.96667,1.9142
236.41,41.75,-0.0037086,0.142,0.96667,2.0195
236.45,41.75,-0.0038908,0.142,0.96667,2.1247
236.51,41.75,-0.0039675,0.142,0.96667,2.23
236.72,41.75,-0.0047545,0.142,0.96667,0.24
236.78,41.75,-0.0050201,0.142,0.96667,0.34526
236.83,41.75,-0.0050247,0.142,0.96667,0.45053
237.36,41.75,-0.00085182,0.142,0.96667,0.55579
237.41,41.75,-0.0010738,0.142,0.96667,0.66105
237.47,41.75,-0.0010741,0.142,0.96667,0.76632
237.51,41.75,-0.0013014,0.142,0.96667,0.87158
237.56,41.75,-0.0015187,0.142,0.96667,0.97684
237.63,41.75,-0.0015317,0.142,0.96667,1.0821
237.67,41.75,-0.0017672,0.142,0.96667,1.1874
237.73,41.75,-0.0018919,0.142,0.96667,1.2926
237.78,41.75,-0.0020046,0.142,0.96667,1.3979
237.84,41.75,-0.002246,0.142,0.96667,1.5032
238.09,41.75,-0.002985,0.142,0.96667,1.6084
238.14,41.75,-0.0032364,0.142,0.96667,1.7137
238.2,41.75,-0.0033506,0.142,0.96667,1.8189
238.25,41.75,-0.0034909,0.142,0.96667,1.9242
238.3,41.75,-0.003747,0.142,0.96667,2.0295
238.36,41.75,-0.003869,0.142,0.96667,2.1347
238.41,41.75,-0.0040068,0.142,0.96667,2.24
238.61,41.75,-0.0047953,0.142,0.96667,0.25
238.66,41.75,-0.0049611,0.142,0.96667,0.35526
238.72,41.75,-0.0050663,0.142,0.96667,0.46053
239.25,41.75,-0.00087751,0.142,0.96667,0.56579
239.31,41.75,-0.0010984,0.142,0.96667,0.67105
239.36,41.75,-0.0011014,0.142,0.96667,0.77632
239.42,41.75,-0.0013294,0.142,0.96667,0.88158
239.47,41.75,-0.0015601,0.142,0.96667,0.98684
239.53,41.75,-0.001562,0.142,0.96667,1.0921
239.58,41.75,-0.0017972,0.142,0.96667,1.1974
239.63,41.75,-0.0019498,0.142,0.96667,1.3026
239.69,41.75,-0.0020365,0.142,0.96667,1.4079
239.73,41.75,-0.002279,0.142,0.96667,1.5132
239.98,41.75,-0.0030208,0.142,0.96667,1.6184
240.05,41.75,-0.0032734,0.142,0.96667,1.7237
240.09,41.75,-0.0034141,0.142,0.96667,1.8289
240.16,41.75,-0.0035282,0.142,0.96667,1.9342
240.2,41.75,-0.0037855,0.142,0.96667,2.0395
240.26,41.75,-0.0039377,0.142,0.96667,2.1447
240.31,41.75,-0.0040461,0.142,0.96667,2.25
240.51,41.75,-0.0048381,0.142,0.96667,0.26
240.56,41.75,-0.0050105,0.142,0.96667,0.36526
240.63,41.75,-0.0051105,0.142,0.96667,0.47053
241.16,41.75,-0.00090346,0.142,0.96667,0.57579
241.22,41.75,-0.0011286,0.142,0.96667,0.68105
241.28,41.75,-0.0011891,0.142,0.96667,0.78632
241.33,41.75,-0.0013579,0.142,0.96667,0.89158
241.38,41.75,-0.0015916,0.142,0.96667,0.99684
241.44,41.75,-0.0015914,0.142,0.96667,1.1021
241.48,41.75,-0.0018285,0.142,0.96667,1.2074
241.55,41.75,-0.0020683,0.142,0.96667,1.3126
241.59,41.75,-0.0020683,0.142,0.96667,1.4179
241.66,41.75,-0.0023127,0.142,0.96667,1.5232
241.89,41.75,-0.003058,0.142,0.96667,1.6284
241.95,41.75,-0.0033106,0.142,0.96667,1.7337
242,41.75,-0.0034663,0.142,0.96667,1.8389
242.06,41.75,-0.0035667,0.142,0.96667,1.9442
242.11,41.75,-0.003825,0.142,0.96667,2.0495
242.17,41.75,-0.0040796,0.142,0.96667,2.1547
242.23,41.75,-0.0041422,0.142,0.96667,2.26
242.47,41.75,-0.0050855,0.142,0.96667,0.27
242.53,41.75,-0.0051548,0.142,0.96667,0.37526
242.58,41.75,-0.005158,0.142,0.96667,0.48053
243.06,41.75,-0.00093018,0.142,0.96667,0.58579
243.11,41.75,-0.0011562,0.142,0.96667,0.69105
243.17,41.75,-0.0011564,0.142,0.96667,0.79632
243.22,41.75,-0.001387,0.142,0.96667,0.90158
243.28,41.75,-0.0016194,0.142,0.96667,1.0068
243.33,41.75,-0.0016216,0.142,0.96667,1.1121
243.39,41.75,-0.0018602,0.142,0.96667,1.2174
243.44,41.75,-0.0020375,0.142,0.96667,1.3226
243.5,41.75,-0.0021008,0.142,0.96667,1.4279
243.56,41.75,-0.0023455,0.142,0.96667,1.5332
243.63,41.75,-0.0025928,0.142,0.96667,1.6384
243.86,41.75,-0.0033485,0.142,0.96667,1.7437
243.92,41.75,-0.0036052,0.142,0.96667,1.8489
243.97,41.75,-0.0037202,0.142,0.96667,1.9542
244.03,41.75,-0.0038645,0.142,0.96667,2.0595
244.08,41.75,-0.0041257,0.142,0.96667,2.1647
244.14,41.75,-0.0042553,0.142,0.96667,2.27
244.34,41.75,-0.0049273,0.142,0.96667,0.28
244.39,41.75,-0.0051966,0.142,0.96667,0.38526
244.45,41.75,-0.0052005,0.142,0.96667,0.49053
244.97,41.75,-0.00095648,0.142,0.96667,0.59579
245.01,41.75,-0.0011842,0.142,0.96667,0.70105
245.06,41.75,-0.0011845,0.142,0.96667,0.80632
245.13,41.75,-0.0014169,0.142,0.96667,0.91158
245.17,41.75,-0.0016506,0.142,0.96667,1.0168
245.23,41.75,-0.0016529,0.142,0.96667,1.1221
245.28,41.75,-0.0018915,0.142,0.96667,1.2274
245.34,41.75,-0.0020423,0.142,0.96667,1.3326
245.39,41.75,-0.0021336,0.142,0.96667,1.4379
245.44,41.75,-0.0023794,0.142,0.96667,1.5432
245.69,41.75,-0.0031317,0.142,0.96667,1.6484
245.75,41.75,-0.0033857,0.142,0.96667,1.7537
245.8,41.75,-0.0035672,0.142,0.96667,1.8589
245.84,41.75,-0.0036442,0.142,0.96667,1.9642
245.91,41.75,-0.0039039,0.142,0.96667,2.0695
245.95,41.75,-0.0040711,0.142,0.96667,2.1747
246.01,41.75,-0.0041684,0.142,0.96667,2.28
246.22,41.75,-0.004969,0.142,0.96667,0.29
246.28,41.75,-0.0052379,0.142,0.96667,0.39526
246.33,41.75,-0.0052437,0.142,0.96667,0.50053
246.86,41.75,-0.00098391,0.142,0.96667,0.60579
246.91,41.75,-0.0012132,0.142,0.96667,0.71105
246.97,41.75,-0.0012125,0.142,0.96667,0.81632
247.01,41.75,-0.0014457,0.142,0.96667,0.92158
247.08,41.75,-0.0016811,0.142,0.96667,1.0268
247.13,41.75,-0.0016827,0.142,0.96667,1.1321
247.19,41.75,-0.0019227,0.142,0.96667,1.2374
247.23,41.75,-0.0020774,0.142,0.96667,1.3426
247.28,41.75,-0.0021666,0.142,0.96667,1.4479
247.34,41.75,-0.0024136,0.142,0.96667,1.5532
247.59,41.75,-0.0031683,0.142,0.96667,1.6584
247.64,41.75,-0.0034237,0.142,0.96667,1.7637
247.69,41.75,-0.0035743,0.142,0.96667,1.8689
247.75,41.75,-0.0036829,0.142,0.96667,1.9742
247.8,41.75,-0.0039432,0.142,0.96667,2.0795
247.86,41.75,-0.0041091,0.142,0.96667,2.1847
247.91,41.75,-0.0042081,0.142,0.96667,2.29
248.5,41.75,-0.0054437,0.142,1.1333,0.2
248.55,41.75,-0.0051088,0.142,1.1333,0.30526
248.59,41.75,-0.00037793,0.142,1.1333,0.41053
248.66,41.75,-0.00059816,0.142,1.1333,0.51579
248.7,41.75,-0.00061735,0.142,1.1333,0.62105
248.76,41.75,-0.00082461,0.142,1.1333,0.72632
248.81,41.75,-0.0010545,0.142,1.1333,0.83158
248.88,41.75,-0.0010574,0.142,1.1333,0.93684
248.92,41.75,-0.0012963,0.142,1.1333,1.0421
249.17,41.75,-0.0020293,0.142,1.1333,1.1474
249.23,41.75,-0.0022799,0.142,1.1333,1.2526
249.28,41.75,-0.002394,0.142,1.1333,1.3579
249.34,41.75,-0.0025335,0.142,1.1333,1.4632
249.39,41.75,-0.0027892,0.142,1.1333,1.5684
249.45,41.75,-0.0029156,0.142,1.1333,1.6737
249.5,41.75,-0.003048,0.142,1.1333,1.7789
249.56,41.75,-0.0033082,0.142,1.1333,1.8842
249.8,41.75,-0.0041041,0.142,1.1333,1.9895
249.86,41.75,-0.004373,0.142,1.1333,2.0947
249.91,41.75,-0.0045115,0.142,1.1333,2.2
250.11,41.75,-0.0051977,0.142,1.1333,0.21
250.16,41.75,-0.0052018,0.142,1.1333,0.31526
250.22,41.75,-0.0052047,0.142,1.1333,0.42053
250.66,41.75,-0.00085003,0.142,1.1333,0.52579
250.72,41.75,-0.0010821,0.142,1.1333,0.63105
250.76,41.75,-0.0010831,0.142,1.1333,0.73632
250.81,41.75,-0.0013219,0.142,1.1333,0.84158
250.88,41.75,-0.0014907,0.142,1.1333,0.94684
250.92,41.75,-0.001564,0.142,1.1333,1.0521
250.98,41.75,-0.0018094,0.142,1.1333,1.1574
251.03,41.75,-0.0019965,0.142,1.1333,1.2626
251.09,41.75,-0.0020579,0.142,1.1333,1.3679
251.14,41.75,-0.002309,0.142,1.1333,1.4732
251.39,41.75,-0.0030797,0.142,1.1333,1.5784
251.44,41.75,-0.0033403,0.142,1.1333,1.6837
251.5,41.75,-0.0034854,0.142,1.1333,1.7889
251.55,41.75,-0.0036042,0.142,1.1333,1.8942
251.61,41.75,-0.0038687,0.142,1.1333,1.9995
251.66,41.75,-0.0040284,0.142,1.1333,2.1047
251.72,41.75,-0.0041391,0.142,1.1333,2.21
251.92,41.75,-0.0049568,0.142,1.1333,0.22
251.97,41.75,-0.0052128,0.142,1.1333,0.32526
252.03,41.75,-0.0052358,0.142,1.1333,0.43053
252.56,41.75,-0.00087481,0.142,1.1333,0.53579
252.61,41.75,-0.0011089,0.142,1.1333,0.64105
252.67,41.75,-0.0011083,0.142,1.1333,0.74632
252.72,41.75,-0.0013479,0.142,1.1333,0.85158
252.78,41.75,-0.0015844,0.142,1.1333,0.95684
252.83,41.75,-0.0015915,0.142,1.1333,1.0621
252.89,41.75,-0.0018376,0.142,1.1333,1.1674
252.94,41.75,-0.0019805,0.142,1.1333,1.2726
252.98,41.75,-0.0020877,0.142,1.1333,1.3779
253.05,41.75,-0.0023395,0.142,1.1333,1.4832
253.3,41.75,-0.003112,0.142,1.1333,1.5884
253.34,41.75,-0.0033733,0.142,1.1333,1.6937
253.41,41.75,-0.0034588,0.142,1.1333,1.7989
253.45,41.75,-0.0036383,0.142,1.1333,1.9042
253.51,41.75,-0.0039046,0.142,1.1333,2.0095
253.56,41.75,-0.0041118,0.142,1.1333,2.1147
253.61,41.75,-0.004175,0.142,1.1333,2.22
253.83,41.75,-0.0049952,0.142,1.1333,0.23
253.88,41.75,-0.005271,0.142,1.1333,0.33526
253.94,41.75,-0.005275,0.142,1.1333,0.44053
254.47,41.75,-0.00090003,0.142,1.1333,0.54579
254.51,41.75,-0.0011357,0.142,1.1333,0.65105
254.58,41.75,-0.0011356,0.142,1.1333,0.75632
254.63,41.75,-0.0013759,0.142,1.1333,0.86158
254.69,41.75,-0.0016192,0.142,1.1333,0.96684
254.73,41.75,-0.0016207,0.142,1.1333,1.0721
254.78,41.75,-0.0018675,0.142,1.1333,1.1774
254.84,41.75,-0.0020483,0.142,1.1333,1.2826
254.89,41.75,-0.0021177,0.142,1.1333,1.3879
254.95,41.75,-0.0023707,0.142,1.1333,1.4932
255.2,41.75,-0.0031454,0.142,1.1333,1.5984
255.25,41.75,-0.0034081,0.142,1.1333,1.7037
255.31,41.75,-0.003544,0.142,1.1333,1.8089
255.36,41.75,-0.0036735,0.142,1.1333,1.9142
255.41,41.75,-0.0039403,0.142,1.1333,2.0195
255.47,41.75,-0.0040852,0.142,1.1333,2.1247
255.51,41.75,-0.0042108,0.142,1.1333,2.23
255.72,41.75,-0.0050328,0.142,1.1333,0.24
255.78,41.75,-0.0051801,0.142,1.1333,0.34526
255.83,41.75,-0.0053127,0.142,1.1333,0.45053
256.38,41.75,-0.00092578,0.142,1.1333,0.55579
256.42,41.75,-0.001163,0.142,1.1333,0.66105
256.48,41.75,-0.0011692,0.142,1.1333,0.76632
256.53,41.75,-0.0014041,0.142,1.1333,0.87158
256.58,41.75,-0.0016216,0.142,1.1333,0.97684
256.64,41.75,-0.0016487,0.142,1.1333,1.0821
