Time(sec),TempRes(Ohm),SampVolt(V),heat_current(A),coil_current_order(A), sample_current_order(A)
210.31,43.79,1.3314e-05,0.147,0,0.2
210.36,43.79,6.3076e-06,0.147,0,0.30526
210.42,43.79,-0.0004148,0.147,0,0.41053
210.47,43.79,-0.00065965,0.147,0,0.51579
210.53,43.79,-0.00066038,0.147,0,0.62105
210.58,43.79,-0.00091453,0.147,0,0.72632
210.64,43.79,-0.0011469,0.147,0,0.83158
210.69,43.79,-0.0011769,0.147,0,0.93684
210.74,43.79,-0.0014462,0.147,0,1.0421
211.02,43.79,-0.0022896,0.147,0,1.1474
211.06,43.79,-0.0025805,0.147,0,1.2526
211.11,43.79,-0.0026585,0.147,0,1.3579
211.17,43.79,-0.0028809,0.147,0,1.4632
211.22,43.79,-0.0031823,0.147,0,1.5684
211.28,43.79,-0.003279,0.147,0,1.6737
211.33,43.79,-0.0034934,0.147,0,1.7789
211.39,43.79,-0.0038054,0.147,0,1.8842
211.64,43.79,-0.0047891,0.147,0,1.9895
211.69,43.79,-0.0051217,0.147,0,2.0947
211.75,43.79,-0.0052023,0.147,0,2.2
211.95,43.79,-0.0061958,0.147,0,0.21
212,43.79,-0.0062191,0.147,0,0.31526
212.06,43.79,-0.0062427,0.147,0,0.42053
212.5,43.79,-0.0010191,0.147,0,0.52579
212.55,43.79,-0.0012962,0.147,0,0.63105
212.61,43.79,-0.0012965,0.147,0,0.73632
212.66,43.79,-0.0015815,0.147,0,0.84158
212.72,43.79,-0.0017685,0.147,0,0.94684
212.77,43.79,-0.0018701,0.147,0,1.0521
212.83,43.79,-0.0021653,0.147,0,1.1574
212.88,43.79,-0.0022437,0.147,0,1.2626
212.92,43.79,-0.0024641,0.147,0,1.3679
212.99,43.79,-0.0027679,0.147,0,1.4732
213.24,43.79,-0.0037123,0.147,0,1.5784
213.3,43.79,-0.0040346,0.147,0,1.6837
213.34,43.79,-0.0041667,0.147,0,1.7889
213.41,43.79,-0.0043688,0.147,0,1.8942
213.45,43.79,-0.0047013,0.147,0,1.9995
213.5,43.79,-0.0048582,0.147,0,2.1047
213.56,43.79,-0.0050488,0.147,0,2.21
213.77,43.79,-0.0061141,0.147,0,0.22
213.83,43.79,-0.006406,0.147,0,0.32526
213.88,43.79,-0.0064978,0.147,0,0.43053
214.41,43.79,-0.0011021,0.147,0,0.53579
214.47,43.79,-0.0013942,0.147,0,0.64105
214.52,43.79,-0.0013923,0.147,0,0.74632
214.58,43.79,-0.0016904,0.147,0,0.85158
214.63,43.79,-0.0019593,0.147,0,0.95684
214.69,43.79,-0.0019893,0.147,0,1.0621
214.74,43.79,-0.0022956,0.147,0,1.1674
214.78,43.79,-0.002441,0.147,0,1.2726
214.84,43.79,-0.0026059,0.147,0,1.3779
214.89,43.79,-0.0029201,0.147,0,1.4832
215.16,43.79,-0.0038939,0.147,0,1.5884
215.2,43.79,-0.0042261,0.147,0,1.6937
215.25,43.79,-0.004262,0.147,0,1.7989
215.31,43.79,-0.0045705,0.147,0,1.9042
215.36,43.79,-0.0049119,0.147,0,2.0095
215.42,43.79,-0.0051141,0.147,0,2.1147
215.47,43.79,-0.0052699,0.147,0,2.22
215.67,43.79,-0.0063612,0.147,0,0.23
215.74,43.79,-0.0065626,0.147,0,0.33526
215.78,43.79,-0.0067541,0.147,0,0.44053
216.33,43.79,-0.0011797,0.147,0,0.54579
216.38,43.79,-0.0014824,0.147,0,0.65105
216.44,43.79,-0.0014809,0.147,0,0.75632
216.49,43.79,-0.0017889,0.147,0,0.86158
216.55,43.79,-0.0020472,0.147,0,0.96684
216.59,43.79,-0.002099,0.147,0,1.0721
216.66,43.79,-0.0024164,0.147,0,1.1774
216.7,43.79,-0.0025598,0.147,0,1.2826
216.75,43.79,-0.0027353,0.147,0,1.3879
216.81,43.79,-0.0030608,0.147,0,1.4932
217.06,43.79,-0.0040613,0.147,0,1.5984
217.13,43.79,-0.0044032,0.147,0,1.7037
217.17,43.79,-0.0045641,0.147,0,1.8089
217.24,43.79,-0.0047541,0.147,0,1.9142
217.28,43.79,-0.0051067,0.147,0,2.0195
217.33,43.79,-0.0052922,0.147,0,2.1247
217.39,43.79,-0.0054734,0.147,0,2.23
217.59,43.79,-0.006592,0.147,0,0.24
217.64,43.79,-0.0068495,0.147,0,0.34526
217.7,43.79,-0.0069944,0.147,0,0.45053
218.25,43.79,-0.0012549,0.147,0,0.55579
218.3,43.79,-0.0015678,0.147,0,0.66105
218.36,43.79,-0.0015658,0.147,0,0.76632
218.41,43.79,-0.0018843,0.147,0,0.87158
218.45,43.79,-0.0021512,0.147,0,0.97684
218.52,43.79,-0.0022038,0.147,0,1.0821
218.56,43.79,-0.0025293,0.147,0,1.1874
218.63,43.79,-0.0026663,0.147,0,1.2926
218.67,43.79,-0.0028576,0.147,0,1.3979
218.74,43.79,-0.0031925,0.147,0,1.5032
218.99,43.79,-0.0042198,0.147,0,1.6084
219.03,43.79,-0.0045708,0.147,0,1.7137
219.09,43.79,-0.004755,0.147,0,1.8189
219.14,43.79,-0.0049304,0.147,0,1.9242
219.2,43.79,-0.0052903,0.147,0,2.0295
219.25,43.79,-0.0055138,0.147,0,2.1347
219.3,43.79,-0.0056652,0.147,0,2.24
219.52,43.79,-0.0068133,0.147,0,0.25
219.58,43.79,-0.0072023,0.147,0,0.35526
219.63,43.79,-0.0072257,0.147,0,0.46053
220.16,43.79,-0.0013286,0.147,0,0.56579
220.22,43.79,-0.0016516,0.147,0,0.67105
220.27,43.79,-0.0016496,0.147,0,0.77632
220.33,43.79,-0.0019767,0.147,0,0.88158
220.38,43.79,-0.0022432,0.147,0,0.98684
220.42,43.79,-0.0023052,0.147,0,1.0921
220.49,43.79,-0.0026411,0.147,0,1.1974
220.53,43.79,-0.0027847,0.147,0,1.3026
220.59,43.79,-0.0029775,0.147,0,1.4079
220.64,43.79,-0.0033194,0.147,0,1.5132
220.91,43.79,-0.0043715,0.147,0,1.6184
220.95,43.79,-0.0047306,0.147,0,1.7237
221,43.79,-0.0048944,0.147,0,1.8289
221.06,43.79,-0.0050983,0.147,0,1.9342
221.11,43.79,-0.0054664,0.147,0,2.0395
221.17,43.79,-0.0056456,0.147,0,2.1447
221.22,43.79,-0.0058486,0.147,0,2.25
221.42,43.79,-0.0070164,0.147,0,0.26
221.47,43.79,-0.0071979,0.147,0,0.36526
221.53,43.79,-0.007436,0.147,0,0.47053
222.08,43.79,-0.0014019,0.147,0,0.57579
222.13,43.79,-0.0017303,0.147,0,0.68105
222.19,43.79,-0.0017315,0.147,0,0.78632
222.24,43.79,-0.0020677,0.147,0,0.89158
222.3,43.79,-0.0022799,0.147,0,0.99684
222.34,43.79,-0.0024054,0.147,0,1.1021
222.39,43.79,-0.0027479,0.147,0,1.2074
222.45,43.79,-0.0028192,0.147,0,1.3126
222.5,43.79,-0.0030934,0.147,0,1.4179
222.56,43.79,-0.0034441,0.147,0,1.5232
222.81,43.79,-0.0045193,0.147,0,1.6284
222.88,43.79,-0.0048857,0.147,0,1.7337
222.92,43.79,-0.0050332,0.147,0,1.8389
222.97,43.79,-0.0052616,0.147,0,1.9442
223.03,43.79,-0.0056365,0.147,0,2.0495
223.08,43.79,-0.0058054,0.147,0,2.1547
223.14,43.79,-0.0060271,0.147,0,2.26
223.34,43.79,-0.0072196,0.147,0,0.27
223.39,43.79,-0.0074942,0.147,0,0.37526
223.45,43.79,-0.0076471,0.147,0,0.48053
224,43.79,-0.0014743,0.147,0,0.58579
224.05,43.79,-0.0018146,0.147,0,0.69105
224.09,43.79,-0.001812,0.147,0,0.79632
224.16,43.79,-0.0021575,0.147,0,0.90158
224.2,43.79,-0.0024225,0.147,0,1.0068
224.27,43.79,-0.0025016,0.147,0,1.1121
224.31,43.79,-0.0028537,0.147,0,1.2174
224.38,43.79,-0.0029819,0.147,0,1.3226
224.42,43.79,-0.003206,0.147,0,1.4279
224.47,43.79,-0.0035646,0.147,0,1.5332
224.72,43.79,-0.0046628,0.147,0,1.6384
224.78,43.79,-0.0050363,0.147,0,1.7437
224.83,43.79,-0.0050932,0.147,0,1.8489
224.89,43.79,-0.0054193,0.147,0,1.9542
224.94,43.79,-0.0058029,0.147,0,2.0595
225,43.79,-0.0060313,0.147,0,2.1647
225.05,43.79,-0.0062009,0.147,0,2.27
225.25,43.79,-0.0074135,0.147,0,0.28
225.31,43.79,-0.0077008,0.147,0,0.38526
225.36,43.79,-0.0078491,0.147,0,0.49053
225.91,43.79,-0.0015456,0.147,0,0.59579
225.95,43.79,-0.0018938,0.147,0,0.70105
226.02,43.79,-0.0018917,0.147,0,0.80632
226.06,43.79,-0.0022448,0.147,0,0.91158
226.11,43.79,-0.0025206,0.147,0,1.0168
226.17,43.79,-0.0025984,0.147,0,1.1221
226.22,43.79,-0.0029572,0.147,0,1.2274
226.28,43.79,-0.0030949,0.147,0,1.3326
226.33,43.79,-0.0033168,0.147,0,1.4379
226.39,43.79,-0.0036829,0.147,0,1.5432
226.64,43.79,-0.0048016,0.147,0,1.6484
226.69,43.79,-0.0051837,0.147,0,1.7537
226.75,43.79,-0.0053005,0.147,0,1.8589
226.8,43.79,-0.0055732,0.147,0,1.9642
226.84,43.79,-0.0059634,0.147,0,2.0695
226.91,43.79,-0.0061362,0.147,0,2.1747
226.95,43.79,-0.0063673,0.147,0,2.28
227.16,43.79,-0.0075989,0.147,0,0.29
227.2,43.79,-0.0076183,0.147,0,0.39526
227.27,43.79,-0.0080406,0.147,0,0.50053
227.81,43.79,-0.0016178,0.147,0,0.60579
227.88,43.79,-0.0019755,0.147,0,0.71105
227.92,43.79,-0.0019726,0.147,0,0.81632
227.97,43.79,-0.0023313,0.147,0,0.92158
228.03,43.79,-0.002687,0.147,0,1.0268
228.08,43.79,-0.0026928,0.147,0,1.1321
228.14,43.79,-0.0030595,0.147,0,1.2374
228.19,43.79,-0.0032733,0.147,0,1.3426
228.24,43.79,-0.0034263,0.147,0,1.4479
228.3,43.79,-0.003799,0.147,0,1.5532
228.55,43.79,-0.00494,0.147,0,1.6584
228.59,43.79,-0.0053268,0.147,0,1.7637
228.66,43.79,-0.0054827,0.147,0,1.8689
228.7,43.79,-0.0057238,0.147,0,1.9742
228.77,43.79,-0.0061207,0.147,0,2.0795
228.81,43.79,-0.0063307,0.147,0,2.1847
228.88,43.79,-0.0065326,0.147,0,2.29
229.45,43.75,-0.0089109,0.147,0.16667,0.2
229.5,43.75,-0.0089339,0.147,0.16667,0.30526
229.56,43.75,-0.00071323,0.147,0.16667,0.41053
229.61,43.75,-0.0011016,0.147,0.16667,0.51579
229.67,43.75,-0.0010992,0.147,0.16667,0.62105
229.72,43.75,-0.0014933,0.147,0.16667,0.72632
229.77,43.75,-0.0017886,0.147,0.16667,0.83158
229.83,43.75,-0.001886,0.147,0.16667,0.93684
229.88,43.75,-0.0022822,0.147,0.16667,1.0421
230.16,43.75,-0.0034751,0.147,0.16667,1.1474
230.2,43.75,-0.003878,0.147,0.16667,1.2526
230.27,43.75,-0.0039629,0.147,0.16667,1.3579
230.31,43.75,-0.0042798,0.147,0.16667,1.4632
230.38,43.75,-0.0046859,0.147,0.16667,1.5684
230.42,43.75,-0.0048457,0.147,0.16667,1.6737
230.47,43.75,-0.0050956,0.147,0.16667,1.7789
230.53,43.75,-0.0055076,0.147,0.16667,1.8842
230.78,43.75,-0.0067704,0.147,0.16667,1.9895
230.83,43.75,-0.0071968,0.147,0.16667,2.0947
230.89,43.75,-0.0073999,0.147,0.16667,2.2
231.09,43.75,-0.0085342,0.147,0.16667,0.21
231.14,43.75,-0.0085552,0.147,0.16667,0.31526
231.2,43.75,-0.0085757,0.147,0.16667,0.42053
231.64,43.75,-0.0015493,0.147,0.16667,0.52579
231.69,43.75,-0.0019481,0.147,0.16667,0.63105
231.75,43.75,-0.0019462,0.147,0.16667,0.73632
231.8,43.75,-0.0023468,0.147,0.16667,0.84158
231.86,43.75,-0.0027008,0.147,0.16667,0.94684
231.91,43.75,-0.0027475,0.147,0.16667,1.0521
231.95,43.75,-0.0031507,0.147,0.16667,1.1574
232.02,43.75,-0.0033394,0.147,0.16667,1.2626
232.06,43.75,-0.0035539,0.147,0.16667,1.3679
232.13,43.75,-0.0039598,0.147,0.16667,1.4732
232.38,43.75,-0.005192,0.147,0.16667,1.5784
232.44,43.75,-0.0056078,0.147,0.16667,1.6837
232.49,43.75,-0.0056975,0.147,0.16667,1.7889
232.55,43.75,-0.0060303,0.147,0.16667,1.8942
232.59,43.75,-0.0064534,0.147,0.16667,1.9995
232.64,43.75,-0.006743,0.147,0.16667,2.1047
232.7,43.75,-0.0068857,0.147,0.16667,2.21
232.91,43.75,-0.0082035,0.147,0.16667,0.22
232.95,43.75,-0.0085783,0.147,0.16667,0.32526
233.02,43.75,-0.0086705,0.147,0.16667,0.43053
233.56,43.75,-0.0016067,0.147,0.16667,0.53579
233.61,43.75,-0.0020105,0.147,0.16667,0.64105
233.66,43.75,-0.0020085,0.147,0.16667,0.74632
233.72,43.75,-0.0024144,0.147,0.16667,0.85158
233.77,43.75,-0.0027319,0.147,0.16667,0.95684
233.83,43.75,-0.0028187,0.147,0.16667,1.0621
233.88,43.75,-0.0032276,0.147,0.16667,1.1674
233.92,43.75,-0.0033865,0.147,0.16667,1.2726
233.99,43.75,-0.0036342,0.147,0.16667,1.3779
234.03,43.75,-0.004045,0.147,0.16667,1.4832
234.3,43.75,-0.0052916,0.147,0.16667,1.5884
234.34,43.75,-0.0057131,0.147,0.16667,1.6937
234.41,43.75,-0.0058997,0.147,0.16667,1.7989
234.45,43.75,-0.0061384,0.147,0.16667,1.9042
234.5,43.75,-0.0065658,0.147,0.16667,2.0095
234.56,43.75,-0.0067876,0.147,0.16667,2.1147
234.61,43.75,-0.0070044,0.147,0.16667,2.22
234.81,43.75,-0.0083344,0.147,0.16667,0.23
234.86,43.75,-0.0084403,0.147,0.16667,0.33526
234.92,43.75,-0.0088056,0.147,0.16667,0.44053
235.47,43.75,-0.0016667,0.147,0.16667,0.54579
235.52,43.75,-0.0020739,0.147,0.16667,0.65105
235.58,43.75,-0.0020735,0.147,0.16667,0.75632
235.63,43.75,-0.0024844,0.147,0.16667,0.86158
235.69,43.75,-0.0027502,0.147,0.16667,0.96684
235.74,43.75,-0.0028928,0.147,0.16667,1.0721
235.8,43.75,-0.0033064,0.147,0.16667,1.1774
235.84,43.75,-0.003412,0.147,0.16667,1.2826
235.89,43.75,-0.0037184,0.147,0.16667,1.3879
235.95,43.75,-0.0041346,0.147,0.16667,1.4932
236.2,43.75,-0.0053941,0.147,0.16667,1.5984
236.27,43.75,-0.005819,0.147,0.16667,1.7037
236.31,43.75,-0.006011,0.147,0.16667,1.8089
236.38,43.75,-0.0062493,0.147,0.16667,1.9142
236.42,43.75,-0.0066824,0.147,0.16667,2.0195
236.47,43.75,-0.006887,0.147,0.16667,2.1247
236.53,43.75,-0.0071243,0.147,0.16667,2.23
236.74,43.75,-0.0084733,0.147,0.16667,0.24
236.8,43.75,-0.0087921,0.147,0.16667,0.34526
236.84,43.75,-0.0089496,0.147,0.16667,0.45053
237.39,43.75,-0.0017274,0.147,0.16667,0.55579
237.44,43.75,-0.0021387,0.147,0.16667,0.66105
237.49,43.75,-0.0021378,0.147,0.16667,0.76632
237.55,43.75,-0.0025539,0.147,0.16667,0.87158
237.59,43.75,-0.0029689,0.147,0.16667,0.97684
237.66,43.75,-0.0029674,0.147,0.16667,1.0821
237.7,43.75,-0.0033861,0.147,0.16667,1.1874
237.77,43.75,-0.0036786,0.147,0.16667,1.2926
237.81,43.75,-0.0038018,0.147,0.16667,1.3979
237.86,43.75,-0.0042239,0.147,0.16667,1.5032
238.13,43.75,-0.0054975,0.147,0.16667,1.6084
238.17,43.75,-0.0059272,0.147,0.16667,1.7137
238.24,43.75,-0.0060458,0.147,0.16667,1.8189
238.28,43.75,-0.0063623,0.147,0.16667,1.9242
238.34,43.75,-0.0067986,0.147,0.16667,2.0295
238.39,43.75,-0.0071163,0.147,0.16667,2.1347
238.44,43.75,-0.0072478,0.147,0.16667,2.24
238.64,43.75,-0.0086064,0.147,0.16667,0.25
238.7,43.75,-0.0086788,0.147,0.16667,0.35526
238.75,43.75,-0.0090874,0.147,0.16667,0.46053
239.3,43.75,-0.0017877,0.147,0.16667,0.56579
239.36,43.75,-0.0022075,0.147,0.16667,0.67105
239.41,43.75,-0.0022037,0.147,0.16667,0.77632
239.47,43.75,-0.0026243,0.147,0.16667,0.88158
239.52,43.75,-0.0030427,0.147,0.16667,0.98684
239.56,43.75,-0.0030429,0.147,0.16667,1.0921
239.63,43.75,-0.0034649,0.147,0.16667,1.1974
239.67,43.75,-0.0037408,0.147,0.16667,1.3026
239.74,43.75,-0.0038857,0.147,0.16667,1.4079
239.78,43.75,-0.0043114,0.147,0.16667,1.5132
240.03,43.75,-0.0055984,0.147,0.16667,1.6184
240.09,43.75,-0.0060328,0.147,0.16667,1.7237
240.14,43.75,-0.0061538,0.147,0.16667,1.8289
240.2,43.75,-0.0064723,0.147,0.16667,1.9342
240.25,43.75,-0.0069134,0.147,0.16667,2.0395
240.31,43.75,-0.0072483,0.147,0.16667,2.1447
240.36,43.75,-0.0073673,0.147,0.16667,2.25
240.56,43.75,-0.0087442,0.147,0.16667,0.26
240.63,43.75,-0.0092071,0.147,0.16667,0.36526
240.67,43.75,-0.0092318,0.147,0.16667,0.47053
241.22,43.75,-0.0018494,0.147,0.16667,0.57579
241.27,43.75,-0.0022736,0.147,0.16667,0.68105
241.33,43.75,-0.0022705,0.147,0.16667,0.78632
241.38,43.75,-0.0026952,0.147,0.16667,0.89158
241.42,43.75,-0.0030883,0.147,0.16667,0.99684
241.49,43.75,-0.0031174,0.147,0.16667,1.1021
241.53,43.75,-0.0035454,0.147,0.16667,1.2074
241.59,43.75,-0.0037689,0.147,0.16667,1.3126
241.64,43.75,-0.0039707,0.147,0.16667,1.4179
241.7,43.75,-0.0044006,0.147,0.16667,1.5232
241.95,43.75,-0.0057014,0.147,0.16667,1.6284
242,43.75,-0.0061396,0.147,0.16667,1.7337
242.06,43.75,-0.0062077,0.147,0.16667,1.8389
242.11,43.75,-0.0065844,0.147,0.16667,1.9442
242.17,43.75,-0.0070305,0.147,0.16667,2.0495
242.22,43.75,-0.0073131,0.147,0.16667,2.1547
242.27,43.75,-0.0074886,0.147,0.16667,2.26
242.49,43.75,-0.008882,0.147,0.16667,0.27
242.55,43.75,-0.0093513,0.147,0.16667,0.37526
242.59,43.75,-0.0093753,0.147,0.16667,0.48053
243.13,43.75,-0.0019126,0.147,0.16667,0.58579
243.19,43.75,-0.0023401,0.147,0.16667,0.69105
243.24,43.75,-0.0023378,0.147,0.16667,0.79632
243.3,43.75,-0.0027683,0.147,0.16667,0.90158
243.34,43.75,-0.0031266,0.147,0.16667,1.0068
243.41,43.75,-0.0031946,0.147,0.16667,1.1121
243.45,43.75,-0.0036272,0.147,0.16667,1.2174
243.5,43.75,-0.0038241,0.147,0.16667,1.3226
243.56,43.75,-0.0040567,0.147,0.16667,1.4279
243.61,43.75,-0.0044915,0.147,0.16667,1.5332
243.86,43.75,-0.0058045,0.147,0.16667,1.6384
243.92,43.75,-0.0062481,0.147,0.16667,1.7437
243.97,43.75,-0.0063672,0.147,0.16667,1.8489
244.03,43.75,-0.0066976,0.147,0.16667,1.9542
244.08,43.75,-0.0071482,0.147,0.16667,2.0595
244.13,43.75,-0.0074727,0.147,0.16667,2.1647
244.19,43.75,-0.007611,0.147,0.16667,2.27
244.39,43.75,-0.0090169,0.147,0.16667,0.28
244.45,43.75,-0.0094931,0.147,0.16667,0.38526
244.5,43.75,-0.009516,0.147,0.16667,0.49053
245.05,43.75,-0.0019756,0.147,0.16667,0.59579
245.09,43.75,-0.0024089,0.147,0.16667,0.70105
245.14,43.75,-0.0024056,0.147,0.16667,0.80632
245.2,43.75,-0.0028404,0.147,0.16667,0.91158
245.25,43.75,-0.0032357,0.147,0.16667,1.0168
245.31,43.75,-0.0032726,0.147,0.16667,1.1221
245.36,43.75,-0.0037099,0.147,0.16667,1.2274
245.42,43.75,-0.0039314,0.147,0.16667,1.3326
245.47,43.75,-0.0041435,0.147,0.16667,1.4379
245.52,43.75,-0.0045826,0.147,0.16667,1.5432
245.77,43.75,-0.0059102,0.147,0.16667,1.6484
245.83,43.75,-0.006358,0.147,0.16667,1.7537
245.88,43.75,-0.0064986,0.147,0.16667,1.8589
245.94,43.75,-0.0068121,0.147,0.16667,1.9642
245.99,43.75,-0.0072672,0.147,0.16667,2.0695
246.05,43.75,-0.0074251,0.147,0.16667,2.1747
246.09,43.75,-0.0077336,0.147,0.16667,2.28
246.3,43.75,-0.0091522,0.147,0.16667,0.29
246.34,43.75,-0.0093667,0.147,0.16667,0.39526
246.41,43.75,-0.0096553,0.147,0.16667,0.50053
246.95,43.75,-0.0020416,0.147,0.16667,0.60579
247,43.75,-0.0024802,0.147,0.16667,0.71105
247.06,43.75,-0.0024767,0.147,0.16667,0.81632
247.11,43.75,-0.0029164,0.147,0.16667,0.92158
247.16,43.75,-0.0031464,0.147,0.16667,1.0268
247.22,43.75,-0.0033524,0.147,0.16667,1.1321
247.27,43.75,-0.0037948,0.147,0.16667,1.2374
247.33,43.75,-0.0040493,0.147,0.16667,1.3426
247.38,43.75,-0.004233,0.147,0.16667,1.4479
247.44,43.75,-0.0046771,0.147,0.16667,1.5532
247.69,43.75,-0.0060185,0.147,0.16667,1.6584
247.74,43.75,-0.0064706,0.147,0.16667,1.7637
247.8,43.75,-0.0066795,0.147,0.16667,1.8689
247.84,43.75,-0.0069301,0.147,0.16667,1.9742
247.89,43.75,-0.0073902,0.147,0.16667,2.0795
247.95,43.75,-0.0076222,0.147,0.16667,2.1847
248,43.75,-0.007862,0.147,0.16667,2.29
248.47,43.69,-0.010101,0.147,0.33333,0.2
248.52,43.69,-0.010125,0.147,0.33333,0.30526
248.58,43.69,-0.010148,0.147,0.33333,0.41053
248.63,43.69,-0.01017,0.147,0.33333,0.51579
248.67,43.69,-0.00084035,0.147,0.33333,0.62105
248.95,43.69,-0.00219,0.147,0.33333,0.72632
249,43.69,-0.0026449,0.147,0.33333,0.83158
249.06,43.69,-0.0026409,0.147,0.33333,0.93684
249.11,43.69,-0.0030961,0.147,0.33333,1.0421
249.16,43.69,-0.003551,0.147,0.33333,1.1474
249.22,43.69,-0.0035476,0.147,0.33333,1.2526
249.27,43.69,-0.0040043,0.147,0.33333,1.3579
249.52,43.69,-0.0053758,0.147,0.33333,1.4632
249.58,43.69,-0.005838,0.147,0.33333,1.5684
249.63,43.69,-0.005991,0.147,0.33333,1.6737
249.67,43.69,-0.0063014,0.147,0.33333,1.7789
249.74,43.69,-0.0067678,0.147,0.33333,1.8842
249.78,43.69,-0.0069439,0.147,0.33333,1.9895
249.84,43.69,-0.007241,0.147,0.33333,2.0947
249.89,43.69,-0.0077135,0.147,0.33333,2.2
250.3,43.69,-0.0097097,0.147,0.33333,0.21
250.34,43.69,-0.0097301,0.147,0.33333,0.31526
250.41,43.69,-0.0097513,0.147,0.33333,0.42053
250.77,43.69,-0.0017884,0.147,0.33333,0.52579
250.83,43.69,-0.0022444,0.147,0.33333,0.63105
250.88,43.69,-0.0022416,0.147,0.33333,0.73632
250.94,43.69,-0.0026998,0.147,0.33333,0.84158
250.99,43.69,-0.0030734,0.147,0.33333,0.94684
251.03,43.69,-0.0031525,0.147,0.33333,1.0521
251.09,43.69,-0.0036112,0.147,0.33333,1.1574
251.14,43.69,-0.003805,0.147,0.33333,1.2626
251.2,43.69,-0.0040653,0.147,0.33333,1.3679
251.25,43.69,-0.0045259,0.147,0.33333,1.4732
251.52,43.69,-0.0059096,0.147,0.33333,1.5784
251.56,43.69,-0.0063749,0.147,0.33333,1.6837
251.63,43.69,-0.0066746,0.147,0.33333,1.7889
251.67,43.69,-0.0068471,0.147,0.33333,1.8942
251.72,43.69,-0.0073185,0.147,0.33333,1.9995
251.78,43.69,-0.007627,0.147,0.33333,2.1047
251.83,43.69,-0.0078004,0.147,0.33333,2.21
252.03,43.69,-0.009262,0.147,0.33333,0.22
252.08,43.69,-0.0095223,0.147,0.33333,0.32526
252.14,43.69,-0.0097768,0.147,0.33333,0.43053
252.69,43.69,-0.0018435,0.147,0.33333,0.53579
252.74,43.69,-0.0023014,0.147,0.33333,0.64105
252.8,43.69,-0.0023003,0.147,0.33333,0.74632
252.84,43.69,-0.0027597,0.147,0.33333,0.85158
252.89,43.69,-0.0030833,0.147,0.33333,0.95684
252.95,43.69,-0.003216,0.147,0.33333,1.0621
253,43.69,-0.0036762,0.147,0.33333,1.1674
253.06,43.69,-0.0038196,0.147,0.33333,1.2726
253.11,43.69,-0.0041349,0.147,0.33333,1.3779
253.17,43.69,-0.0045966,0.147,0.33333,1.4832
253.42,43.69,-0.0059898,0.147,0.33333,1.5884
253.49,43.69,-0.0064586,0.147,0.33333,1.6937
253.53,43.69,-0.006675,0.147,0.33333,1.7989
253.58,43.69,-0.0069326,0.147,0.33333,1.9042
253.64,43.69,-0.0074083,0.147,0.33333,2.0095
253.69,43.69,-0.0076458,0.147,0.33333,2.1147
253.75,43.69,-0.0078929,0.147,0.33333,2.22
253.95,43.69,-0.0093687,0.147,0.33333,0.23
254,43.69,-0.0098016,0.147,0.33333,0.33526
254.06,43.69,-0.0098872,0.147,0.33333,0.44053
254.59,43.69,-0.0019006,0.147,0.33333,0.54579
254.66,43.69,-0.0023621,0.147,0.33333,0.65105
254.7,43.69,-0.0023609,0.147,0.33333,0.75632
254.77,43.69,-0.0028237,0.147,0.33333,0.86158
254.81,43.69,-0.0031602,0.147,0.33333,0.96684
254.88,43.69,-0.0032823,0.147,0.33333,1.0721
254.92,43.69,-0.0037465,0.147,0.33333,1.1774
254.97,43.69,-0.0038982,0.147,0.33333,1.2826
255.03,43.69,-0.0042076,0.147,0.33333,1.3879
255.08,43.69,-0.004673,0.147,0.33333,1.4932
255.34,43.69,-0.0060748,0.147,0.33333,1.5984
255.39,43.69,-0.006547,0.147,0.33333,1.7037
255.45,43.69,-0.0067909,0.147,0.33333,1.8089
255.5,43.69,-0.0070238,0.147,0.33333,1.9142
255.55,43.69,-0.0075017,0.147,0.33333,2.0195
255.61,43.69,-0.0077728,0.147,0.33333,2.1247
255.66,43.69,-0.0079914,0.147,0.33333,2.23
255.86,43.69,-0.0094718,0.147,0.33333,0.24
255.91,43.69,-0.0096185,0.147,0.33333,0.34526
255.97,43.69,-0.0099935,0.147,0.33333,0.45053
256.52,43.69,-0.0019602,0.147,0.33333,0.55579
256.56,43.69,-0.0024141,0.147,0.33333,0.66105
256.63,43.69,-0.0024214,0.147,0.33333,0.76632
256.67,43.69,-0.0028879,0.147,0.33333,0.87158
256.74,43.69,-0.0031611,0.147,0.33333,0.97684
256.78,43.69,-0.0033507,0.147,0.33333,1.0821
256.83,43.69,-0.0038174,0.147,0.33333,1.1874
256.89,43.69,-0.003901,0.147,0.33333,1.2926
256.94,43.69,-0.0042814,0.147,0.33333,1.3979
257,43.69,-0.00475,0.147,0.33333,1.5032
257.25,43.69,-0.0061618,0.147,0.33333,1.6084
257.31,43.69,-0.0066382,0.147,0.33333,1.7137
257.36,43.69,-0.0068218,0.147,0.33333,1.8189
257.42,43.69,-0.0071168,0.147,0.33333,1.9242
257.47,43.69,-0.0075987,0.147,0.33333,2.0295
257.52,43.69,-0.0077942,0.147,0.33333,2.1347
257.58,43.69,-0.0080914,0.147,0.33333,2.24
257.78,43.69,-0.0095855,0.147,0.33333,0.25
257.83,43.69,-0.0098346,0.147,0.33333,0.35526
257.89,43.69,-0.010111,0.147,0.33333,0.46053
258.44,43.69,-0.0020198,0.147,0.33333,0.56579
258.49,43.69,-0.0024902,0.147,0.33333,0.67105
