Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A),HeatingCurr(A),SampCurr_order(A)0.938,22.6,-6.133e-07,3.8114,7,0,4
1.485,22.6,0.00010389,3.7957,7,0,3.8621
2.032,22.6,9.2391e-05,3.7204,7,0,3.7241
2.594,22.6,7.5891e-05,3.5823,7,0,3.5862
3.141,22.6,6.0958e-05,3.4442,7,0,3.4483
3.688,22.6,4.8572e-05,3.3063,7,0,3.3103
4.235,22.6,3.648e-05,3.1681,7,0,3.1724
4.782,22.6,2.6298e-05,3.0302,7,0,3.0345
5.344,22.6,1.7548e-05,2.8922,7,0,2.8966
5.891,22.6,1.1775e-05,2.7543,7,0,2.7586
6.438,22.6,5.3388e-06,2.6164,7,0,2.6207
6.985,22.6,2.1949e-06,2.4785,7,0,2.4828
7.532,22.6,-1.1814e-06,2.3407,7,0,2.3448
8.094,22.6,-4.6117e-06,2.2026,7,0,2.2069
8.641,22.6,-6.2683e-06,2.0648,7,0,2.069
9.188,22.6,-6.8367e-06,1.9268,7,0,1.931
9.735,22.6,-8.6052e-06,1.789,7,0,1.7931
10.282,22.6,-8.4977e-06,1.6511,7,0,1.6552
10.844,22.6,-8.7035e-06,1.5133,7,0,1.5172
11.391,22.6,-6.8745e-06,1.3755,7,0,1.3793
11.969,22.6,-6.4127e-06,1.2374,7,0,1.2414
12.516,22.6,-5.7039e-06,1.0994,7,0,1.1034
13.094,22.6,-4.1768e-06,0.96156,7,0,0.96552
13.657,22.6,-3.8307e-06,0.82368,7,0,0.82759
14.219,22.6,-3.9267e-06,0.68588,7,0,0.68966
14.766,22.6,-3.6061e-06,0.54808,7,0,0.55172
15.313,22.6,-2.5529e-06,0.41017,7,0,0.41379
15.86,22.6,-2.2529e-06,0.27211,7,0,0.27586
16.407,22.6,-1.0854e-06,0.13432,7,0,0.13793
17,22.6,-1.76e-06,-0.0035617,7,0,0
