Time(sec),TempRes(Ohm),SampVolt(V),extCurr(A),CoilCurr(A),intCurr(A),SampCurr_order(A),intCurr_sign,extCurr_sign0.5,22.6,4.2612e-06,-0.0040519,7,2,4,1,-1
0.75,22.6,2.2793e-06,-0.0041052,7,2,0,1,-1
1,22.6,8.6944e-07,-0.003815,7,2,0,1,-1
1.25,22.6,-2.4478e-08,-0.0040215,7,2,0,1,-1
1.5,22.6,-6.1702e-07,-0.0040581,7,2,0,1,-1
1.75,22.6,-7.703e-07,-0.0040463,7,2,0,1,-1
2,22.6,-8.5801e-07,-0.0040333,7,2,0,1,-1
2.25,22.6,-3.8937e-07,-0.0040493,7,2,0,1,-1
2.5,22.6,-1.3577e-06,-0.0040571,7,2,0,1,-1
2.75,22.6,-1.9059e-06,-0.0040515,7,2,0,1,-1
3.032,22.6,7.1171e-07,3.9321,7,2,4,1,-1
3.328,22.6,-1.8615e-06,-0.0038304,7,2,0,1,-1
3.578,22.6,-1.6658e-06,-0.003991,7,2,0,1,-1
3.828,22.6,-2.455e-06,-0.0040198,7,2,0,1,-1
4.078,22.6,-2.5484e-06,-0.0040363,7,2,0,1,-1
4.328,22.6,-2.3344e-06,-0.0040385,7,2,0,1,-1
4.578,22.6,-1.9183e-06,-0.0040507,7,2,0,1,-1
4.844,22.6,-2.3823e-06,-0.0040629,7,2,0,1,-1
5.094,22.6,-3.1555e-06,-0.0040581,7,2,0,1,-1
5.344,22.6,-2.6514e-06,-0.0040496,7,2,0,1,-1
5.625,22.6,-1.8025e-07,3.9346,7,2,4,1,-1
5.907,22.6,-1.3804e-06,-0.0037185,7,2,0,1,-1
6.157,22.6,-2.2931e-06,-0.0039951,7,2,0,1,-1
6.407,22.6,-2.6144e-06,-0.0040347,7,2,0,1,-1
6.657,22.6,-2.236e-06,-0.0040396,7,2,0,1,-1
6.907,22.6,-2.7977e-06,-0.0040341,7,2,0,1,-1
7.157,22.6,-2.9725e-06,-0.0040607,7,2,0,1,-1
7.407,22.6,-3.0011e-06,-0.004061,7,2,0,1,-1
7.657,22.6,-3.0666e-06,-0.0040413,7,2,0,1,-1
7.907,22.6,-2.631e-06,-0.004043,7,2,0,1,-1
8.188,22.6,2.7949e-07,3.9346,7,2,4,1,-1
8.469,22.6,-1.5567e-06,-0.0037806,7,2,0,1,-1
8.719,22.6,-2.0988e-06,-0.0039947,7,2,0,1,-1
8.969,22.6,-2.3217e-06,-0.0040335,7,2,0,1,-1
9.219,22.6,-2.2365e-06,-0.0040431,7,2,0,1,-1
9.469,22.6,-1.8078e-06,-0.0040402,7,2,0,1,-1
9.719,22.6,-2.4076e-06,-0.0040584,7,2,0,1,-1
9.969,22.6,-2.8593e-06,-0.0040512,7,2,0,1,-1
10.219,22.6,-2.3153e-06,-0.0040385,7,2,0,1,-1
