Time(sec),TempRes(Ohm),SampVolt(V),extCurr(A),CoilCurr(A),intCurr(A),SampCurr_order(A),intCurr_sign,extCurr_sign0.516,22.6,-6.1913e-06,-0.00014314,7,1.7,1,1,1
0.813,22.6,-7.6275e-06,0.0018316,7,1.7,0,1,1
1.125,22.6,-7.4957e-06,-4.5228e-05,7,1.7,0,1,1
1.375,22.6,-6.9763e-06,-0.0001379,7,1.7,0,1,1
1.641,22.6,-7.5954e-06,-0.00014644,7,1.7,0,1,1
1.906,22.6,-7.436e-06,-0.00014898,7,1.7,0,1,1
2.156,22.6,-7.6296e-06,-0.00014831,7,1.7,0,1,1
2.406,22.6,-7.8754e-06,-0.00014704,7,1.7,0,1,1
2.656,22.6,-7.7078e-06,-0.00014675,7,1.7,0,1,1
2.922,22.6,-8.099e-06,-0.00014594,7,1.7,0,1,1
3.219,22.6,-7.8744e-06,0.99958,7,1.7,1,1,1
3.531,22.6,-6.9869e-06,-3.563e-05,7,1.7,0,1,1
3.781,22.6,-7.9026e-06,-0.00014169,7,1.7,0,1,1
4.031,22.6,-7.877e-06,-0.0001511,7,1.7,0,1,1
4.297,22.6,-7.6355e-06,-0.00015172,7,1.7,0,1,1
4.547,22.6,-7.1049e-06,-0.00015438,7,1.7,0,1,1
4.797,22.6,-7.503e-06,-0.00015654,7,1.7,0,1,1
5.047,22.6,-7.98e-06,-0.00015899,7,1.7,0,1,1
5.297,22.6,-8.3749e-06,-0.00015487,7,1.7,0,1,1
5.547,22.6,-7.6686e-06,-0.0001527,7,1.7,0,1,1
5.844,22.6,-6.7585e-06,0.99957,7,1.7,1,1,1
6.141,22.6,-7.3966e-06,-3.2048e-05,7,1.7,0,1,1
6.406,22.6,-8.0455e-06,-0.000139,7,1.7,0,1,1
6.672,22.6,-8.2785e-06,-0.00015532,7,1.7,0,1,1
6.922,22.6,-7.8566e-06,-0.00015373,7,1.7,0,1,1
7.172,22.6,-8.1115e-06,-0.00015115,7,1.7,0,1,1
7.422,22.6,-7.2868e-06,-0.00014876,7,1.7,0,1,1
7.672,22.6,-7.0308e-06,-0.00015011,7,1.7,0,1,1
7.922,22.6,-7.3351e-06,-0.00014941,7,1.7,0,1,1
8.172,22.6,-8.8732e-06,-0.00015336,7,1.7,0,1,1
8.469,22.6,-7.7153e-06,0.99958,7,1.7,1,1,1
8.781,22.6,-8.1626e-06,-3.6251e-05,7,1.7,0,1,1
9.031,22.6,-7.1603e-06,-0.00014158,7,1.7,0,1,1
9.281,22.6,-8.0202e-06,-0.00015254,7,1.7,0,1,1
9.547,22.6,-7.3518e-06,-0.00015447,7,1.7,0,1,1
9.797,22.6,-7.9763e-06,-0.00015536,7,1.7,0,1,1
10.047,22.6,-6.5994e-06,-0.00015314,7,1.7,0,1,1
10.297,22.6,-7.5604e-06,-0.00015794,7,1.7,0,1,1
10.547,22.6,-8.0004e-06,-0.00015626,7,1.7,0,1,1
10.797,22.6,-7.9129e-06,-0.00015634,7,1.7,0,1,1
11.094,22.6,-7.0003e-06,0.9996,7,1.7,1,1,1
11.406,22.6,-6.9693e-06,-4.1908e-05,7,1.7,0,1,1
11.672,22.6,-7.4344e-06,-0.00014238,7,1.7,0,1,1
11.922,22.6,-7.2462e-06,-0.0001512,7,1.7,0,1,1
12.172,22.6,-7.1481e-06,-0.00015366,7,1.7,0,1,1
12.422,22.6,-7.5586e-06,-0.00015509,7,1.7,0,1,1
12.672,22.6,-7.7639e-06,-0.00015431,7,1.7,0,1,1
12.922,22.6,-7.9209e-06,-0.00015433,7,1.7,0,1,1
13.172,22.6,-7.9075e-06,-0.0001549,7,1.7,0,1,1
13.422,22.6,-7.8986e-06,-0.00015543,7,1.7,0,1,1
13.719,22.6,-7.5353e-06,0.99961,7,1.7,1,1,1
14.031,22.6,-7.4682e-06,-4.3711e-05,7,1.7,0,1,1
14.281,22.6,-7.5484e-06,-0.00014578,7,1.7,0,1,1
14.547,22.6,-7.5252e-06,-0.00015607,7,1.7,0,1,1
14.797,22.6,-7.8502e-06,-0.00015987,7,1.7,0,1,1
15.063,22.6,-7.4504e-06,-0.00015891,7,1.7,0,1,1
15.328,22.6,-7.7012e-06,-0.0001578,7,1.7,0,1,1
15.578,22.6,-7.5776e-06,-0.0001594,7,1.7,0,1,1
15.828,22.6,-7.5849e-06,-0.00015766,7,1.7,0,1,1
16.078,22.6,-7.5951e-06,-0.00015986,7,1.7,0,1,1
16.375,22.6,-8.016e-06,0.9996,7,1.7,1,1,1
16.703,22.6,-7.4485e-06,-3.8951e-05,7,1.7,0,1,1
16.953,22.6,-8.3647e-06,-0.00015365,7,1.7,0,1,1
17.219,22.6,-8.0249e-06,-0.0001626,7,1.7,0,1,1
17.469,22.6,-6.9747e-06,-0.00016334,7,1.7,0,1,1
17.735,22.6,-7.525e-06,-0.00016328,7,1.7,0,1,1
17.985,22.6,-6.978e-06,-0.00016356,7,1.7,0,1,1
18.235,22.6,-7.8603e-06,-0.00016554,7,1.7,0,1,1
18.485,22.6,-7.2545e-06,-0.0001652,7,1.7,0,1,1
18.735,22.6,-6.8081e-06,-0.00016287,7,1.7,0,1,1
19.031,22.6,-6.897e-06,0.99958,7,1.7,1,1,1
19.344,22.6,-6.1146e-06,-3.8235e-05,7,1.7,0,1,1
19.61,22.6,-6.6774e-06,-0.00015425,7,1.7,0,1,1
19.86,22.6,-6.9982e-06,-0.00016553,7,1.7,0,1,1
20.11,22.6,-6.6515e-06,-0.00016842,7,1.7,0,1,1
20.36,22.6,-6.2101e-06,-0.00016647,7,1.7,0,1,1
20.61,22.6,-7.0042e-06,-0.00016481,7,1.7,0,1,1
20.86,22.6,-6.3047e-06,-0.00016608,7,1.7,0,1,1
21.11,22.6,-7.1627e-06,-0.00016442,7,1.7,0,1,1
21.36,22.6,-6.9374e-06,-0.00016228,7,1.7,0,1,1
21.656,22.6,-6.449e-06,0.99956,7,1.7,1,1,1
21.969,22.6,-6.4997e-06,-4.1943e-05,7,1.7,0,1,1
22.235,22.6,-6.7907e-06,-0.00015591,7,1.7,0,1,1
22.485,22.6,-6.901e-06,-0.00016127,7,1.7,0,1,1
22.735,22.6,-7.0897e-06,-0.00016376,7,1.7,0,1,1
22.985,22.6,-7.5771e-06,-0.00016226,7,1.7,0,1,1
23.235,22.6,-6.6138e-06,-0.00016112,7,1.7,0,1,1
23.485,22.6,-6.962e-06,-0.00016232,7,1.7,0,1,1
23.735,22.6,-6.5522e-06,-0.00016479,7,1.7,0,1,1
23.985,22.6,-5.7851e-06,-0.00016407,7,1.7,0,1,1
24.281,22.6,-6.2195e-06,0.99955,7,1.7,1,1,1
24.594,22.6,-7.0584e-06,-4.5557e-05,7,1.7,0,1,1
24.86,22.6,-6.2857e-06,-0.00016085,7,1.7,0,1,1
25.11,22.6,-6.5532e-06,-0.00016925,7,1.7,0,1,1
25.36,22.6,-6.5798e-06,-0.00017053,7,1.7,0,1,1
25.61,22.6,-6.8907e-06,-0.00016773,7,1.7,0,1,1
25.86,22.6,-7.2422e-06,-0.00016419,7,1.7,0,1,1
