	Temp	25.000000	
RESSIST	TEMP	REAL TEMP	CURRENT	VOLTAGE
667.825023E-6	26.500000E+0	26.500000	4.300000E-3	+2.87164760E-06
677.014104E-6	26.500000E+0	26.500000	4.310000E-3	+2.91793079E-06
676.944056E-6	26.500000E+0	26.500000	4.320000E-3	+2.92439832E-06
666.605457E-6	26.500000E+0	26.500000	4.330000E-3	+2.88640163E-06
670.960495E-6	26.500000E+0	26.500000	4.340000E-3	+2.91196855E-06
672.902713E-6	26.500000E+0	26.500000	4.350000E-3	+2.92712680E-06
661.786945E-6	26.500000E+0	26.500000	4.360000E-3	+2.88539108E-06
674.679256E-6	26.500000E+0	26.500000	4.370000E-3	+2.94834835E-06
666.840772E-6	26.500000E+0	26.500000	4.380000E-3	+2.92076258E-06
670.432073E-6	26.500000E+0	26.500000	4.390000E-3	+2.94319680E-06
657.264068E-6	26.500000E+0	26.500000	4.400000E-3	+2.89196190E-06
668.835206E-6	26.500000E+0	26.500000	4.410000E-3	+2.94956326E-06
672.397620E-6	26.500000E+0	26.500000	4.420000E-3	+2.97199748E-06
676.172063E-6	26.500000E+0	26.500000	4.430000E-3	+2.99544224E-06
671.053052E-6	26.500000E+0	26.500000	4.440000E-3	+2.97947555E-06
663.459056E-6	26.500000E+0	26.500000	4.450000E-3	+2.95239280E-06
671.080027E-6	26.500000E+0	26.500000	4.460000E-3	+2.99301692E-06
659.247154E-6	26.500000E+0	26.500000	4.470000E-3	+2.94683478E-06
668.235400E-6	26.500000E+0	26.500000	4.480000E-3	+2.99369459E-06
671.338488E-6	26.500000E+0	26.500000	4.490000E-3	+3.01430981E-06
666.500582E-6	26.500000E+0	26.500000	4.500000E-3	+2.99925262E-06
665.941435E-6	26.500000E+0	26.500000	4.510000E-3	+3.00339587E-06
667.978210E-6	26.500000E+0	26.500000	4.520000E-3	+3.01926151E-06
669.091366E-6	26.500000E+0	26.500000	4.530000E-3	+3.03098389E-06
668.463432E-6	26.500000E+0	26.500000	4.540000E-3	+3.03482398E-06
667.060910E-6	26.500000E+0	26.500000	4.550000E-3	+3.03512714E-06
667.481759E-6	26.500000E+0	26.500000	4.560000E-3	+3.04371682E-06
663.544565E-6	26.500000E+0	26.500000	4.570000E-3	+3.03239866E-06
671.676546E-6	26.500000E+0	26.500000	4.580000E-3	+3.07627858E-06
669.068351E-6	26.500000E+0	26.500000	4.590000E-3	+3.07102373E-06
670.118259E-6	26.500000E+0	26.500000	4.600000E-3	+3.08254399E-06
671.733553E-6	26.500000E+0	26.500000	4.610000E-3	+3.09669168E-06
669.645255E-6	26.500000E+0	26.500000	4.620000E-3	+3.09376108E-06
667.085806E-6	26.500000E+0	26.500000	4.630000E-3	+3.08860728E-06
667.847808E-6	26.500000E+0	26.500000	4.640000E-3	+3.09881383E-06
672.626998E-6	26.500000E+0	26.500000	4.650000E-3	+3.12771554E-06
667.800637E-6	26.500000E+0	26.500000	4.660000E-3	+3.11195097E-06
671.499141E-6	26.500000E+0	26.500000	4.670000E-3	+3.13590099E-06
666.907132E-6	26.500000E+0	26.500000	4.680000E-3	+3.12112538E-06
660.960309E-6	26.500000E+0	26.500000	4.690000E-3	+3.09990385E-06
654.243253E-6	26.500000E+0	26.500000	4.700000E-3	+3.07494329E-06
665.491429E-6	26.500000E+0	26.500000	4.710000E-3	+3.13446463E-06
657.744148E-6	26.500000E+0	26.500000	4.720000E-3	+3.10455238E-06
662.997981E-6	26.500000E+0	26.500000	4.730000E-3	+3.13598045E-06
668.869236E-6	26.500000E+0	26.500000	4.740000E-3	+3.17044018E-06
666.695200E-6	26.500000E+0	26.500000	4.750000E-3	+3.16680220E-06
665.634261E-6	26.500000E+0	26.500000	4.760000E-3	+3.16841908E-06
668.624201E-6	26.500000E+0	26.500000	4.770000E-3	+3.18933744E-06
664.217950E-6	26.500000E+0	26.500000	4.780000E-3	+3.17496180E-06
669.286971E-6	26.500000E+0	26.500000	4.790000E-3	+3.20588459E-06
667.155765E-6	26.500000E+0	26.500000	4.800000E-3	+3.20234767E-06
660.117237E-6	26.500000E+0	26.500000	4.810000E-3	+3.17516391E-06
668.895118E-6	26.500000E+0	26.500000	4.820000E-3	+3.22407447E-06
652.027714E-6	26.500000E+0	26.500000	4.830000E-3	+3.14929386E-06
661.955267E-6	26.500000E+0	26.500000	4.840000E-3	+3.20386349E-06
661.986427E-6	26.500000E+0	26.500000	4.850000E-3	+3.21063417E-06
664.034397E-6	26.500000E+0	26.500000	4.860000E-3	+3.22720717E-06
659.662055E-6	26.500000E+0	26.500000	4.870000E-3	+3.21255421E-06
662.770832E-6	26.500000E+0	26.500000	4.880000E-3	+3.23432166E-06
665.197282E-6	26.500000E+0	26.500000	4.890000E-3	+3.25281471E-06
663.056047E-6	26.500000E+0	26.500000	4.900000E-3	+3.24897463E-06
663.002259E-6	26.500000E+0	26.500000	4.910000E-3	+3.25534109E-06
651.836756E-6	26.500000E+0	26.500000	4.920000E-3	+3.20703684E-06
664.350692E-6	26.500000E+0	26.500000	4.930000E-3	+3.27524891E-06
665.849300E-6	26.500000E+0	26.500000	4.940000E-3	+3.28929554E-06
666.811061E-6	26.500000E+0	26.500000	4.950000E-3	+3.30071475E-06
659.252621E-6	26.500000E+0	26.500000	4.960000E-3	+3.26989300E-06
664.615706E-6	26.500000E+0	26.500000	4.970000E-3	+3.30314006E-06
656.555183E-6	26.500000E+0	26.500000	4.980000E-3	+3.26964481E-06
652.505489E-6	26.500000E+0	26.500000	4.990000E-3	+3.25600239E-06
654.151282E-6	26.500000E+0	26.500000	5.000000E-3	+3.27075641E-06
	Temp	27.000000	
RESSIST	TEMP	REAL TEMP	CURRENT	VOLTAGE
Inf	27.000000E+0	27.000000	0.000000E+0	+9.16417469E-07
76.422851E-3	27.000000E+0	27.000000	10.000000E-6	+7.64228506E-07
40.363899E-3	27.000000E+0	27.000000	20.000000E-6	+8.07277974E-07
27.148429E-3	27.000000E+0	27.000000	30.000000E-6	+8.14452885E-07
20.889335E-3	27.000000E+0	27.000000	40.000000E-6	+8.35573399E-07
16.394155E-3	27.000000E+0	27.000000	50.000000E-6	+8.19707750E-07
14.242863E-3	27.000000E+0	27.000000	60.000000E-6	+8.54571755E-07
11.382403E-3	27.000000E+0	27.000000	70.000000E-6	+7.96768245E-07
10.493932E-3	27.000000E+0	27.000000	80.000000E-6	+8.39514547E-07
9.337522E-3	27.000000E+0	27.000000	90.000000E-6	+8.40376970E-07
8.512909E-3	27.000000E+0	27.000000	100.000000E-6	+8.51290915E-07
8.002670E-3	27.000000E+0	27.000000	110.000000E-6	+8.80293713E-07
7.081459E-3	27.000000E+0	27.000000	120.000000E-6	+8.49775089E-07
6.778486E-3	27.000000E+0	27.000000	130.000000E-6	+8.81203209E-07
6.152110E-3	27.000000E+0	27.000000	140.000000E-6	+8.61295365E-07
5.700873E-3	27.000000E+0	27.000000	150.000000E-6	+8.55131007E-07
5.147511E-3	27.000000E+0	27.000000	160.000000E-6	+8.23601832E-07
5.182954E-3	27.000000E+0	27.000000	170.000000E-6	+8.81102154E-07
4.837747E-3	27.000000E+0	27.000000	180.000000E-6	+8.70794539E-07
4.579693E-3	27.000000E+0	27.000000	190.000000E-6	+8.70141581E-07
4.388098E-3	27.000000E+0	27.000000	200.000000E-6	+8.77619652E-07
3.976069E-3	27.000000E+0	27.000000	210.000000E-6	+8.34974439E-07
3.888585E-3	27.000000E+0	27.000000	220.000000E-6	+8.55488605E-07
3.670306E-3	27.000000E+0	27.000000	230.000000E-6	+8.44170445E-07
3.673591E-3	27.000000E+0	27.000000	240.000000E-6	+8.81661852E-07
3.513308E-3	27.000000E+0	27.000000	250.000000E-6	+8.78327037E-07
3.255749E-3	27.000000E+0	27.000000	260.000000E-6	+8.46494710E-07
3.144523E-3	27.000000E+0	27.000000	270.000000E-6	+8.49021085E-07
3.126416E-3	27.000000E+0	27.000000	280.000000E-6	+8.75396442E-07
3.157158E-3	27.000000E+0	27.000000	290.000000E-6	+9.15575824E-07
3.016887E-3	27.000000E+0	27.000000	300.000000E-6	+9.05066107E-07
3.047354E-3	27.000000E+0	27.000000	310.000000E-6	+9.44679656E-07
2.946124E-3	27.000000E+0	27.000000	320.000000E-6	+9.42759611E-07
2.752118E-3	27.000000E+0	27.000000	330.000000E-6	+9.08198811E-07
2.642937E-3	27.000000E+0	27.000000	340.000000E-6	+8.98598589E-07
2.649712E-3	27.000000E+0	27.000000	350.000000E-6	+9.27399256E-07
2.591267E-3	27.000000E+0	27.000000	360.000000E-6	+9.32856224E-07
2.602077E-3	27.000000E+0	27.000000	370.000000E-6	+9.62768496E-07
2.507540E-3	27.000000E+0	27.000000	380.000000E-6	+9.52865108E-07
2.441412E-3	27.000000E+0	27.000000	390.000000E-6	+9.52150669E-07
2.344755E-3	27.000000E+0	27.000000	400.000000E-6	+9.37901919E-07
2.260207E-3	27.000000E+0	27.000000	410.000000E-6	+9.26684818E-07
2.283627E-3	27.000000E+0	27.000000	420.000000E-6	+9.59123462E-07
2.157901E-3	27.000000E+0	27.000000	430.000000E-6	+9.27897477E-07
2.083594E-3	27.000000E+0	27.000000	440.000000E-6	+9.16781431E-07
2.225703E-3	27.000000E+0	27.000000	450.000000E-6	+1.00156655E-06
2.129208E-3	27.000000E+0	27.000000	460.000000E-6	+9.79435510E-07
2.027788E-3	27.000000E+0	27.000000	470.000000E-6	+9.53060164E-07
2.007016E-3	27.000000E+0	27.000000	480.000000E-6	+9.63367770E-07
1.895062E-3	27.000000E+0	27.000000	490.000000E-6	+9.28580164E-07
1.861809E-3	27.000000E+0	27.000000	500.000000E-6	+9.30904427E-07
1.961033E-3	27.000000E+0	27.000000	510.000000E-6	+1.00012706E-06
1.936730E-3	27.000000E+0	27.000000	520.000000E-6	+1.00709986E-06
1.871016E-3	27.000000E+0	27.000000	530.000000E-6	+9.91638449E-07
1.756085E-3	27.000000E+0	27.000000	540.000000E-6	+9.48285878E-07
1.829804E-3	27.000000E+0	27.000000	550.000000E-6	+1.00639247E-06
1.808679E-3	27.000000E+0	27.000000	560.000000E-6	+1.01285999E-06
1.838999E-3	27.000000E+0	27.000000	570.000000E-6	+1.04822922E-06
1.783248E-3	27.000000E+0	27.000000	580.000000E-6	+1.03428364E-06
1.743736E-3	27.000000E+0	27.000000	590.000000E-6	+1.02880431E-06
1.738927E-3	27.000000E+0	27.000000	600.000000E-6	+1.04335622E-06
1.717875E-3	27.000000E+0	27.000000	610.000000E-6	+1.04790369E-06
1.683811E-3	27.000000E+0	27.000000	620.000000E-6	+1.04396255E-06
1.621634E-3	27.000000E+0	27.000000	630.000000E-6	+1.02162941E-06
1.621875E-3	27.000000E+0	27.000000	640.000000E-6	+1.03800031E-06
1.495713E-3	27.000000E+0	27.000000	650.000000E-6	+9.72213549E-07
1.546239E-3	27.000000E+0	27.000000	660.000000E-6	+1.02051780E-06
1.535830E-3	27.000000E+0	27.000000	670.000000E-6	+1.02900642E-06
1.557531E-3	27.000000E+0	27.000000	680.000000E-6	+1.05912078E-06
1.503706E-3	27.000000E+0	27.000000	690.000000E-6	+1.03755686E-06
1.473129E-3	27.000000E+0	27.000000	700.000000E-6	+1.03119041E-06
1.528955E-3	27.000000E+0	27.000000	710.000000E-6	+1.08555794E-06
1.507298E-3	27.000000E+0	27.000000	720.000000E-6	+1.08525477E-06
1.417019E-3	27.000000E+0	27.000000	730.000000E-6	+1.03442416E-06
1.495375E-3	27.000000E+0	27.000000	740.000000E-6	+1.10657736E-06
1.429355E-3	27.000000E+0	27.000000	750.000000E-6	+1.07201658E-06
1.446848E-3	27.000000E+0	27.000000	760.000000E-6	+1.09960457E-06
1.327397E-3	27.000000E+0	27.000000	770.000000E-6	+1.02209547E-06
1.392130E-3	27.000000E+0	27.000000	780.000000E-6	+1.08586110E-06
1.352101E-3	27.000000E+0	27.000000	790.000000E-6	+1.06816003E-06
1.361727E-3	27.000000E+0	27.000000	800.000000E-6	+1.08938155E-06
1.332814E-3	27.000000E+0	27.000000	810.000000E-6	+1.07957923E-06
1.298567E-3	27.000000E+0	27.000000	820.000000E-6	+1.06482522E-06
1.361087E-3	27.000000E+0	27.000000	830.000000E-6	+1.12970245E-06
1.294356E-3	27.000000E+0	27.000000	840.000000E-6	+1.08725940E-06
1.362588E-3	27.000000E+0	27.000000	850.000000E-6	+1.15819992E-06
1.277181E-3	27.000000E+0	27.000000	860.000000E-6	+1.09837544E-06
1.321507E-3	27.000000E+0	27.000000	870.000000E-6	+1.14971131E-06
1.275944E-3	27.000000E+0	27.000000	880.000000E-6	+1.12283072E-06
1.270517E-3	27.000000E+0	27.000000	890.000000E-6	+1.13076040E-06
1.266618E-3	27.000000E+0	27.000000	900.000000E-6	+1.13995640E-06
1.254476E-3	27.000000E+0	27.000000	910.000000E-6	+1.14157327E-06
1.257097E-3	27.000000E+0	27.000000	920.000000E-6	+1.15652940E-06
1.242602E-3	27.000000E+0	27.000000	930.000000E-6	+1.15561991E-06
1.244111E-3	27.000000E+0	27.000000	940.000000E-6	+1.16946443E-06
1.203784E-3	27.000000E+0	27.000000	950.000000E-6	+1.14359437E-06
1.214403E-3	27.000000E+0	27.000000	960.000000E-6	+1.16582645E-06
1.220635E-3	27.000000E+0	27.000000	970.000000E-6	+1.18401634E-06
1.229422E-3	27.000000E+0	27.000000	980.000000E-6	+1.20483365E-06
1.204794E-3	27.000000E+0	27.000000	990.000000E-6	+1.19274588E-06
1.212755E-3	27.000000E+0	27.000000	1.000000E-3	+1.21275476E-06
1.171732E-3	27.000000E+0	27.000000	1.010000E-3	+1.18344882E-06
1.173421E-3	27.000000E+0	27.000000	1.020000E-3	+1.19688913E-06
1.154376E-3	27.000000E+0	27.000000	1.030000E-3	+1.18900685E-06
1.147065E-3	27.000000E+0	27.000000	1.040000E-3	+1.19294799E-06
1.190229E-3	27.000000E+0	27.000000	1.050000E-3	+1.24974087E-06
1.176141E-3	27.000000E+0	27.000000	1.060000E-3	+1.24670922E-06
1.163638E-3	27.000000E+0	27.000000	1.070000E-3	+1.24509234E-06
1.104301E-3	27.000000E+0	27.000000	1.080000E-3	+1.19264482E-06
1.131651E-3	27.000000E+0	27.000000	1.090000E-3	+1.23349971E-06
1.082595E-3	27.000000E+0	27.000000	1.100000E-3	+1.19085451E-06
1.135842E-3	27.000000E+0	27.000000	1.110000E-3	+1.26078456E-06
1.140137E-3	27.000000E+0	27.000000	1.120000E-3	+1.27695335E-06
1.082292E-3	27.000000E+0	27.000000	1.130000E-3	+1.22298999E-06
1.043723E-3	27.000000E+0	27.000000	1.140000E-3	+1.18984396E-06
1.045455E-3	27.000000E+0	27.000000	1.150000E-3	+1.20227372E-06
1.115545E-3	27.000000E+0	27.000000	1.160000E-3	+1.29403164E-06
1.105492E-3	27.000000E+0	27.000000	1.170000E-3	+1.29342531E-06
1.103916E-3	27.000000E+0	27.000000	1.180000E-3	+1.30262132E-06
1.090397E-3	27.000000E+0	27.000000	1.190000E-3	+1.29757254E-06
1.087290E-3	27.000000E+0	27.000000	1.200000E-3	+1.30474745E-06
1.089077E-3	27.000000E+0	27.000000	1.210000E-3	+1.31778354E-06
1.084623E-3	27.000000E+0	27.000000	1.220000E-3	+1.32324051E-06
1.084185E-3	27.000000E+0	27.000000	1.230000E-3	+1.33354812E-06
1.093616E-3	27.000000E+0	27.000000	1.240000E-3	+1.35608338E-06
1.081471E-3	27.000000E+0	27.000000	1.250000E-3	+1.35183907E-06
1.073450E-3	27.000000E+0	27.000000	1.260000E-3	+1.35254645E-06
1.085367E-3	27.000000E+0	27.000000	1.270000E-3	+1.37841653E-06
1.074993E-3	27.000000E+0	27.000000	1.280000E-3	+1.37599121E-06
1.075622E-3	27.000000E+0	27.000000	1.290000E-3	+1.38755277E-06
1.023117E-3	27.000000E+0	27.000000	1.300000E-3	+1.33005251E-06
1.055189E-3	27.000000E+0	27.000000	1.310000E-3	+1.38229791E-06
1.056459E-3	27.000000E+0	27.000000	1.320000E-3	+1.39452556E-06
1.051479E-3	27.000000E+0	27.000000	1.330000E-3	+1.39846670E-06
1.036468E-3	27.000000E+0	27.000000	1.340000E-3	+1.38886648E-06
1.049300E-3	27.000000E+0	27.000000	1.350000E-3	+1.41655553E-06
1.045969E-3	27.000000E+0	27.000000	1.360000E-3	+1.42251777E-06
1.034794E-3	27.000000E+0	27.000000	1.370000E-3	+1.41766714E-06
1.038572E-3	27.000000E+0	27.000000	1.380000E-3	+1.43322959E-06
1.042877E-3	27.000000E+0	27.000000	1.390000E-3	+1.44959932E-06
1.029293E-3	27.000000E+0	27.000000	1.400000E-3	+1.44100965E-06
1.019413E-3	27.000000E+0	27.000000	1.410000E-3	+1.43737168E-06
1.021841E-3	27.000000E+0	27.000000	1.420000E-3	+1.45101409E-06
1.023599E-3	27.000000E+0	27.000000	1.430000E-3	+1.46374701E-06
1.015017E-3	27.000000E+0	27.000000	1.440000E-3	+1.46162486E-06
994.008841E-6	27.000000E+0	27.000000	1.450000E-3	+1.44131282E-06
1.023539E-3	27.000000E+0	27.000000	1.460000E-3	+1.49436666E-06
1.009770E-3	27.000000E+0	27.000000	1.470000E-3	+1.48436222E-06
1.012165E-3	27.000000E+0	27.000000	1.480000E-3	+1.49800463E-06
1.003503E-3	27.000000E+0	27.000000	1.490000E-3	+1.49521910E-06
1.006312E-3	27.000000E+0	27.000000	1.500000E-3	+1.50946785E-06
1.001789E-3	27.000000E+0	27.000000	1.510000E-3	+1.51270161E-06
993.669309E-6	27.000000E+0	27.000000	1.520000E-3	+1.51037735E-06
997.676529E-6	27.000000E+0	27.000000	1.530000E-3	+1.52644509E-06
992.510513E-6	27.000000E+0	27.000000	1.540000E-3	+1.52846619E-06
978.609594E-6	27.000000E+0	27.000000	1.550000E-3	+1.51684487E-06
1.001098E-3	27.000000E+0	27.000000	1.560000E-3	+1.56171327E-06
1.001480E-3	27.000000E+0	27.000000	1.570000E-3	+1.57232404E-06
1.012219E-3	27.000000E+0	27.000000	1.580000E-3	+1.59930572E-06
1.007841E-3	27.000000E+0	27.000000	1.590000E-3	+1.60246696E-06
958.025044E-6	27.000000E+0	27.000000	1.600000E-3	+1.53284007E-06
970.590863E-6	27.000000E+0	27.000000	1.610000E-3	+1.56265129E-06
1.002838E-3	27.000000E+0	27.000000	1.620000E-3	+1.62459800E-06
992.656092E-6	27.000000E+0	27.000000	1.630000E-3	+1.61802943E-06
969.904585E-6	27.000000E+0	27.000000	1.640000E-3	+1.59064352E-06
996.792691E-6	27.000000E+0	27.000000	1.650000E-3	+1.64470794E-06
981.291181E-6	27.000000E+0	27.000000	1.660000E-3	+1.62894336E-06
984.855054E-6	27.000000E+0	27.000000	1.670000E-3	+1.64470794E-06
962.210476E-6	27.000000E+0	27.000000	1.680000E-3	+1.61651360E-06
996.144225E-6	27.000000E+0	27.000000	1.690000E-3	+1.68348374E-06
991.711212E-6	27.000000E+0	27.000000	1.700000E-3	+1.68590906E-06
986.679988E-6	27.000000E+0	27.000000	1.710000E-3	+1.68722278E-06
1.001507E-3	27.000000E+0	27.000000	1.720000E-3	+1.72259205E-06
981.348272E-6	27.000000E+0	27.000000	1.730000E-3	+1.69773251E-06
954.451931E-6	27.000000E+0	27.000000	1.740000E-3	+1.66074636E-06
958.930189E-6	27.000000E+0	27.000000	1.750000E-3	+1.67812783E-06
972.372125E-6	27.000000E+0	27.000000	1.760000E-3	+1.71137494E-06
984.748684E-6	27.000000E+0	27.000000	1.770000E-3	+1.74300517E-06
977.967393E-6	27.000000E+0	27.000000	1.780000E-3	+1.74078196E-06
979.399648E-6	27.000000E+0	27.000000	1.790000E-3	+1.75312537E-06
961.382800E-6	27.000000E+0	27.000000	1.800000E-3	+1.73048904E-06
975.054011E-6	27.000000E+0	27.000000	1.810000E-3	+1.76484776E-06
968.863703E-6	27.000000E+0	27.000000	1.820000E-3	+1.76333194E-06
931.540984E-6	27.000000E+0	27.000000	1.830000E-3	+1.70472000E-06
966.405995E-6	27.000000E+0	27.000000	1.840000E-3	+1.77818703E-06
970.905314E-6	27.000000E+0	27.000000	1.850000E-3	+1.79617483E-06
960.415317E-6	27.000000E+0	27.000000	1.860000E-3	+1.78637249E-06
945.119861E-6	27.000000E+0	27.000000	1.870000E-3	+1.76737414E-06
975.408149E-6	27.000000E+0	27.000000	1.880000E-3	+1.83376732E-06
962.270090E-6	27.000000E+0	27.000000	1.890000E-3	+1.81869047E-06
963.109253E-6	27.000000E+0	27.000000	1.900000E-3	+1.82990758E-06
960.765126E-6	27.000000E+0	27.000000	1.910000E-3	+1.83506139E-06
955.655875E-6	27.000000E+0	27.000000	1.920000E-3	+1.83485928E-06
945.677715E-6	27.000000E+0	27.000000	1.930000E-3	+1.82515799E-06
941.636531E-6	27.000000E+0	27.000000	1.940000E-3	+1.82677487E-06
967.953313E-6	27.000000E+0	27.000000	1.950000E-3	+1.88750896E-06
946.000403E-6	27.000000E+0	27.000000	1.960000E-3	+1.85416079E-06
946.071584E-6	27.000000E+0	27.000000	1.970000E-3	+1.86376102E-06
965.689561E-6	27.000000E+0	27.000000	1.980000E-3	+1.91206533E-06
925.034151E-6	27.000000E+0	27.000000	1.990000E-3	+1.84081796E-06
965.125835E-6	27.000000E+0	27.000000	2.000000E-3	+1.93025167E-06
957.307647E-6	27.000000E+0	27.000000	2.010000E-3	+1.92418837E-06
978.582668E-6	27.000000E+0	27.000000	2.020000E-3	+1.97673699E-06
954.247985E-6	27.000000E+0	27.000000	2.030000E-3	+1.93712341E-06
942.387466E-6	27.000000E+0	27.000000	2.040000E-3	+1.92247043E-06
924.135698E-6	27.000000E+0	27.000000	2.050000E-3	+1.89447818E-06
951.241568E-6	27.000000E+0	27.000000	2.060000E-3	+1.95955763E-06
950.454072E-6	27.000000E+0	27.000000	2.070000E-3	+1.96743993E-06
960.168322E-6	27.000000E+0	27.000000	2.080000E-3	+1.99715011E-06
926.496177E-6	27.000000E+0	27.000000	2.090000E-3	+1.93637701E-06
950.620300E-6	27.000000E+0	27.000000	2.100000E-3	+1.99630263E-06
954.017393E-6	27.000000E+0	27.000000	2.110000E-3	+2.01297670E-06
950.327660E-6	27.000000E+0	27.000000	2.120000E-3	+2.01469464E-06
944.537606E-6	27.000000E+0	27.000000	2.130000E-3	+2.01186510E-06
943.665528E-6	27.000000E+0	27.000000	2.140000E-3	+2.01944423E-06
951.308981E-6	27.000000E+0	27.000000	2.150000E-3	+2.04531431E-06
941.150250E-6	27.000000E+0	27.000000	2.160000E-3	+2.03288454E-06
941.190650E-6	27.000000E+0	27.000000	2.170000E-3	+2.04238371E-06
909.013601E-6	27.000000E+0	27.000000	2.180000E-3	+1.98164965E-06
949.001877E-6	27.000000E+0	27.000000	2.190000E-3	+2.07831411E-06
936.833505E-6	27.000000E+0	27.000000	2.200000E-3	+2.06103371E-06
942.242674E-6	27.000000E+0	27.000000	2.210000E-3	+2.08235631E-06
944.189095E-6	27.000000E+0	27.000000	2.220000E-3	+2.09609979E-06
939.547215E-6	27.000000E+0	27.000000	2.230000E-3	+2.09519029E-06
926.375156E-6	27.000000E+0	27.000000	2.240000E-3	+2.07508035E-06
927.288227E-6	27.000000E+0	27.000000	2.250000E-3	+2.08639851E-06
955.021969E-6	27.000000E+0	27.000000	2.260000E-3	+2.15834965E-06
929.179264E-6	27.000000E+0	27.000000	2.270000E-3	+2.10923693E-06
939.508684E-6	27.000000E+0	27.000000	2.280000E-3	+2.14207980E-06
944.131694E-6	27.000000E+0	27.000000	2.290000E-3	+2.16206158E-06
929.086478E-6	27.000000E+0	27.000000	2.300000E-3	+2.13689890E-06
941.906952E-6	27.000000E+0	27.000000	2.310000E-3	+2.17580506E-06
918.158716E-6	27.000000E+0	27.000000	2.320000E-3	+2.13012822E-06
934.429107E-6	27.000000E+0	27.000000	2.330000E-3	+2.17721982E-06
923.482897E-6	27.000000E+0	27.000000	2.340000E-3	+2.16094998E-06
911.511787E-6	27.000000E+0	27.000000	2.350000E-3	+2.14205270E-06
925.762267E-6	27.000000E+0	27.000000	2.360000E-3	+2.18479895E-06
931.918949E-6	27.000000E+0	27.000000	2.370000E-3	+2.20864791E-06
927.196584E-6	27.000000E+0	27.000000	2.380000E-3	+2.20672787E-06
919.899887E-6	27.000000E+0	27.000000	2.390000E-3	+2.19856073E-06
930.088350E-6	27.000000E+0	27.000000	2.400000E-3	+2.23221204E-06
921.616593E-6	27.000000E+0	27.000000	2.410000E-3	+2.22109599E-06
929.041227E-6	27.000000E+0	27.000000	2.420000E-3	+2.24827977E-06
909.248835E-6	27.000000E+0	27.000000	2.430000E-3	+2.20947467E-06
923.704016E-6	27.000000E+0	27.000000	2.440000E-3	+2.25383780E-06
910.447004E-6	27.000000E+0	27.000000	2.450000E-3	+2.23059516E-06
893.641715E-6	27.000000E+0	27.000000	2.460000E-3	+2.19835862E-06
898.656364E-6	27.000000E+0	27.000000	2.470000E-3	+2.21968122E-06
914.836262E-6	27.000000E+0	27.000000	2.480000E-3	+2.26879393E-06
929.263390E-6	27.000000E+0	27.000000	2.490000E-3	+2.31386584E-06
923.808188E-6	27.000000E+0	27.000000	2.500000E-3	+2.30952047E-06
897.460769E-6	27.000000E+0	27.000000	2.510000E-3	+2.25262653E-06
913.107881E-6	27.000000E+0	27.000000	2.520000E-3	+2.30103186E-06
926.074968E-6	27.000000E+0	27.000000	2.530000E-3	+2.34296967E-06
913.278358E-6	27.000000E+0	27.000000	2.540000E-3	+2.31972703E-06
912.748337E-6	27.000000E+0	27.000000	2.550000E-3	+2.32750826E-06
922.091105E-6	27.000000E+0	27.000000	2.560000E-3	+2.36055323E-06
921.098389E-6	27.000000E+0	27.000000	2.570000E-3	+2.36722286E-06
909.694523E-6	27.000000E+0	27.000000	2.580000E-3	+2.34701187E-06
921.644992E-6	27.000000E+0	27.000000	2.590000E-3	+2.38706053E-06
931.626027E-6	27.000000E+0	27.000000	2.600000E-3	+2.42222767E-06
889.686655E-6	27.000000E+0	27.000000	2.610000E-3	+2.32208217E-06
911.593221E-6	27.000000E+0	27.000000	2.620000E-3	+2.38837424E-06
908.741871E-6	27.000000E+0	27.000000	2.630000E-3	+2.38999112E-06
927.883928E-6	27.000000E+0	27.000000	2.640000E-3	+2.44961357E-06
900.968226E-6	27.000000E+0	27.000000	2.650000E-3	+2.38756580E-06
917.412222E-6	27.000000E+0	27.000000	2.660000E-3	+2.44031651E-06
907.239221E-6	27.000000E+0	27.000000	2.670000E-3	+2.42232872E-06
882.210134E-6	27.000000E+0	27.000000	2.680000E-3	+2.36432316E-06
922.414472E-6	27.000000E+0	27.000000	2.690000E-3	+2.48129493E-06
906.646952E-6	27.000000E+0	27.000000	2.700000E-3	+2.44794677E-06
921.685203E-6	27.000000E+0	27.000000	2.710000E-3	+2.49776690E-06
915.138684E-6	27.000000E+0	27.000000	2.720000E-3	+2.48917722E-06
913.193158E-6	27.000000E+0	27.000000	2.730000E-3	+2.49301732E-06
915.687595E-6	27.000000E+0	27.000000	2.740000E-3	+2.50898401E-06
905.706564E-6	27.000000E+0	27.000000	2.750000E-3	+2.49069305E-06
922.416341E-6	27.000000E+0	27.000000	2.760000E-3	+2.54586910E-06
920.509116E-6	27.000000E+0	27.000000	2.770000E-3	+2.54981025E-06
917.343335E-6	27.000000E+0	27.000000	2.780000E-3	+2.55021447E-06
921.142427E-6	27.000000E+0	27.000000	2.790000E-3	+2.56998737E-06
905.870396E-6	27.000000E+0	27.000000	2.800000E-3	+2.53643711E-06
900.488900E-6	27.000000E+0	27.000000	2.810000E-3	+2.53037381E-06
913.421475E-6	27.000000E+0	27.000000	2.820000E-3	+2.57584856E-06
912.943392E-6	27.000000E+0	27.000000	2.830000E-3	+2.58362980E-06
913.820817E-6	27.000000E+0	27.000000	2.840000E-3	+2.59525112E-06
