Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
294.33,67.7,-3.0035e-05,0.5,0
295.13,67.54,-3.0477e-05,0.5,0
295.98,67.4,-3.0145e-05,0.5,0
296.78,67.26,-2.9702e-05,0.5,0
297.58,67.1,-2.9675e-05,0.5,0
298.36,66.96,-2.9165e-05,0.5,0
299.23,66.81,-2.86e-05,0.5,0
300.03,66.67,-2.8692e-05,0.5,0
300.86,66.52,-2.8979e-05,0.5,0
301.64,66.37,-2.9323e-05,0.5,0
302.47,66.24,-2.8201e-05,0.5,0
303.31,66.1,-2.9228e-05,0.5,0
304.09,65.95,-2.8543e-05,0.5,0
304.89,65.79,-2.8615e-05,0.5,0
305.72,65.66,-2.9029e-05,0.5,0
306.52,65.52,-2.7739e-05,0.5,0
307.34,65.37,-2.8018e-05,0.5,0
308.13,65.24,-2.7549e-05,0.5,0
308.97,65.11,-2.7514e-05,0.5,0
309.8,64.96,-2.7402e-05,0.5,0
310.63,64.83,-2.6967e-05,0.5,0
311.42,64.7,-2.7276e-05,0.5,0
312.2,64.56,-2.7634e-05,0.5,0
313,64.43,-2.6607e-05,0.5,0
313.86,64.3,-2.7902e-05,0.5,0
314.66,64.15,-2.5925e-05,0.5,0
315.48,64.02,-2.557e-05,0.5,0
316.28,63.9,-2.6034e-05,0.5,0
317.11,63.76,-2.6099e-05,0.5,0
317.91,63.63,-2.6144e-05,0.5,0
318.73,63.51,-2.5518e-05,0.5,0
319.52,63.38,-2.5487e-05,0.5,0
320.36,63.25,-2.5557e-05,0.5,0
321.19,63.12,-2.6101e-05,0.5,0
321.97,63,-2.4886e-05,0.5,0
322.77,62.87,-2.5015e-05,0.5,0
323.59,62.76,-2.4704e-05,0.5,0
324.42,62.6,-2.4554e-05,0.5,0
325.25,62.49,-2.5263e-05,0.5,0
326.05,62.36,-2.4637e-05,0.5,0
326.84,62.24,-2.4722e-05,0.5,0
327.67,62.12,-2.4288e-05,0.5,0
328.5,62,-2.4029e-05,0.5,0
329.3,61.91,-2.3823e-05,0.5,0
330,61.78,-2.3424e-05,0.5,0
330.75,61.66,-2.3672e-05,0.5,0
331.55,61.55,-2.4081e-05,0.5,0
332.38,61.43,-2.2928e-05,0.5,0
333.17,61.3,-2.4167e-05,0.5,0
334,61.19,-2.3437e-05,0.5,0
334.83,61.1,-2.2658e-05,0.5,0
335.55,60.97,-2.3111e-05,0.5,0
336.25,60.86,-2.1804e-05,0.5,0
337.09,60.75,-2.3013e-05,0.5,0
337.88,60.63,-2.326e-05,0.5,0
338.66,60.52,-2.2099e-05,0.5,0
339.5,60.4,-2.2214e-05,0.5,0
340.33,60.3,-2.2885e-05,0.5,0
341.11,60.17,-2.1941e-05,0.5,0
341.91,60.06,-2.193e-05,0.5,0
342.73,59.95,-2.2064e-05,0.5,0
343.56,59.84,-2.2057e-05,0.5,0
344.41,59.73,-2.1091e-05,0.5,0
345.19,59.62,-2.1708e-05,0.5,0
345.98,59.52,-2.1628e-05,0.5,0
346.81,59.41,-2.0623e-05,0.5,0
347.64,59.28,-2.1086e-05,0.5,0
348.44,59.17,-2.0545e-05,0.5,0
349.3,59.06,-2.0646e-05,0.5,0
350.09,58.96,-2.0712e-05,0.5,0
350.97,58.84,-1.9994e-05,0.5,0
351.75,58.74,-2.0091e-05,0.5,0
352.55,58.63,-1.9704e-05,0.5,0
353.33,58.52,-2.0465e-05,0.5,0
354.17,58.42,-2.0116e-05,0.5,0
355,58.31,-2.0043e-05,0.5,0
355.83,58.21,-1.9733e-05,0.5,0
356.61,58.11,-1.9845e-05,0.5,0
357.41,58.01,-2.0441e-05,0.5,0
358.23,57.9,-1.965e-05,0.5,0
359.06,57.81,-1.9583e-05,0.5,0
359.86,57.7,-1.9921e-05,0.5,0
360.69,57.59,-1.956e-05,0.5,0
361.48,57.5,-1.8942e-05,0.5,0
362.31,57.4,-1.8679e-05,0.5,0
363.11,57.3,-1.9813e-05,0.5,0
363.94,57.2,-1.8231e-05,0.5,0
364.72,57.1,-1.8402e-05,0.5,0
365.56,57,-1.8773e-05,0.5,0
366.39,56.9,-1.8569e-05,0.5,0
367.17,56.81,-1.8465e-05,0.5,0
368,56.71,-1.7689e-05,0.5,0
368.84,56.62,-1.8477e-05,0.5,0
369.63,56.52,-1.7765e-05,0.5,0
370.45,56.43,-1.8144e-05,0.5,0
371.25,56.33,-1.7718e-05,0.5,0
372.08,56.24,-1.7694e-05,0.5,0
372.91,56.14,-1.761e-05,0.5,0
373.7,56.03,-1.7851e-05,0.5,0
374.5,55.94,-1.7811e-05,0.5,0
375.33,55.85,-1.6984e-05,0.5,0
376.16,55.75,-1.7172e-05,0.5,0
376.94,55.66,-1.6473e-05,0.5,0
377.78,55.57,-1.7605e-05,0.5,0
378.56,55.48,-1.7336e-05,0.5,0
379.39,55.39,-1.6966e-05,0.5,0
380.23,55.3,-1.7026e-05,0.5,0
381.02,55.2,-1.6576e-05,0.5,0
381.81,55.11,-1.6313e-05,0.5,0
382.64,55.03,-1.6729e-05,0.5,0
383.47,54.94,-1.7155e-05,0.5,0
384.27,54.84,-1.6972e-05,0.5,0
385.09,54.77,-1.6779e-05,0.5,0
385.84,54.68,-1.6684e-05,0.5,0
386.72,54.59,-1.659e-05,0.5,0
387.5,54.5,-1.6362e-05,0.5,0
388.33,54.41,-1.6079e-05,0.5,0
389.13,54.32,-1.6391e-05,0.5,0
389.92,54.23,-1.5977e-05,0.5,0
390.78,54.15,-1.5805e-05,0.5,0
391.58,54.06,-1.57e-05,0.5,0
392.38,53.98,-1.5327e-05,0.5,0
393.2,53.89,-1.6224e-05,0.5,0
394.03,53.81,-1.5596e-05,0.5,0
394.83,53.72,-1.524e-05,0.5,0
395.61,53.65,-1.4954e-05,0.5,0
396.44,53.56,-1.5024e-05,0.5,0
397.27,53.48,-1.5002e-05,0.5,0
398.06,53.39,-1.5663e-05,0.5,0
398.89,53.31,-1.482e-05,0.5,0
399.69,53.24,-1.5434e-05,0.5,0
400.47,53.15,-1.5481e-05,0.5,0
401.34,53.07,-1.4946e-05,0.5,0
402.13,52.99,-1.5053e-05,0.5,0
402.97,52.91,-1.373e-05,0.5,0
403.75,52.83,-1.4949e-05,0.5,0
404.58,52.73,-1.4936e-05,0.5,0
405.42,52.65,-1.4949e-05,0.5,0
406.2,52.57,-1.4413e-05,0.5,0
407,52.49,-1.4201e-05,0.5,0
407.83,52.42,-1.3718e-05,0.5,0
408.66,52.34,-1.4815e-05,0.5,0
409.45,52.26,-1.4415e-05,0.5,0
410.28,52.18,-1.3837e-05,0.5,0
411.08,52.11,-1.3462e-05,0.5,0
411.91,52.03,-1.4342e-05,0.5,0
412.73,51.95,-1.4129e-05,0.5,0
413.53,51.87,-1.3243e-05,0.5,0
414.31,51.8,-1.3688e-05,0.5,0
415.14,51.72,-1.4424e-05,0.5,0
415.97,51.65,-1.3946e-05,0.5,0
416.77,51.57,-1.3908e-05,0.5,0
417.59,51.5,-1.4311e-05,0.5,0
418.39,51.42,-1.3234e-05,0.5,0
419.22,51.35,-1.3662e-05,0.5,0
420.05,51.27,-1.3344e-05,0.5,0
420.84,51.21,-1.3063e-05,0.5,0
421.63,51.12,-1.3137e-05,0.5,0
422.47,51.05,-1.3521e-05,0.5,0
423.3,50.98,-1.3303e-05,0.5,0
424.13,50.9,-1.2943e-05,0.5,0
424.91,50.83,-1.3603e-05,0.5,0
425.7,50.76,-1.3624e-05,0.5,0
426.53,50.69,-1.2787e-05,0.5,0
427.36,50.61,-1.2924e-05,0.5,0
428.23,50.54,-1.2523e-05,0.5,0
429.03,50.48,-1.3421e-05,0.5,0
429.81,50.41,-1.2615e-05,0.5,0
430.69,50.33,-1.2558e-05,0.5,0
431.48,50.27,-1.1954e-05,0.5,0
432.27,50.19,-1.2179e-05,0.5,0
433.06,50.13,-1.2327e-05,0.5,0
433.89,50.06,-1.2446e-05,0.5,0
434.72,49.99,-1.242e-05,0.5,0
435.52,49.92,-1.1965e-05,0.5,0
436.34,49.86,-1.3106e-05,0.5,0
437.14,49.79,-1.2767e-05,0.5,0
437.97,49.72,-1.2195e-05,0.5,0
438.75,49.66,-1.2677e-05,0.5,0
439.59,49.59,-1.224e-05,0.5,0
440.38,49.51,-1.2209e-05,0.5,0
441.2,49.44,-1.184e-05,0.5,0
442.03,49.38,-1.2546e-05,0.5,0
442.83,49.31,-1.2606e-05,0.5,0
443.63,49.25,-1.1803e-05,0.5,0
444.45,49.18,-1.1764e-05,0.5,0
445.28,49.11,-1.1993e-05,0.5,0
446.11,49.05,-1.1325e-05,0.5,0
446.91,48.99,-1.1481e-05,0.5,0
447.69,48.92,-1.2364e-05,0.5,0
448.53,48.86,-1.1335e-05,0.5,0
449.36,48.8,-1.0908e-05,0.5,0
450.14,48.74,-1.096e-05,0.5,0
450.97,48.66,-1.164e-05,0.5,0
451.81,48.6,-1.1555e-05,0.5,0
452.59,48.54,-1.128e-05,0.5,0
453.39,48.48,-1.1277e-05,0.5,0
454.19,48.42,-1.1025e-05,0.5,0
455.02,48.35,-1.0728e-05,0.5,0
455.88,48.3,-1.2342e-05,0.5,0
456.67,48.23,-1.1332e-05,0.5,0
457.45,48.17,-1.1357e-05,0.5,0
458.25,48.1,-1.093e-05,0.5,0
459.08,48.05,-1.1092e-05,0.5,0
459.91,47.99,-1.0414e-05,0.5,0
460.7,47.93,-1.0946e-05,0.5,0
461.53,47.86,-1.0362e-05,0.5,0
462.33,47.79,-1.029e-05,0.5,0
463.16,47.74,-1.0396e-05,0.5,0
463.98,47.68,-1.0791e-05,0.5,0
464.78,47.62,-1.0289e-05,0.5,0
465.56,47.57,-1.0424e-05,0.5,0
466.44,47.51,-1.0742e-05,0.5,0
467.22,47.45,-1.0953e-05,0.5,0
468.02,47.39,-1.0031e-05,0.5,0
468.84,47.33,-1.0486e-05,0.5,0
469.64,47.27,-1.057e-05,0.5,0
470.47,47.22,-1.0076e-05,0.5,0
471.3,47.16,-1.0224e-05,0.5,0
472.09,47.11,-1.0492e-05,0.5,0
472.88,47.04,-9.5054e-06,0.5,0
473.72,46.99,-9.8849e-06,0.5,0
474.55,46.93,-1.0111e-05,0.5,0
475.33,46.87,-1.0181e-05,0.5,0
476.13,46.82,-1.045e-05,0.5,0
476.95,46.76,-9.8185e-06,0.5,0
477.78,46.71,-9.6577e-06,0.5,0
478.61,46.65,-1.0601e-05,0.5,0
479.41,46.6,-1.0705e-05,0.5,0
480.2,46.54,-9.9842e-06,0.5,0
481.03,46.49,-9.776e-06,0.5,0
481.86,46.44,-9.0931e-06,0.5,0
482.66,46.39,-9.4144e-06,0.5,0
483.48,46.32,-9.5609e-06,0.5,0
484.27,46.24,-9.8778e-06,0.5,0
485.14,46.19,-9.6394e-06,0.5,0
485.94,46.14,-8.7885e-06,0.5,0
486.72,46.09,-9.9894e-06,0.5,0
487.52,46.03,-9.9339e-06,0.5,0
488.34,45.99,-9.4472e-06,0.5,0
489.17,45.93,-9.9877e-06,0.5,0
490,45.89,-9.6185e-06,0.5,0
490.8,45.83,-9.5648e-06,0.5,0
491.59,45.78,-9.4965e-06,0.5,0
492.45,45.73,-9.9241e-06,0.5,0
493.25,45.67,-9.3512e-06,0.5,0
494.05,45.62,-9.4573e-06,0.5,0
