Time(sec),TempRes(Ohm),SampVolt(V),SampCurr(A),CoilCurr(A)
96.859,108.7,0.00058519,0.03,0
97.656,108.6,0.00058516,0.03,0
98.5,108.5,0.00058394,0.03,0
99.297,108.4,0.00058481,0.03,0
100.13,108.3,0.00058517,0.03,0
100.92,108.2,0.0005836,0.03,0
101.72,108.2,0.00058227,0.03,0
102.56,108.1,0.00058272,0.03,0
103.34,108.1,0.00058369,0.03,0
104.19,108,0.00058306,0.03,0
104.98,107.9,0.00058307,0.03,0
105.81,107.8,0.00058143,0.03,0
106.66,107.8,0.00057988,0.03,0
107.45,107.7,0.00057977,0.03,0
108.28,107.6,0.00058006,0.03,0
109.08,107.4,0.00058171,0.03,0
109.92,107.3,0.00057688,0.03,0
110.72,107.3,0.00057726,0.03,0
111.55,107.2,0.0005755,0.03,0
112.34,107.1,0.00057404,0.03,0
113.14,107.1,0.00057532,0.03,0
113.94,106.9,0.00057447,0.03,0
114.77,106.9,0.00057278,0.03,0
115.56,106.8,0.00057219,0.03,0
116.39,106.7,0.00057185,0.03,0
117.19,106.7,0.00057184,0.03,0
117.98,106.6,0.00057239,0.03,0
118.83,106.5,0.00057209,0.03,0
119.63,106.4,0.00057242,0.03,0
120.42,106.3,0.00057283,0.03,0
121.22,106.2,0.00057364,0.03,0
122.05,106.2,0.00057347,0.03,0
122.89,106.1,0.00057454,0.03,0
123.69,106.1,0.00057524,0.03,0
124.52,106,0.00057524,0.03,0
125.31,105.8,0.00057566,0.03,0
126.14,105.8,0.00057476,0.03,0
126.94,105.8,0.00057533,0.03,0
127.78,105.7,0.00057571,0.03,0
128.58,105.6,0.00057664,0.03,0
129.41,105.6,0.00057616,0.03,0
130.2,105.5,0.00057655,0.03,0
131,105.3,0.00057626,0.03,0
131.84,105.3,0.00057325,0.03,0
132.64,105.2,0.00057446,0.03,0
133.47,105.1,0.00057353,0.03,0
134.26,105,0.00057173,0.03,0
135.06,105,0.00057141,0.03,0
135.89,104.9,0.00057182,0.03,0
136.69,104.8,0.00057048,0.03,0
137.48,104.7,0.0005695,0.03,0
138.28,104.7,0.00056986,0.03,0
139.13,104.6,0.00056996,0.03,0
139.92,104.6,0.00056956,0.03,0
140.75,104.3,0.00056911,0.03,0
141.55,104.3,0.0005685,0.03,0
142.34,104.2,0.00056809,0.03,0
143.06,104.1,0.0005691,0.03,0
143.78,104.1,0.00056799,0.03,0
144.61,104,0.00056732,0.03,0
145.41,103.8,0.00056703,0.03,0
146.25,103.8,0.00056572,0.03,0
147.05,103.6,0.00056506,0.03,0
147.88,103.5,0.00056512,0.03,0
148.67,103.5,0.00056517,0.03,0
149.51,103.3,0.00056323,0.03,0
150.31,103.2,0.00056289,0.03,0
151.14,103.1,0.00056181,0.03,0
151.94,103,0.00056093,0.03,0
152.73,102.8,0.00056126,0.03,0
153.56,102.7,0.00056229,0.03,0
154.36,102.6,0.00056168,0.03,0
155.16,102.5,0.00056099,0.03,0
156,102.3,0.00056092,0.03,0
156.8,102.2,0.00056119,0.03,0
157.59,102,0.00056028,0.03,0
158.39,101.9,0.00056141,0.03,0
159.14,101.7,0.0005608,0.03,0
159.86,101.6,0.00056004,0.03,0
160.66,101.5,0.0005594,0.03,0
161.48,101.2,0.00055777,0.03,0
162.28,101.1,0.00055885,0.03,0
163.13,100.9,0.00055959,0.03,0
163.92,100.7,0.00055968,0.03,0
164.75,100.6,0.0005603,0.03,0
165.55,100.4,0.0005601,0.03,0
166.39,100.2,0.0005596,0.03,0
167.22,100.1,0.00055942,0.03,0
168.01,99.9,0.00055899,0.03,0
168.86,99.63,0.00055825,0.03,0
169.66,99.47,0.00055826,0.03,0
170.45,99.3,0.00055778,0.03,0
171.28,99.14,0.00055719,0.03,0
172.08,98.99,0.00055669,0.03,0
172.88,98.83,0.00055611,0.03,0
173.7,98.68,0.00055602,0.03,0
174.5,98.5,0.00055403,0.03,0
175.34,98.35,0.00055412,0.03,0
176.13,98.19,0.00055341,0.03,0
176.92,98.04,0.00055258,0.03,0
177.76,97.88,0.00055324,0.03,0
178.56,97.72,0.00055212,0.03,0
179.39,97.56,0.00055185,0.03,0
180.19,97.4,0.00055098,0.03,0
181.05,97.25,0.00055114,0.03,0
181.83,97.09,0.00054896,0.03,0
182.63,96.91,0.00054915,0.03,0
183.45,96.73,0.00054807,0.03,0
184.25,96.53,0.00054819,0.03,0
185.08,96.33,0.0005475,0.03,0
185.88,96.11,0.00054632,0.03,0
186.72,95.9,0.00054631,0.03,0
187.51,95.67,0.00054544,0.03,0
188.34,95.46,0.00054445,0.03,0
189.14,95.23,0.00054443,0.03,0
189.98,95.02,0.00054316,0.03,0
190.78,94.81,0.0005439,0.03,0
191.61,94.6,0.00054196,0.03,0
192.41,94.38,0.00054184,0.03,0
193.25,94.17,0.00054107,0.03,0
194.05,93.97,0.00053771,0.03,0
194.88,93.78,0.00053631,0.03,0
195.67,93.56,0.00053325,0.03,0
196.47,93.37,0.00053373,0.03,0
197.3,93.17,0.00053209,0.03,0
198.09,92.98,0.00053357,0.03,0
198.89,92.78,0.00053477,0.03,0
199.73,92.58,0.0005347,0.03,0
200.56,92.45,0.00053332,0.03,0
201.28,92.26,0.0005328,0.03,0
202,92.05,0.00053287,0.03,0
202.8,91.87,0.00053272,0.03,0
203.59,91.68,0.00053285,0.03,0
204.41,91.49,0.00053153,0.03,0
205.22,91.3,0.00053124,0.03,0
206.06,91.09,0.00053005,0.03,0
206.86,90.89,0.00052985,0.03,0
207.66,90.68,0.00052993,0.03,0
208.48,90.48,0.00052826,0.03,0
209.28,90.27,0.00052815,0.03,0
210.13,90.07,0.00052736,0.03,0
210.92,89.87,0.00052648,0.03,0
211.75,89.67,0.00052458,0.03,0
212.55,89.47,0.00052451,0.03,0
213.39,89.26,0.00052275,0.03,0
214.19,89.06,0.00052321,0.03,0
215.01,88.85,0.00052205,0.03,0
215.81,88.63,0.00052001,0.03,0
216.64,88.49,0.0005201,0.03,0
217.36,88.26,0.00051922,0.03,0
218.08,88.06,0.00051843,0.03,0
218.88,87.9,0.00051754,0.03,0
219.59,87.68,0.00051731,0.03,0
220.31,87.48,0.00051679,0.03,0
221.11,87.27,0.00051564,0.03,0
221.91,87.05,0.00051542,0.03,0
222.7,86.85,0.00051484,0.03,0
223.55,86.64,0.00051267,0.03,0
224.38,86.43,0.00051262,0.03,0
225.17,86.22,0.00051218,0.03,0
225.97,86.02,0.00051171,0.03,0
226.76,85.8,0.00051085,0.03,0
227.59,85.59,0.00051038,0.03,0
228.39,85.37,0.00050822,0.03,0
229.23,85.16,0.00050857,0.03,0
230.03,84.95,0.0005065,0.03,0
230.86,84.75,0.00050619,0.03,0
231.7,84.54,0.00050495,0.03,0
232.5,84.33,0.00050376,0.03,0
233.28,84.12,0.00050311,0.03,0
234.13,83.92,0.00050383,0.03,0
234.92,83.7,0.00050126,0.03,0
235.72,83.49,0.00050247,0.03,0
236.55,83.28,0.00050119,0.03,0
237.34,83.07,0.00050161,0.03,0
238.14,82.86,0.00050044,0.03,0
238.97,82.66,0.0004991,0.03,0
239.76,82.45,0.00049941,0.03,0
240.61,82.23,0.00049906,0.03,0
241.41,82.02,0.00049772,0.03,0
242.23,81.81,0.00049665,0.03,0
243.08,81.61,0.00049545,0.03,0
243.88,81.4,0.00049416,0.03,0
244.67,81.19,0.00049416,0.03,0
245.5,80.98,0.0004939,0.03,0
246.3,80.77,0.00049288,0.03,0
247.14,80.56,0.00049225,0.03,0
247.94,80.35,0.0004912,0.03,0
248.76,80.15,0.00049059,0.03,0
249.56,79.95,0.00049009,0.03,0
250.36,79.73,0.00048934,0.03,0
251.19,79.53,0.00048878,0.03,0
251.98,79.34,0.00048828,0.03,0
252.83,79.13,0.00048706,0.03,0
253.63,78.9,0.00048599,0.03,0
254.42,78.7,0.00048589,0.03,0
255.25,78.5,0.00048462,0.03,0
256.05,78.3,0.00048465,0.03,0
256.89,78.1,0.00048424,0.03,0
257.69,77.89,0.00048324,0.03,0
258.51,77.69,0.00048178,0.03,0
259.31,77.49,0.00048053,0.03,0
260.11,77.28,0.00047928,0.03,0
260.94,77.08,0.00047895,0.03,0
261.73,76.88,0.00047714,0.03,0
262.58,76.69,0.00047624,0.03,0
263.38,76.48,0.00047553,0.03,0
264.17,76.28,0.00047305,0.03,0
265,76.08,0.00047308,0.03,0
265.8,75.89,0.0004726,0.03,0
266.59,75.68,0.00047145,0.03,0
267.44,75.49,0.00047082,0.03,0
268.23,75.29,0.00046974,0.03,0
269.06,75.1,0.00046988,0.03,0
269.86,74.91,0.00046778,0.03,0
270.66,74.72,0.00046695,0.03,0
271.45,74.52,0.00046564,0.03,0
272.28,74.33,0.00046607,0.03,0
273.08,74.13,0.00046487,0.03,0
273.92,73.94,0.00046441,0.03,0
274.72,73.74,0.00046357,0.03,0
275.55,73.55,0.00046336,0.03,0
276.34,73.36,0.0004619,0.03,0
277.19,73.17,0.00046107,0.03,0
277.98,72.98,0.0004611,0.03,0
278.81,72.8,0.00045954,0.03,0
279.61,72.61,0.00045831,0.03,0
280.44,72.4,0.00045739,0.03,0
281.23,72.21,0.00045789,0.03,0
282.08,72.01,0.00045674,0.03,0
282.88,71.84,0.00045609,0.03,0
283.7,71.65,0.00045506,0.03,0
284.5,71.46,0.00045394,0.03,0
285.34,71.27,0.00045356,0.03,0
286.14,71.08,0.00045256,0.03,0
286.97,70.9,0.00045189,0.03,0
287.76,70.72,0.0004508,0.03,0
288.56,70.53,0.00045071,0.03,0
289.39,70.35,0.00044903,0.03,0
290.19,70.17,0.00044856,0.03,0
290.98,70,0.00044805,0.03,0
291.78,69.81,0.00044677,0.03,0
292.63,69.63,0.00044625,0.03,0
293.42,69.45,0.00044477,0.03,0
294.25,69.27,0.00044463,0.03,0
295.05,69.09,0.00044283,0.03,0
295.84,68.91,0.00044232,0.03,0
296.67,68.73,0.00044202,0.03,0
297.51,68.56,0.00044084,0.03,0
298.34,68.38,0.00044046,0.03,0
299.11,68.2,0.00043952,0.03,0
299.98,68.02,0.00043834,0.03,0
300.78,67.85,0.00043742,0.03,0
301.56,67.68,0.00043646,0.03,0
302.36,67.5,0.00043543,0.03,0
303.2,67.33,0.00043505,0.03,0
304,67.15,0.00043443,0.03,0
304.8,66.98,0.00043335,0.03,0
305.59,66.8,0.00043287,0.03,0
306.42,66.64,0.00043118,0.03,0
307.26,66.47,0.00043143,0.03,0
308.06,66.29,0.00042975,0.03,0
308.86,66.13,0.00042905,0.03,0
309.66,65.96,0.00042757,0.03,0
310.45,65.77,0.00042739,0.03,0
311.28,65.61,0.00042712,0.03,0
312.08,65.44,0.00042604,0.03,0
312.91,65.28,0.00042476,0.03,0
313.7,65.11,0.00042427,0.03,0
314.5,64.94,0.00042402,0.03,0
315.34,64.78,0.00042299,0.03,0
316.14,64.62,0.00042159,0.03,0
316.97,64.45,0.0004211,0.03,0
317.76,64.29,0.00042119,0.03,0
318.61,64.12,0.00041959,0.03,0
319.44,63.96,0.00041835,0.03,0
320.23,63.8,0.00041788,0.03,0
321.03,63.63,0.00041657,0.03,0
321.83,63.47,0.00041578,0.03,0
322.63,63.31,0.00041524,0.03,0
323.45,63.16,0.0004154,0.03,0
324.3,63,0.00041447,0.03,0
325.09,62.84,0.00041296,0.03,0
325.89,62.69,0.00041233,0.03,0
326.69,62.52,0.00041116,0.03,0
327.51,62.36,0.00041091,0.03,0
328.31,62.19,0.00040985,0.03,0
329.16,62.1,0.00040949,0.03,0
329.88,61.93,0.00040815,0.03,0
330.59,61.77,0.00040795,0.03,0
331.39,61.62,0.00040709,0.03,0
332.17,61.46,0.00040523,0.03,0
332.97,61.31,0.00040437,0.03,0
333.81,61.16,0.00040253,0.03,0
334.64,61,0.00040268,0.03,0
335.44,60.84,0.00040151,0.03,0
336.23,60.69,0.00040046,0.03,0
337.08,60.54,0.00040062,0.03,0
337.91,60.39,0.00039981,0.03,0
338.7,60.25,0.00039878,0.03,0
339.5,60.09,0.0003987,0.03,0
340.3,59.94,0.00039758,0.03,0
341.14,59.8,0.00039681,0.03,0
341.94,59.65,0.00039624,0.03,0
342.76,59.51,0.00039583,0.03,0
343.56,59.37,0.00039483,0.03,0
344.36,59.2,0.00039569,0.03,0
345.19,59.06,0.00039386,0.03,0
345.98,58.96,0.0003945,0.03,0
346.7,58.8,0.00039363,0.03,0
347.42,58.66,0.00039273,0.03,0
348.22,58.51,0.00039178,0.03,0
349.01,58.37,0.00039063,0.03,0
349.86,58.22,0.00039,0.03,0
350.66,58.09,0.00038893,0.03,0
351.48,57.95,0.00038862,0.03,0
352.28,57.8,0.00038772,0.03,0
353.11,57.65,0.00038808,0.03,0
353.91,57.52,0.00038657,0.03,0
354.7,57.38,0.00038704,0.03,0
355.55,57.24,0.00038526,0.03,0
356.38,57.11,0.00038566,0.03,0
357.17,56.96,0.00038426,0.03,0
357.97,56.82,0.00038363,0.03,0
358.76,56.69,0.00038329,0.03,0
359.59,56.56,0.00038305,0.03,0
360.39,56.45,0.00038221,0.03,0
361.11,56.32,0.00038118,0.03,0
361.83,56.19,0.00038116,0.03,0
362.63,56.03,0.00037924,0.03,0
363.45,55.9,0.00037859,0.03,0
364.25,55.77,0.00037851,0.03,0
365.05,55.64,0.00037712,0.03,0
365.89,55.5,0.00037728,0.03,0
366.69,55.38,0.00037589,0.03,0
367.51,55.23,0.00037618,0.03,0
368.31,55.11,0.00037488,0.03,0
369.16,54.98,0.00037487,0.03,0
369.95,54.85,0.0003734,0.03,0
370.75,54.72,0.00037414,0.03,0
371.58,54.59,0.00037258,0.03,0
372.38,54.47,0.0003718,0.03,0
373.22,54.32,0.00037117,0.03,0
374,54.2,0.00037143,0.03,0
374.8,54.07,0.00036969,0.03,0
375.64,53.94,0.00036963,0.03,0
376.44,53.81,0.00036814,0.03,0
377.26,53.69,0.00036782,0.03,0
378.06,53.56,0.00036721,0.03,0
378.86,53.44,0.00036607,0.03,0
379.66,53.32,0.0003662,0.03,0
380.5,53.19,0.00036589,0.03,0
381.3,53.07,0.00036496,0.03,0
382.13,52.95,0.00036419,0.03,0
382.92,52.82,0.00036324,0.03,0
383.72,52.67,0.0003621,0.03,0
384.55,52.56,0.0003616,0.03,0
385.34,52.43,0.00035997,0.03,0
386.14,52.31,0.00035918,0.03,0
386.98,52.2,0.00035891,0.03,0
387.81,52.07,0.00035813,0.03,0
388.61,51.95,0.00035812,0.03,0
389.45,51.83,0.00035569,0.03,0
390.25,51.71,0.00035723,0.03,0
391.08,51.59,0.00035582,0.03,0
391.88,51.48,0.00035458,0.03,0
392.72,51.35,0.00035484,0.03,0
393.5,51.24,0.00035435,0.03,0
394.34,51.12,0.0003544,0.03,0
395.14,51,0.00035351,0.03,0
395.94,50.89,0.00035295,0.03,0
396.76,50.77,0.00035265,0.03,0
397.61,50.66,0.00035145,0.03,0
398.41,50.54,0.00035137,0.03,0
399.23,50.43,0.00035069,0.03,0
400.03,50.31,0.00035017,0.03,0
400.88,50.19,0.00034949,0.03,0
401.67,50.09,0.00034923,0.03,0
402.47,49.98,0.0003489,0.03,0
403.3,49.86,0.00034758,0.03,0
404.09,49.75,0.0003476,0.03,0
404.92,49.64,0.00034603,0.03,0
405.72,49.53,0.00034569,0.03,0
406.56,49.4,0.00034408,0.03,0
407.36,49.29,0.00034353,0.03,0
408.19,49.18,0.00034247,0.03,0
408.98,49.08,0.00034255,0.03,0
409.78,48.97,0.00034221,0.03,0
410.58,48.86,0.00034148,0.03,0
411.42,48.76,0.00034087,0.03,0
412.22,48.64,0.00033981,0.03,0
413.01,48.54,0.00033865,0.03,0
413.84,48.43,0.0003377,0.03,0
414.64,48.33,0.00033782,0.03,0
415.44,48.23,0.000337,0.03,0
416.26,48.12,0.00033755,0.03,0
417.11,48.02,0.00033665,0.03,0
417.89,47.92,0.00033585,0.03,0
418.73,47.8,0.00033451,0.03,0
419.53,47.7,0.00033434,0.03,0
420.33,47.59,0.00033348,0.03,0
421.16,47.49,0.00033313,0.03,0
421.95,47.4,0.0003333,0.03,0
422.75,47.3,0.00033213,0.03,0
423.59,47.19,0.00033067,0.03,0
424.39,47.09,0.00032969,0.03,0
425.19,46.98,0.00032959,0.03,0
426.01,46.88,0.00032945,0.03,0
426.81,46.79,0.00032836,0.03,0
427.61,46.68,0.00032766,0.03,0
428.44,46.58,0.00032753,0.03,0
429.23,46.51,0.00032616,0.03,0
429.95,46.42,0.00032582,0.03,0
430.67,46.32,0.00032585,0.03,0
431.51,46.19,0.00032524,0.03,0
432.31,46.1,0.00032526,0.03,0
433.14,46,0.00032347,0.03,0
433.94,45.9,0.00032351,0.03,0
434.73,45.81,0.00032137,0.03,0
435.58,45.71,0.00032195,0.03,0
436.36,45.61,0.00032073,0.03,0
437.2,45.52,0.00032085,0.03,0
438,45.43,0.00032036,0.03,0
438.8,45.33,0.00031855,0.03,0
439.63,45.24,0.00031868,0.03,0
440.42,45.14,0.00031771,0.03,0
441.26,45.04,0.00031821,0.03,0
442.06,44.95,0.0003171,0.03,0
442.86,44.86,0.00031693,0.03,0
443.69,44.77,0.00031613,0.03,0
444.48,44.68,0.00031466,0.03,0
445.28,44.58,0.00031445,0.03,0
446.13,44.48,0.00031318,0.03,0
446.91,44.39,0.0003135,0.03,0
447.7,44.31,0.00031246,0.03,0
448.55,44.22,0.00031212,0.03,0
449.34,44.12,0.00031105,0.03,0
450.17,44.03,0.00031023,0.03,0
450.97,43.95,0.00030939,0.03,0
451.81,43.88,0.0003089,0.03,0
452.53,43.78,0.00030844,0.03,0
453.25,43.7,0.00030743,0.03,0
454.05,43.61,0.00030634,0.03,0
454.84,43.52,0.00030632,0.03,0
455.67,43.44,0.00030549,0.03,0
456.47,43.35,0.00030389,0.03,0
457.3,43.26,0.00030334,0.03,0
458.09,43.17,0.00030272,0.03,0
458.94,43.1,0.00030258,0.03,0
459.73,43.01,0.00030034,0.03,0
460.56,42.9,0.00030032,0.03,0
461.36,42.82,0.00029909,0.03,0
462.16,42.74,0.00029827,0.03,0
462.95,42.65,0.00029729,0.03,0
463.8,42.57,0.00029625,0.03,0
464.59,42.49,0.00029513,0.03,0
465.42,42.41,0.0002946,0.03,0
466.22,42.32,0.00029375,0.03,0
467.01,42.24,0.00029201,0.03,0
467.81,42.17,0.0002911,0.03,0
468.64,42.07,0.00029054,0.03,0
469.44,41.99,0.00028888,0.03,0
470.28,41.91,0.00028754,0.03,0
471.08,41.83,0.00028625,0.03,0
471.91,41.75,0.00028521,0.03,0
472.7,41.67,0.00028396,0.03,0
473.55,41.58,0.0002826,0.03,0
474.34,41.51,0.00028048,0.03,0
475.17,41.42,0.00027961,0.03,0
475.97,41.35,0.00027787,0.03,0
476.76,41.27,0.00027684,0.03,0
477.48,41.2,0.00027547,0.03,0
478.2,41.11,0.00027397,0.03,0
478.98,41.04,0.0002712,0.03,0
479.83,40.96,0.00026985,0.03,0
480.63,40.88,0.00026761,0.03,0
481.42,40.8,0.00026657,0.03,0
482.25,40.73,0.00026439,0.03,0
483.05,40.65,0.00026194,0.03,0
483.84,40.58,0.00026034,0.03,0
484.69,40.49,0.00025721,0.03,0
485.48,40.42,0.00025463,0.03,0
486.31,40.36,0.0002526,0.03,0
487.03,40.29,0.00024982,0.03,0
487.78,40.22,0.00024743,0.03,0
488.55,40.14,0.00024438,0.03,0
489.34,40.06,0.00024089,0.03,0
490.14,39.98,0.00023877,0.03,0
490.97,39.92,0.00023541,0.03,0
491.76,39.84,0.00023053,0.03,0
492.61,39.77,0.00022739,0.03,0
493.41,39.67,0.00022369,0.03,0
494.2,39.6,0.00021946,0.03,0
495.03,39.52,0.00021664,0.03,0
495.83,39.45,0.00021203,0.03,0
496.63,39.39,0.00020735,0.03,0
497.47,39.31,0.00020299,0.03,0
498.26,39.24,0.00019879,0.03,0
499.05,39.17,0.00019267,0.03,0
499.89,39.1,0.00018754,0.03,0
500.69,39.02,0.00018152,0.03,0
501.51,38.95,0.00017655,0.03,0
502.31,38.88,0.00017029,0.03,0
503.16,38.8,0.00016475,0.03,0
503.95,38.74,0.0001598,0.03,0
504.75,38.68,0.00015244,0.03,0
505.58,38.6,0.00014684,0.03,0
506.38,38.53,0.00013988,0.03,0
507.22,38.47,0.00013258,0.03,0
508.01,38.39,0.00012579,0.03,0
508.89,38.32,0.00011817,0.03,0
509.72,38.25,0.00011245,0.03,0
510.51,38.19,0.00010447,0.03,0
511.31,38.13,9.7005e-05,0.03,0
512.14,38.04,9.0395e-05,0.03,0
512.95,37.98,8.2786e-05,0.03,0
513.73,37.91,7.5595e-05,0.03,0
514.58,37.84,6.7807e-05,0.03,0
515.38,37.78,6.1734e-05,0.03,0
516.17,37.71,5.5248e-05,0.03,0
517,37.64,4.8383e-05,0.03,0
517.84,37.58,4.1579e-05,0.03,0
518.64,37.52,3.6828e-05,0.03,0
519.44,37.46,3.059e-05,0.03,0
520.26,37.38,2.5507e-05,0.03,0
521.06,37.32,2.1066e-05,0.03,0
521.89,37.27,1.7299e-05,0.03,0
522.69,37.2,1.3697e-05,0.03,0
523.53,37.12,1.0309e-05,0.03,0
524.33,37.06,7.8908e-06,0.03,0
525.13,37,5.9108e-06,0.03,0
525.95,36.94,3.924e-06,0.03,0
526.75,36.88,3.3216e-06,0.03,0
527.55,36.81,1.6e-06,0.03,0
528.39,36.75,1.8156e-06,0.03,0
529.22,36.69,1.0708e-06,0.03,0
530.01,36.64,4.292e-07,0.03,0
530.81,36.57,-2.887e-07,0.03,0
531.64,36.5,1.7857e-07,0.03,0
532.44,36.45,3.8882e-07,0.03,0
533.28,36.37,1.1006e-06,0.03,0
534.08,36.32,2.3436e-08,0.03,0
534.91,36.25,2.0204e-07,0.03,0
535.7,36.19,5.3271e-07,0.03,0
536.53,36.13,8.5252e-07,0.03,0
537.33,36.07,1.6174e-06,0.03,0
538.13,36.02,6.4018e-07,0.03,0
538.97,35.95,6.7846e-07,0.03,0
539.76,35.89,4.2539e-07,0.03,0
540.56,35.83,4.4304e-07,0.03,0
541.39,35.78,2.9567e-07,0.03,0
542.19,35.73,6.6168e-08,0.03,0
542.98,35.66,5.1555e-07,0.03,0
543.78,35.61,6.2683e-07,0.03,0
544.61,35.54,1.0924e-06,0.03,0
545.41,35.48,3.7894e-07,0.03,0
546.25,35.43,9.5701e-07,0.03,0
547.05,35.37,9.6591e-07,0.03,0
547.88,35.32,6.3475e-07,0.03,0
548.67,35.26,3.8153e-07,0.03,0
549.47,35.21,7.7297e-07,0.03,0
550.31,35.15,4.9257e-07,0.03,0
551.11,35.1,1.3207e-06,0.03,0
551.94,35.04,6.9787e-07,0.03,0
552.73,34.98,8.3981e-07,0.03,0
553.58,34.92,5.62e-07,0.03,0
554.38,34.87,7.8916e-07,0.03,0
555.17,34.82,-3.7339e-08,0.03,0
556,34.75,7.2393e-07,0.03,0
556.8,34.7,7.0232e-07,0.03,0
557.63,34.65,5.9485e-07,0.03,0
558.42,34.59,7.122e-07,0.03,0
559.22,34.54,8.8538e-07,0.03,0
