
Bin,Number,Channel Y0,Channel Y1,Channel Y2
---,---,Time,Resistance,Voltage
295,1,65.00800000000004,23.09,2.4e-07
298,1,65.54700000000003,23.09,1.25e-07
300,1,66.07799999999997,23.09,5.42e-07
303,1,66.625,23.085,2.4e-07
305,1,67.17200000000003,23.08,3.34e-07
308,1,67.71900000000005,23.08,3.34e-07
310,1,68.25,23.075,4.69e-07
313,1,68.80500000000006,23.07,1.67e-07
315,1,69.34400000000005,23.07,3.34e-07
318,1,69.89100000000008,23.07,2.19e-07
320,1,70.43000000000006,23.07,-3.1e-08
323,1,70.97700000000009,23.065,2.29e-07
325,1,71.50800000000004,23.06,2.81e-07
327,1,72.05500000000006,23.06,8.3e-08
330,1,72.60200000000009,23.06,1.25e-07
332,1,73.14100000000008,23.055,-8.3e-08
335,1,73.68000000000006,23.05,2.1e-08
337,1,74.21900000000005,23.05,1.67e-07
340,1,74.75,23.05,1.25e-07
342,1,75.29700000000003,23.05,-3.1e-08
345,1,75.83600000000001,23.05,1.98e-07
347,1,76.375,23.045,-1.25e-07
350,1,76.92200000000003,23.045,1.88e-07
352,1,77.46100000000001,23.04,2.08e-07
355,1,78.01600000000008,23.04,8.3e-08
357,1,78.5630000000001,23.04,3.34e-07
359,1,79.09400000000005,23.04,5.2e-08
362,1,79.625,23.04,3.23e-07
364,1,80.17200000000003,23.03,3.23e-07
367,1,80.71900000000005,23.02,1.56e-07
369,1,81.25800000000004,23.02,-5.2e-08
372,1,81.8130000000001,23.02,8.3e-08
374,1,82.34400000000005,23.02,-6.3e-08
377,1,82.88300000000004,23.02,5e-07
379,1,83.43000000000006,23.02,-2.61e-07
382,1,83.96900000000005,23.01,-7.300000000000001e-08
384,1,84.50800000000004,23.01,4.2e-08
387,1,85.05500000000006,23.01,3.86e-07
389,1,85.59400000000005,23.01,3.13e-07
392,1,86.14100000000008,23.01,1.67e-07
394,1,86.69550000000004,23.01,6.3e-08
397,1,87.23500000000013,23.005,3.23e-07
