
Bin,Number,Channel Y0,Channel Y1,Channel Y2
---,---,Time,Resistance,Voltage
0,1,0.1613333333334594,39.15,2.72e-06
3,1,0.7340000000003783,39.13,2.981e-06
5,1,1.281000000000859,39.125,2.741e-06
8,1,1.819999999999709,39.11499999999999,2.793e-06
10,1,2.367000000000189,39.1,2.522e-06
13,1,2.898000000000138,39.085,2.825e-06
15,1,3.436999999999898,39.07,2.679e-06
18,1,3.984000000000378,39.06,2.856e-06
20,1,4.531000000000859,39.055,2.793e-06
23,1,5.069999999999709,39.04,2.689e-06
25,1,5.609000000000378,39.035,2.845e-06
27,1,6.148000000000138,39.02500000000001,2.647e-06
30,1,6.686999999999898,39.02,2.908e-06
32,1,7.226000000000568,39.01,2.658e-06
35,1,7.764999999999418,39,2.95e-06
37,1,8.311999999999898,38.98,2.793e-06
40,1,8.843000000000757,38.97499999999999,2.918e-06
42,1,9.389999999999418,38.97,2.731e-06
45,1,9.936999999999898,38.96,2.814e-06
47,1,10.47600000000057,38.955,2.845e-06
50,1,11.02300000000014,38.945,3.023e-06
53,1,11.65066666666704,38.94,2.814e-06
55,1,12.16400000000067,38.93,2.783e-06
57,1,12.71050000000014,38.93,2.825e-06
60,1,13.25,38.925,3.054e-06
62,1,13.78900000000067,38.92,2.866e-06
65,1,14.32799999999952,38.91,2.804e-06
67,1,14.86700000000019,38.9,2.512e-06
69,1,15.25750000000062,38.89,2.679e-06
71,1,15.74200000000019,38.88,3.023e-06
74,1,16.28900000000067,38.88,3.054e-06
76,1,16.83550000000014,38.87,2.939e-06
79,1,17.36700000000019,38.87,2.856e-06
81,1,17.91400000000067,38.86,2.72e-06
84,1,18.46050000000014,38.86,2.783e-06
86,1,18.9994999999999,38.855,2.856e-06
88,1,19.54650000000038,38.85,3.085e-06
91,1,20.08550000000014,38.85,2.866e-06
93,1,20.63249999999971,38.845,2.856e-06
96,1,21.16400000000067,38.835,3.002e-06
98,1,21.71849999999995,38.83,2.793e-06
101,1,22.25749999999971,38.82,3.075e-06
103,1,22.79700000000048,38.82,2.689e-06
106,1,23.34349999999995,38.82,3.064e-06
108,1,23.88249999999971,38.82,3.148e-06
111,1,24.42950000000019,38.815,2.991e-06
113,1,24.96800000000076,38.81,3.096e-06
116,1,25.50749999999971,38.81,3.064e-06
118,1,26.08333333333333,38.80666666666666,2.95e-06
121,1,26.66400000000067,38.8,2.637e-06
123,1,27.20299999999952,38.8,2.616e-06
126,1,27.74200000000019,38.8,2.845e-06
128,1,28.28099999999995,38.78,2.856e-06
131,1,28.81999999999971,38.78,2.814e-06
133,1,29.36700000000019,38.78,2.887e-06
136,1,29.91400000000067,38.78,2.939e-06
138,1,30.44499999999971,38.77500000000001,3.023e-06
141,1,30.98400000000038,38.77,2.762e-06
143,1,31.52300000000014,38.77,2.939e-06
145,1,32.0625,38.77,2.689e-06
148,1,32.60900000000038,38.76,3.21e-06
150,1,33.14800000000014,38.76,2.877e-06
153,1,33.6869999999999,38.76,2.939e-06
155,1,34.23400000000038,38.76,2.793e-06
158,1,34.78099999999995,38.75,2.679e-06
160,1,35.31999999999971,38.75,2.731e-06
163,1,35.88500000000022,39.51333333333333,2.908e-06
165,1,36.46849999999995,38.735,2.929e-06
168,1,37.00749999999971,38.73,2.637e-06
170,1,37.54700000000048,38.73,3.221e-06
173,1,38.09300000000076,38.73,2.772e-06
175,1,38.63249999999971,38.73,2.971e-06
178,1,39.17950000000019,38.73,2.835e-06
180,1,39.71800000000076,38.72,2.929e-06
183,1,40.25749999999971,38.72,2.929e-06
185,1,40.80450000000019,38.72,2.72e-06
188,1,41.35100000000057,38.72,2.856e-06
190,1,41.89050000000043,38.71,2.991e-06
193,1,42.42950000000019,38.71,3.023e-06
195,1,42.98400000000038,38.71,2.918e-06
198,1,43.51550000000043,38.71,2.793e-06
200,1,44.08833333333374,38.71,3.116e-06
203,1,44.66400000000067,38.705,2.939e-06
205,1,45.21050000000014,38.7,2.971e-06
208,1,45.74200000000019,38.7,2.856e-06
210,1,46.28900000000067,38.7,2.637e-06
213,1,46.85900000000038,38.7,3.064e-06
215,1,47.4375,38.7,2.835e-06
218,1,47.97600000000057,38.68,3.106e-06
220,1,48.52300000000014,38.68,2.616e-06
223,1,49.0625,38.68,2.95e-06
225,1,49.59300000000076,38.68,3.241e-06
228,1,50.14800000000014,38.675,2.658e-06
230,1,50.6875,38.67,2.658e-06
233,1,51.22600000000057,38.67,2.71e-06
235,1,51.76550000000043,38.67,3.043e-06
238,1,52.31999999999971,38.67,3.096e-06
240,1,52.85100000000057,38.67,3.325e-06
243,1,53.39800000000014,38.66,2.772e-06
245,1,53.94499999999971,38.66,2.616e-06
247,1,54.48400000000038,38.66,2.741e-06
250,1,55.03100000000086,38.655,2.804e-06
252,1,55.56999999999971,38.65,2.887e-06
255,1,56.11700000000019,38.65,2.835e-06
257,1,56.66400000000067,38.65,2.585e-06
260,1,57.19499999999971,38.65,3.21e-06
262,1,57.73400000000038,38.65,2.762e-06
265,1,58.27300000000014,38.64,2.804e-06
267,1,58.81999999999971,38.64,2.627e-06
270,1,59.36700000000019,38.64,3.033e-06
272,1,59.89800000000014,38.63500000000001,2.658e-06
275,1,60.4369999999999,38.63,2.554e-06
277,1,60.98400000000038,38.63,2.877e-06
279,1,61.52300000000014,38.63,2.866e-06
282,1,62.06999999999971,38.63,2.991e-06
284,1,62.61700000000019,38.63,2.731e-06
287,1,63.16400000000067,38.625,2.96e-06
289,1,63.71050000000014,38.62,3.012e-06
292,1,64.2494999999999,38.62,2.772e-06
294,1,64.80450000000019,38.62,3.002e-06
297,1,65.35900000000038,38.62,3.002e-06
299,1,65.89800000000014,38.62,2.793e-06
302,1,66.4375,38.61499999999999,2.616e-06
304,1,66.98400000000038,38.61,2.866e-06
307,1,67.53100000000086,38.61,2.783e-06
309,1,68.07799999999952,38.61,2.731e-06
312,1,68.61650000000009,38.61,2.658e-06
314,1,69.17150000000038,38.61,2.814e-06
317,1,69.71050000000014,38.6,3.043e-06
319,1,70.25,38.6,2.72e-06
322,1,70.79700000000048,38.6,2.7e-06
324,1,71.33550000000014,38.6,2.71e-06
327,1,71.88249999999971,38.6,2.981e-06
329,1,72.42200000000048,38.6,2.804e-06
332,1,72.96800000000076,38.59,2.7e-06
334,1,73.50749999999971,38.59,2.825e-06
336,1,74.03900000000067,38.58,2.762e-06
339,1,74.58550000000014,38.58,2.804e-06
341,1,75.13249999999971,38.58,2.752e-06
344,1,75.66400000000067,38.575,3.116e-06
346,1,76.20299999999952,38.57,2.898e-06
349,1,76.78100000000025,38.57,3.033e-06
352,1,77.35100000000057,38.57,2.595e-06
354,1,77.89800000000014,38.57,2.783e-06
356,1,78.4369999999999,38.57,2.866e-06
359,1,78.98400000000038,38.56,2.95e-06
362,1,79.55666666666669,38.56,2.783e-06
364,1,80.13249999999971,38.56,2.929e-06
367,1,80.67950000000019,38.56,2.908e-06
369,1,81.21849999999995,38.56,2.845e-06
372,1,81.75749999999971,38.56,3.054e-06
374,1,82.29700000000048,38.56,2.835e-06
376,1,82.83550000000014,38.555,2.939e-06
379,1,83.375,38.55,2.908e-06
381,1,83.91400000000067,38.55,2.877e-06
384,1,84.46050000000014,38.55,2.658e-06
386,1,84.99200000000019,38.55,2.96e-06
389,1,85.53100000000086,38.55,2.866e-06
391,1,86.08550000000014,38.55,3.043e-06
394,1,86.61700000000019,38.55,2.783e-06
396,1,87.16400000000067,38.55,2.637e-06
399,1,87.71050000000014,38.54,2.616e-06
401,1,88.25749999999971,38.54,2.72e-06
404,1,88.80450000000019,38.54,2.908e-06
406,1,89.34349999999995,38.54,2.574e-06
409,1,89.89050000000043,38.53,2.793e-06
411,1,90.4369999999999,38.53,2.814e-06
414,1,90.97600000000057,38.53,2.929e-06
416,1,91.50749999999971,38.53,2.772e-06
418,1,92.05450000000019,38.53,2.981e-06
421,1,92.60100000000057,38.53,3.096e-06
423,1,93.13249999999971,38.52500000000001,2.595e-06
426,1,93.6869999999999,38.52,2.866e-06
428,1,94.22600000000057,38.52,3.075e-06
431,1,94.76550000000043,38.52,3.148e-06
433,1,95.30450000000019,38.52,2.918e-06
436,1,95.84300000000076,38.52,2.971e-06
438,1,96.38249999999971,38.52,2.981e-06
441,1,96.92150000000038,38.52,2.887e-06
443,1,97.47600000000057,38.52,2.793e-06
446,1,98.01499999999942,38.52,2.981e-06
448,1,98.5619999999999,38.52,2.845e-06
450,1,99.09300000000076,38.52,2.793e-06
453,1,99.63249999999971,38.52,2.783e-06
455,1,100.1795000000002,38.52,2.96e-06
458,1,100.7184999999999,38.52,2.939e-06
460,1,101.2649999999994,38.51,2.981e-06
463,1,101.8045000000002,38.51,2.939e-06
465,1,102.3434999999999,38.51,2.96e-06
468,1,102.8824999999997,38.51,2.898e-06
470,1,103.4295000000002,38.51,3.158e-06
473,1,103.9680000000008,38.51,2.95e-06
475,1,104.5155000000004,38.51,2.804e-06
478,1,105.0883333333338,39.27,3.075e-06
480,1,105.6640000000007,38.505,2.866e-06
483,1,106.2105000000001,38.5,2.856e-06
485,1,106.7420000000002,38.5,2.856e-06
488,1,107.2890000000007,38.5,2.877e-06
490,1,107.8279999999995,38.5,3.304e-06
493,1,108.3670000000002,38.49,2.825e-06
495,1,108.8980000000001,38.49,2.845e-06
498,1,109.4449999999997,38.49,3.075e-06
500,1,109.9920000000002,38.49,2.939e-06
503,1,110.5230000000001,38.48,2.762e-06
505,1,111.0779999999995,38.48,3.054e-06
507,1,111.6170000000002,38.48,3.002e-06
510,1,112.1559999999999,38.48,3.064e-06
512,1,112.7029999999995,38.47,2.762e-06
515,1,113.25,38.47,3.137e-06
517,1,113.7809999999999,38.47,2.7e-06
520,1,114.3199999999997,38.47,2.939e-06
522,1,114.8670000000002,38.47,2.689e-06
525,1,115.4140000000007,38.47,2.845e-06
527,1,115.9449999999997,38.47,3.231e-06
530,1,116.4840000000004,38.47,2.866e-06
532,1,117.0230000000001,38.47,2.929e-06
535,1,117.5699999999997,38.47,2.908e-06
537,1,118.1090000000004,38.46,2.825e-06
539,1,118.6399999999994,38.46,2.804e-06
542,1,119.1869999999999,38.46,2.971e-06
544,1,119.7260000000006,38.46,2.731e-06
547,1,120.2730000000001,38.46,2.856e-06
549,1,120.8045000000002,38.46,2.898e-06
552,1,121.3510000000006,38.46,2.741e-06
554,1,121.8980000000001,38.46,2.929e-06
557,1,122.4295000000002,38.455,2.971e-06
559,1,122.9840000000004,38.45,2.971e-06
562,1,123.5230000000001,38.45,2.908e-06
564,1,124.0619999999999,38.45,2.939e-06
567,1,124.6090000000004,38.45,2.637e-06
569,1,125.1559999999999,38.45,3.023e-06
572,1,125.6949999999997,38.45,2.835e-06
574,1,126.2340000000004,38.45,2.793e-06
576,1,126.7730000000001,38.45,2.814e-06
579,1,127.3199999999997,38.45,2.814e-06
581,1,127.8510000000006,38.445,3.064e-06
584,1,128.3980000000001,38.44,2.835e-06
586,1,128.9369999999999,38.44,3.085e-06
589,1,129.4760000000006,38.44,2.856e-06
591,1,130.0149999999994,38.44,2.845e-06
594,1,130.5699999999997,38.435,2.918e-06
596,1,131.1090000000004,38.43,2.898e-06
599,1,131.6399999999994,38.43,2.929e-06
601,1,132.1869999999999,38.43,2.564e-06
604,1,132.7340000000004,38.43,2.918e-06
606,1,133.2890000000007,38.43,3.106e-06
609,1,133.8279999999995,38.43,2.96e-06
611,1,134.3670000000002,38.43,3.116e-06
614,1,134.9140000000007,38.43,3.075e-06
616,1,135.4684999999999,38.43,2.866e-06
618,1,136,38.425,2.72e-06
621,1,136.5470000000005,38.42,3.043e-06
623,1,137.0855000000001,38.42,3.075e-06
626,1,137.6244999999999,38.42,2.804e-06
628,1,138.1640000000007,38.42,2.825e-06
631,1,138.7105000000001,38.415,2.804e-06
633,1,139.2420000000002,38.41,2.679e-06
636,1,139.7810000000009,38.41,2.856e-06
638,1,140.3199999999997,38.41,2.752e-06
641,1,140.8824999999997,38.41,2.814e-06
643,1,141.4449999999997,38.41,2.866e-06
646,1,141.9760000000006,38.41,3.043e-06
648,1,142.5230000000001,38.405,2.981e-06
651,1,143.0699999999997,38.405,3.127e-06
653,1,143.6010000000006,38.4,2.866e-06
655,1,144.1399999999994,38.4,2.856e-06
658,1,144.6795000000002,38.395,2.689e-06
660,1,145.2340000000004,38.38500000000001,2.991e-06
663,1,145.7730000000001,38.375,2.929e-06
665,1,146.3199999999997,38.37,2.866e-06
668,1,146.8510000000006,38.36499999999999,3.304e-06
670,1,147.3980000000001,38.36,2.814e-06
673,1,147.9449999999997,38.355,2.772e-06
675,1,148.4920000000002,38.345,2.616e-06
678,1,149.0230000000001,38.335,3.116e-06
680,1,149.5619999999999,38.325,2.845e-06
683,1,150.1010000000006,38.32,2.835e-06
685,1,150.6480000000001,38.31,2.971e-06
688,1,151.1875,38.305,2.971e-06
690,1,151.7260000000006,38.3,2.856e-06
692,1,152.2655000000004,38.285,3.054e-06
695,1,152.8125,38.27500000000001,2.804e-06
697,1,153.3510000000006,38.27,2.752e-06
700,1,153.8980000000001,38.255,2.856e-06
702,1,154.4369999999999,38.24,2.845e-06
705,1,154.9760000000006,38.22499999999999,2.793e-06
707,1,155.5074999999997,38.215,2.814e-06
710,1,156.0545000000002,38.195,3.096e-06
712,1,156.5934999999999,38.17,2.845e-06
715,1,157.1324999999997,38.155,2.752e-06
717,1,157.6720000000005,38.13500000000001,2.845e-06
720,1,158.2446666666668,38.11666666666667,2.772e-06
722,1,158.8199999999997,38.08,2.825e-06
725,1,159.3670000000002,38.045,2.627e-06
727,1,159.9060000000009,38.02500000000001,2.616e-06
730,1,160.4525000000003,38,2.877e-06
732,1,160.9920000000002,37.97,2.845e-06
735,1,161.5390000000007,37.945,3.054e-06
