
Bin,Number,Channel Y0,Channel Y1,Channel Y2
---,---,Time,Resistance,Voltage
0,1,0.125,108.7,0.010283205
3,1,0.7029999999999745,108.7,0.010282653
5,1,1.210499999999911,108.7,0.010283049
7,1,1.75,108.7,0.010283122
10,1,2.288499999999885,108.7,0.010282538
12,1,2.827999999999975,108.7,0.010282976
15,1,3.366999999999962,108.7,0.010282861
17,1,3.905999999999949,108.7,0.010282861
20,1,4.444999999999936,108.7,0.01028332
22,1,5.025666666666591,108.7,0.010283195
25,1,5.600999999999885,108.7,0.010282559
27,1,6.139999999999873,108.7,0.010282475
30,1,6.670999999999822,108.7,0.01028259
32,1,7.217999999999847,108.7,0.010282767
35,1,7.772999999999911,108.7,0.01028209
37,1,8.319999999999936,108.7,0.010281933
40,1,8.858999999999924,108.5,0.010281318
42,1,9.405999999999949,108.5,0.010281569
45,1,9.944999999999936,108.5,0.010281089
47,1,10.48399999999992,108.5,0.010280776
50,1,11.03099999999995,108.5,0.010279984
52,1,11.56999999999994,108.5,0.010279859
55,1,12.10899999999992,108.5,0.010278859
57,1,12.63999999999987,108.4,0.010278254
59,1,13.17899999999986,108.4,0.010278119
62,1,13.72599999999989,108.4,0.010277285
64,1,14.27299999999991,108.4,0.01027668
67,1,14.84833333333321,108.3333333333333,0.010275648
70,1,15.42899999999986,108.3,0.010275211
72,1,15.96799999999985,108.2,0.01027421
75,1,16.51499999999987,108.2,0.010273991
77,1,17.04599999999982,108.2,0.010272876
80,1,17.60899999999992,108.2,0.010271896
82,1,18.14799999999991,108.1,0.010270729
85,1,18.69499999999994,108.1,0.010269905
87,1,19.23399999999992,108,0.010268738
90,1,19.8119999999999,109.4666666666667,0.010267831
92,1,20.38999999999987,108,0.010266987
95,1,20.92099999999982,107.9,0.010265893
97,1,21.46049999999991,107.9,0.010264579
100,1,22.00749999999994,107.9,0.01026335
102,1,22.54599999999982,107.85,0.01026214
105,1,23.09299999999985,107.8,0.010261348
107,1,23.625,107.8,0.010259566
109,1,24.15599999999995,107.8,0.010258732
112,1,24.70299999999997,107.7,0.010257388
114,1,25.24199999999996,107.7,0.010256043
117,1,25.78849999999989,107.55,0.010254428
119,1,26.32799999999997,107.4,0.010253083
122,1,26.86699999999996,107.4,0.010251728
124,1,27.39799999999991,107.4,0.010250133
127,1,27.94499999999994,107.3,0.010248799
129,1,28.5,107.3,0.01024636
132,1,29.03849999999989,107.3,0.010245662
134,1,29.58549999999991,107.2,0.010244005
137,1,30.13249999999994,107.2,0.010242108
139,1,30.67899999999986,107.15,0.010240211
142,1,31.21799999999985,107.1,0.010238637
143,1,31.60899999999992,107.1,0.010237032
146,1,32.09299999999985,107.1,0.0102355
148,1,32.64049999999997,107,0.010234072
151,1,33.1869999999999,106.95,0.010232342
153,1,33.72599999999989,106.9,0.01023057
155,1,34.27299999999991,106.9,0.010228016
158,1,34.80399999999986,106.8,0.010226411
160,1,35.35099999999989,106.75,0.010224837
163,1,35.88999999999987,106.7,0.010222492
165,1,36.4369999999999,106.7,0.010220553
168,1,36.98399999999992,106.6,0.010218969
170,1,37.53049999999985,106.6,0.010216832
173,1,38.06999999999994,106.6,0.010215227
175,1,38.61699999999996,106.5,0.010213226
178,1,39.14799999999991,106.4,0.010210923
180,1,39.69499999999994,106.4,0.010208567
183,1,40.24199999999996,106.3,0.010207098
185,1,40.77299999999991,106.3,0.010204971
188,1,41.3119999999999,106.25,0.010203043
190,1,41.85099999999989,106.2,0.01020125
192,1,42.39799999999991,106.2,0.010198884
195,1,42.9369999999999,106.15,0.010196696
197,1,43.46799999999985,106.1,0.010194924
200,1,44.01499999999987,106.1,0.01019262
202,1,44.55399999999986,105.9,0.010190619
205,1,45.10099999999989,105.9,0.010188524
207,1,45.63249999999994,105.85,0.010186023
210,1,46.17099999999982,105.85,0.010184053
212,1,46.72599999999989,105.8,0.010181384
215,1,47.26549999999997,105.75,0.010179289
217,1,47.80399999999986,105.7,0.010177038
220,1,48.35099999999989,105.65,0.010174651
222,1,48.88999999999987,105.6,0.010172056
224,1,49.42099999999982,105.5,0.010169919
227,1,49.96049999999991,105.4,0.010167387
229,1,50.50749999999994,105.4,0.010164479
232,1,51.05399999999986,105.3,0.010162071
234,1,51.57799999999997,105.3,0.010159413
237,1,52.125,105.2,0.010156724
239,1,52.67899999999986,105.1,0.01015367
242,1,53.21849999999995,105.1,0.010150856
244,1,53.75749999999994,105,0.010147583
247,1,54.29599999999982,104.9,0.010144425
249,1,54.84299999999985,104.9,0.010141225
251,1,55.36699999999996,104.8,0.0101379
254,1,55.91349999999989,104.75,0.010133679
256,1,56.46049999999991,104.7,0.010129468
259,1,56.99199999999996,104.7,0.010124914
261,1,57.54599999999982,104.6,0.010120703
264,1,58.08549999999991,104.5,0.010116502
266,1,58.63249999999994,104.35,0.010112385
269,1,59.17149999999992,104.3,0.010108195
271,1,59.70299999999997,104.25,0.010103859
274,1,60.25,104.2,0.01009969
276,1,60.78049999999985,104.15,0.010095344
279,1,61.31999999999994,104.1,0.010091852
281,1,61.86699999999996,104,0.010088725
284,1,62.41349999999989,103.9,0.010085817
286,1,62.94499999999994,103.9,0.010084077
288,1,63.5,103.8,0.010080783
291,1,64.03849999999989,103.75,0.010077917
293,1,64.58549999999991,103.65,0.010073404
296,1,65.1244999999999,103.6,0.010069808
298,1,65.66349999999989,103.5,0.010067723
301,1,66.20299999999997,103.4,0.010063304
303,1,66.75,103.3,0.010059448
306,1,67.28849999999989,103.2,0.010057342
308,1,67.81999999999994,103.2,0.010054851
311,1,68.36699999999996,103.1,0.010051016
313,1,68.92099999999982,103.05,0.01004742
316,1,69.45299999999997,102.9,0.010043668
318,1,70,102.8,0.010042208
321,1,70.53849999999989,102.8,0.010039498
323,1,71.08549999999991,102.75,0.010035976
325,1,71.625,102.65,0.010033203
328,1,72.16349999999989,102.6,0.010030524
330,1,72.70299999999997,102.45,0.010028627
333,1,73.24199999999996,102.35,0.01002474
335,1,73.78849999999989,102.3,0.010019351
338,1,74.32799999999997,102.2,0.01001612
340,1,74.85899999999992,102.1,0.010011346
343,1,75.40599999999995,102,0.01000701
345,1,75.94499999999994,101.95,0.010001851
348,1,76.47599999999989,101.8,0.009996171
350,1,77.02299999999991,101.75,0.009990657
352,1,77.55399999999986,101.7,0.00998654
355,1,78.10099999999989,101.6,0.009980828000000001
357,1,78.64049999999997,101.45,0.009975523
360,1,79.17899999999986,101.3,0.009970708
362,1,79.72599999999989,101.2,0.009964974999999999
365,1,80.27299999999991,101.15,0.009958221
367,1,80.80399999999986,101.05,0.009952832999999999
370,1,81.34299999999985,101,0.009948841
372,1,81.88249999999994,100.85,0.009942451
375,1,82.42149999999992,100.75,0.009936959
377,1,82.97599999999989,100.65,0.009930872
380,1,83.51499999999987,100.5,0.009924816
382,1,84.05399999999986,100.3,0.009918728999999999
384,1,84.59349999999995,100.2,0.009912871
387,1,85.14049999999997,100.1,0.009906639
390,1,85.69499999999994,99.95,0.009899738999999999
392,1,86.24149999999986,85.03,0.009892662
394,1,86.76499999999987,99.535,0.009886325
397,1,87.30399999999986,99.42,0.009879300000000001
399,1,87.69499999999994,102.485,0.009873557
401,1,88.1869999999999,99.16,0.009867449
403,1,88.72599999999989,99.015,0.009860496999999999
406,1,89.26499999999987,98.87,0.009853201000000001
408,1,89.80399999999986,98.72499999999999,0.009845801
411,1,90.34299999999985,98.55500000000001,0.009838901000000001
413,1,90.88249999999994,98.41,0.009831209
416,1,91.42099999999982,98.25999999999999,0.009823902000000001
418,1,91.96049999999991,98.11500000000001,0.009816398
421,1,92.50749999999994,97.97,0.009808393
423,1,93.04599999999982,97.81999999999999,0.009800889
425,1,93.57799999999997,97.66999999999999,0.009792946
428,1,94.11699999999996,97.52500000000001,0.0097854
430,1,94.66349999999989,97.38,0.009777698
433,1,95.20299999999997,97.22999999999999,0.009769818
435,1,95.75,97.08500000000001,0.009761605
438,1,96.28099999999995,96.925,0.009753684
440,1,96.82799999999997,96.78999999999999,0.009745481
443,1,97.35899999999992,96.64,0.009737704999999999
445,1,97.91349999999989,96.49000000000001,0.009729263
448,1,98.45299999999997,96.34,0.009720497
450,1,99.00749999999994,96.19,0.009712545
453,1,99.53849999999989,96.03,0.009704018999999999
455,1,100.0854999999999,95.93000000000001,0.00969542
457,1,100.4759999999999,98.86500000000001,0.009688769999999999
459,1,100.9759999999999,95.64500000000001,0.009681756
462,1,101.5155,95.495,0.009672896
464,1,102.0539999999999,95.33,0.009663161
467,1,102.6506666666666,95.19333333333333,0.009653906
469,1,103.1324999999999,95.03,0.009643942000000001
471,1,103.6709999999998,94.88,0.009634592000000001
474,1,104.2546666666666,96.78333333333335,0.00962615
477,1,104.8354999999999,94.56,0.009615205999999999
479,1,105.3744999999999,94.41,0.009606356999999999
482,1,105.9134999999999,94.25999999999999,0.009597883
484,1,106.453,94.11,0.009584907
486,1,106.992,93.96000000000001,0.009574493999999999
489,1,107.5304999999998,93.81,0.009567198000000001
491,1,108.0699999999999,93.655,0.009559412999999999
494,1,108.617,93.505,0.009550553
496,1,109.1559999999999,93.34999999999999,0.009541589
499,1,109.6949999999999,93.2,0.009532657
501,1,110.2259999999999,93.05000000000001,0.009523182999999999
504,1,110.7729999999999,92.905,0.009513219
506,1,111.3199999999999,92.75,0.009503681999999999
509,1,111.8589999999999,92.59999999999999,0.009493728
511,1,112.3979999999999,92.44999999999999,0.009483764
