Time(sec),TempRes(Ohm),SampVolt(V),extCurr(A),CoilCurr(A),intCurr(A),SampCurr_order(A),intCurr_sign,extCurr_sign0.515,22.45,-3.1685e-06,-0.0030984,7,0,4,1,1
1,23.66,-4.9029e-07,3.9957,7,0,4,1,1
1.406,22.44,-4.2378e-06,3.9953,7,0,4,1,1
1.875,22.44,-5.9104e-06,3.9951,7,0,4,1,1
2.406,22.44,-7.8963e-06,3.9949,7,0,4,1,1
2.953,22.44,-1.1714e-05,3.9887,7,0,4,1,1
3.5,22.44,-1.4354e-05,3.9788,7,0,4,1,1
4.031,22.44,-1.5763e-05,3.9698,7,0,4,1,1
4.562,22.44,-1.8046e-05,3.9615,7,0,4,1,1
5.094,22.44,-1.91e-05,3.9534,7,0,4,1,1
5.531,22.44,-1.982e-05,-0.0028079,7,0,0,1,1
5.937,22.44,-2.0147e-05,-0.0031087,7,0,0,1,1
6.469,22.44,-1.8674e-05,-0.0031319,7,0,0,1,1
7.015,22.44,-1.7434e-05,-0.0031339,7,0,0,1,1
7.547,22.44,-1.5012e-05,-0.0031374,7,0,0,1,1
7.953,22.44,-1.3034e-05,-0.0031292,7,0,0,1,1
8.375,22.44,-1.0734e-05,-0.003136,7,0,0,1,1
8.906,22.44,-1.0455e-05,-0.0031373,7,0,0,1,1
9.312,22.44,-8.0152e-06,-0.0031051,7,0,0,1,1
9.797,22.44,-7.5304e-06,-0.0031261,7,0,0,1,1
10.203,22.44,-6.7149e-06,-0.0031308,7,0,0,1,1
10.625,22.44,-5.2538e-06,-0.0031327,7,0,0,1,1
11.156,22.44,-5.2183e-06,-0.0031152,7,0,0,1,1
11.562,22.44,-3.8945e-06,-0.0031194,7,0,0,1,1
11.984,22.44,-3.2968e-06,-0.003132,7,0,0,1,1
12.515,22.45,-3.1917e-06,-0.0031362,7,0,0,1,1
12.922,22.44,-2.6857e-06,-0.0031313,7,0,0,1,1
13.344,22.44,-1.9502e-06,-0.0031286,7,0,0,1,1
13.89,22.44,-2.2238e-06,-0.0031315,7,0,0,1,1
14.437,22.45,-1.9462e-06,-0.0031186,7,0,0,1,1
15,22.45,1.3641e-06,3.9951,7,0,4,1,1
15.5,22.45,-2.4182e-06,3.9948,7,0,4,1,1
16.047,22.45,-3.6179e-06,3.9808,7,0,4,1,1
16.594,22.45,-6.5668e-06,3.9704,7,0,4,1,1
17.125,22.45,-9.8175e-06,3.9615,7,0,4,1,1
17.531,22.45,-1.182e-05,3.9548,7,0,4,1,1
17.937,22.45,-1.3147e-05,3.9486,7,0,4,1,1
18.344,22.44,-1.5702e-05,3.9428,7,0,4,1,1
18.765,22.44,-1.6729e-05,3.937,7,0,4,1,1
19.172,3.2,-1.7205e-05,3.9315,7,0,4,1,1
19.672,22.44,-1.8719e-05,-0.0028419,7,0,0,1,1
20.203,22.45,-1.9311e-05,-0.0031207,7,0,0,1,1
20.734,22.45,-1.7362e-05,-0.0031326,7,0,0,1,1
21.14,22.45,-1.5748e-05,-0.0031632,7,0,0,1,1
21.578,22.45,-1.4383e-05,-0.003139,7,0,0,1,1
22.109,22.45,-1.2658e-05,-0.0031521,7,0,0,1,1
22.656,22.45,-1.0816e-05,-0.0031498,7,0,0,1,1
23.203,22.46,-8.6995e-06,-0.0031437,7,0,0,1,1
23.734,22.46,-7.489e-06,-0.0031411,7,0,0,1,1
24.281,22.46,-6.0573e-06,-0.0031442,7,0,0,1,1
24.828,22.46,-4.6227e-06,-0.0031514,7,0,0,1,1
25.359,22.46,-3.8971e-06,-0.0031451,7,0,0,1,1
25.765,22.46,-3.4489e-06,-0.0031411,7,0,0,1,1
26.187,22.46,-3.3641e-06,-0.0031415,7,0,0,1,1
26.719,22.46,-2.5695e-06,-0.0031305,7,0,0,1,1
27.25,22.46,-1.6467e-06,-0.0031437,7,0,0,1,1
