Time(sec),TempRes(Ohm),SampVolt(V),extCurr(A),CoilCurr(A),intCurr(A),SampCurr_order(A),intCurr_sign,extCurr_sign0.797,82.46,-2.7263e-06,1.6607e-09,7,0.16,0,1,1
1.204,82.51,-3.5871e-06,4.591e-10,7,0.16,0,1,1
1.61,82.53,-1.6977e-06,5.7488e-10,7,0.16,0,1,1
2.016,82.57,-2.3067e-06,3.044e-10,7,0.16,0,1,1
2.438,82.6,-2.5693e-06,-2.8682e-10,7,0.16,0,1,1
3.032,82.67,-2.3356e-06,-3.2649e-10,7,0.16,0,1,1
3.547,82.72,-2.2797e-06,-1.2495e-09,7,0.16,0,1,1
4.079,82.76,-2.2717e-06,1.7856e-09,7,0.16,0,1,1
4.61,82.81,-2.4426e-06,3.0452e-09,7,0.16,0,1,1
5.157,82.86,-2.8251e-06,1.9551e-09,7,0.16,0,1,1
5.704,82.91,-1.681e-06,4.0872e-09,7,0.16,0.4,1,1
6.235,82.96,-2.5491e-06,9.0571e-10,7,0.16,0.4,1,1
6.782,83.01,-1.9556e-06,1.4706e-09,7,0.16,0.4,1,1
7.329,83.05,-1.9131e-06,1.2085e-09,7,0.16,0.4,1,1
7.86,83.11,-2.1377e-06,7.345e-10,7,0.16,0.4,1,1
8.391,83.15,-2.0917e-06,1.5681e-09,7,0.16,0.4,1,1
8.938,83.2,-1.939e-06,1.6607e-09,7,0.16,0.4,1,1
9.469,83.22,-2.6754e-06,2.0793e-09,7,0.16,0.4,1,1
9.875,83.27,-2.3799e-06,8.1309e-10,7,0.16,0.4,1,1
10.282,83.28,-2.5156e-06,-4.2404e-10,7,0.16,0.4,1,1
10.688,83.33,-1.4198e-06,2.4456e-09,7,0.16,0.8,1,1
11.125,83.38,-2.2358e-06,1.2952e-09,7,0.16,0.8,1,1
11.657,83.41,-2.3989e-06,2.3852e-09,7,0.16,0.8,1,1
12.063,83.45,-1.5592e-06,2.6094e-09,7,0.16,0.8,1,1
12.532,83.51,-1.8944e-06,3.6647e-10,7,0.16,0.8,1,1
13.016,83.53,-1.7115e-06,1.1843e-09,7,0.16,0.8,1,1
13.422,83.58,-1.1999e-06,1.0033e-09,7,0.16,0.8,1,1
13.844,83.62,-1.9767e-06,4.4505e-10,7,0.16,0.8,1,1
14.391,83.67,-1.7522e-06,3.9135e-10,7,0.16,0.8,1,1
14.938,83.72,-1.9016e-06,1.2348e-09,7,0.16,0.8,1,1
15.485,83.76,-1.5053e-06,5.8892e-10,7,0.16,1.2,1,1
