Time(sec),TempRes(Ohm),SampVolt(V),extCurr(A),CoilCurr(A),intCurr(A),SampCurr_order(A),intCurr_sign,extCurr_sign0.515,22.34,1.9471e-06,-0.0033372,7,1,4,1,1
0.812,22.34,-1.0719e-05,3.9932,7,1,4,1,1
1.062,22.34,2.285e-06,3.9951,7,1,4,1,1
1.312,22.34,2.4978e-06,3.9951,7,1,4,1,1
1.562,22.34,3.7785e-06,3.995,7,1,4,1,1
1.828,22.34,5.0371e-06,3.995,7,1,4,1,1
2.078,22.34,5.8019e-06,3.9948,7,1,4,1,1
2.328,22.34,7.8392e-06,3.9947,7,1,4,1,1
2.578,22.34,9.3446e-06,3.9945,7,1,4,1,1
2.828,22.34,1.1181e-05,3.989,7,1,4,1,1
3.109,22.34,1.1442e-05,-0.00302,7,1,0,1,1
3.359,22.34,1.1895e-05,-0.0032888,7,1,0,1,1
3.609,22.34,1.3187e-05,-0.0033432,7,1,0,1,1
3.859,22.34,1.2593e-05,-0.0033664,7,1,0,1,1
4.109,22.34,1.2542e-05,-0.0033436,7,1,0,1,1
4.359,22.34,1.0925e-05,-0.003367,7,1,0,1,1
4.609,22.34,1.1892e-05,-0.0033422,7,1,0,1,1
4.859,22.34,1.1501e-05,-0.0033657,7,1,0,1,1
5.109,22.34,1.0089e-05,-0.0033653,7,1,0,1,1
5.359,22.34,8.952e-06,-0.00336,7,1,0,1,1
5.609,22.34,8.9691e-06,-0.0033545,7,1,0,1,1
5.859,22.34,7.8755e-06,-0.0033618,7,1,0,1,1
6.109,22.34,8.2423e-06,-0.0033501,7,1,0,1,1
6.359,22.34,6.7155e-06,-0.0033399,7,1,0,1,1
6.609,22.34,6.7671e-06,-0.0033384,7,1,0,1,1
6.859,22.34,6.1302e-06,-0.0033568,7,1,0,1,1
7.109,22.34,6.4987e-06,-0.0033591,7,1,0,1,1
7.359,22.34,5.4971e-06,-0.003356,7,1,0,1,1
7.609,22.34,4.9005e-06,-0.0033588,7,1,0,1,1
7.859,22.34,4.691e-06,-0.0033588,7,1,0,1,1
8.14,22.34,1.5378e-06,3.995,7,1,4,1,1
8.39,22.34,4.6243e-06,3.9948,7,1,4,1,1
8.64,22.34,5.2694e-06,3.9947,7,1,4,1,1
8.89,22.34,5.5813e-06,3.9946,7,1,4,1,1
