Time(sec),TempRes(Ohm),SampVolt(V),extCurr(A),CoilCurr(A),intCurr(A),SampCurr_order(A),intCurr_sign,extCurr_sign0.625,22.54,-6.7259e-05,1.2439e-09,7,0,4,1,1
1.031,22.53,-5.4857e-05,3.4455e-09,7,0,4,1,1
1.578,22.53,-5.6775e-05,1.172e-09,7,0,4,1,1
1.984,22.53,-5.9866e-05,2.6101e-09,7,0,4,1,1
2.406,22.53,-5.8192e-05,2.6325e-09,7,0,4,1,1
2.953,22.53,-5.683e-05,1.9874e-09,7,0,4,1,1
3.5,22.53,-5.8026e-05,5.9482e-10,7,0,4,1,1
4.031,22.53,-6.2219e-05,4.9068e-09,7,0,4,1,1
4.578,22.53,-5.5629e-05,3.9433e-09,7,0,4,1,1
5.125,22.53,-7.5788e-05,2.0014e-09,7,0,4,1,1
5.656,22.52,-5.6501e-05,1.3944e-09,7,0,4,1,1
6.203,22.52,-4.7746e-05,1.3994e-09,7,0,4,1,1
6.75,22.52,-7.2246e-05,1.9312e-09,7,0,4,1,1
7.297,22.52,-5.8096e-05,2.534e-09,7,0,4,1,1
7.828,22.52,-6.124e-05,3.1999e-09,7,0,4,1,1
8.375,22.52,-5.6377e-05,7.6849e-10,7,0,0,1,1
8.922,22.52,-7.4988e-05,3.0612e-10,7,0,0,1,1
9.469,22.52,-6.2297e-05,3.5852e-09,7,0,0,1,1
10,22.52,-5.5655e-05,3.2006e-09,7,0,0,1,1
10.547,22.52,-6.0004e-05,3.2974e-09,7,0,0,1,1
11.078,22.52,-5.646e-05,2.8508e-09,7,0,0,1,1
11.625,22.52,-4.8382e-05,1.1604e-09,7,0,0,1,1
12.156,22.53,-5.7869e-05,2.9641e-09,7,0,0,1,1
12.687,22.53,-7.8264e-05,1.726e-09,7,0,0,1,1
13.234,22.53,-6.8602e-05,1.0454e-09,7,0,0,1,1
13.781,22.53,-5.7046e-05,1.7021e-09,7,0,0,1,1
14.312,22.53,-6.867e-05,2.0147e-09,7,0,0,1,1
14.859,22.53,-6.9379e-05,1.827e-09,7,0,0,1,1
15.406,22.53,-6.0839e-05,2.0908e-09,7,0,0,1,1
15.937,22.53,-7.1959e-05,9.9833e-10,7,0,0,1,1
16.484,22.53,-6.3662e-05,1.153e-09,7,0,0,1,1
17.015,22.53,-6.7427e-05,4.9555e-10,7,0,0,1,1
17.562,22.53,-7.6052e-05,1.8154e-09,7,0,0,1,1
18.094,22.53,-5.6724e-05,-1.9666e-10,7,0,0,1,1
18.5,22.53,-5.8498e-05,2.3845e-09,7,0,0,1,1
18.922,22.53,-5.5841e-05,2.6838e-09,7,0,0,1,1
19.469,22.53,-5.9635e-05,2.8318e-09,7,0,0,1,1
20,22.53,-6.1667e-05,1.6797e-09,7,0,0,1,1
20.547,22.53,-6.419e-05,5.0959e-10,7,0,0,1,1
21.094,22.53,-4.5783e-05,7.8743e-11,7,0,0,1,1
21.625,22.54,-6.4001e-05,2.0817e-09,7,0,0,1,1
22.156,22.53,-4.8979e-05,1.5797e-09,7,0,0,1,1
22.562,22.53,-6.0732e-05,2.2537e-09,7,0,0,1,1
22.984,22.54,-5.8847e-05,3.4553e-09,7,0,0,1,1
23.531,22.53,-5.9055e-05,3.7672e-09,7,0,0,1,1
24.078,22.54,-6.6439e-05,2.4298e-09,7,0,4,1,1
24.625,22.54,-6.0186e-05,2.4017e-09,7,0,4,1,1
25.156,22.54,-5.8301e-05,1.3548e-09,7,0,4,1,1
25.703,22.53,-6.218e-05,6.4188e-10,7,0,4,1,1
26.25,22.53,-4.5006e-05,2.2231e-09,7,0,4,1,1
26.781,22.53,-7.4739e-05,1.4334e-09,7,0,4,1,1
27.312,22.53,-3.1382e-05,8.9413e-10,7,0,4,1,1
27.859,22.53,-4.1781e-05,2.7739e-09,7,0,4,1,1
28.39,22.53,5.2671e-06,2.9575e-09,7,0,4,1,1
28.797,22.53,-0.00064469,2.2628e-09,7,0,4,1,1
29.219,22.53,-9.7011e-05,3.6894e-10,7,0,4,1,1
29.75,22.53,-1.273e-05,3.5199e-09,7,0,4,1,1
30.156,3.21,-1.7867e-05,1.0496e-09,7,0,4,1,1
30.672,22.54,0.0050909,1.005e-09,7,0,4,1,1
31.203,22.53,-0.00046082,9.131e-10,7,0,4,1,1
31.734,22.53,-2.6633e-05,1.1952e-09,7,0,0,1,1
32.265,22.53,-2.1637e-05,1.3696e-09,7,0,0,1,1
32.797,22.53,-1.8673e-05,7.7342e-10,7,0,0,1,1
33.203,22.53,-1.6202e-05,2.1074e-09,7,0,0,1,1
33.625,22.53,-1.4558e-05,3.9574e-09,7,0,0,1,1
34.172,22.53,-1.1349e-05,1.2373e-09,7,0,0,1,1
34.703,22.53,-8.861e-06,2.769e-09,7,0,0,1,1
35.25,22.53,-7.2142e-06,1.9709e-09,7,0,0,1,1
35.656,22.53,-5.5018e-06,4.1956e-09,7,0,0,1,1
36.078,22.53,-4.213e-06,8.8674e-10,7,0,0,1,1
36.625,22.53,-1.977e-06,2.4803e-09,7,0,0,1,1
37.172,22.53,-1.9507e-06,1.4474e-09,7,0,0,1,1
37.703,22.53,-1.0775e-07,1.9618e-09,7,0,0,1,1
38.109,0.42,-2.3521e-07,2.8252e-09,7,0,0,1,1
38.594,22.54,1.1991e-06,1.4987e-09,7,0,0,1,1
39.14,22.54,1.2865e-06,8.7098e-10,7,0,0,1,1
