
Bin,Number,Channel Y0,Channel Y1,Channel Y2
---,---,Time,Resistance,Voltage
1,1,0.166666666667273,30.07333333333333,-2.47e-06
4,1,0.7265000000006694,29.52,-2.877e-06
8,1,1.265500000000429,29.52,-2.637e-06
12,1,1.812500000000909,29.52,-2.637e-06
16,1,2.351500000000669,29.53,-3.127e-06
19,1,2.891000000001441,29.53,-3.408e-06
23,1,3.429500000001099,29.53,-3.075e-06
27,1,3.968500000000859,29.535,-3.137e-06
30,1,4.50800000000072,29.54,-3.304e-06
34,1,5.078000000000732,29.54,-3.294e-06
38,1,5.65650000000096,29.55,-3.2e-06
42,1,6.21100000000115,29.55,-3.085e-06
46,1,6.75800000000072,29.55,-3.231e-06
49,1,7.29700000000048,29.55,-2.981e-06
53,1,7.83600000000115,29.55,-2.741e-06
57,1,8.38300000000072,29.55,-2.898e-06
60,1,8.921500000001288,29.55,-2.637e-06
64,1,9.453000000001339,29.56,-3.106e-06
68,1,10,29.56,-2.783e-06
71,1,10.53900000000067,29.56,-2.783e-06
75,1,11.07800000000134,29.565,-2.731e-06
79,1,11.61700000000019,29.565,-2.439e-06
82,1,12.15600000000086,29.57,-2.595e-06
86,1,12.71100000000115,29.57,-2.825e-06
90,1,13.25000000000091,29.57,-2.439e-06
94,1,13.78900000000067,29.57,-2.679e-06
97,1,14.33600000000115,29.57,-2.689e-06
101,1,14.86700000000019,29.58,-2.46e-06
105,1,15.40600000000086,29.59,-2.449e-06
108,1,15.94500000000153,29.59,-2.168e-06
112,1,16.48450000000048,29.59,-2.918e-06
116,1,17.03150000000096,29.59,-2.397e-06
119,1,17.57000000000153,29.595,-2.574e-06
123,1,18.10900000000038,29.6,-2.345e-06
127,1,18.64850000000115,29.6,-2.429e-06
130,1,19.18750000000091,29.6,-2.522e-06
134,1,19.74200000000019,29.6,-2.731e-06
138,1,20.28900000000067,29.6,-2.314e-06
142,1,20.83600000000115,29.605,-2.418e-06
145,1,21.37500000000091,29.61,-2.397e-06
149,1,21.91400000000067,29.61,-2.752e-06
153,1,22.46100000000115,29.61,-2.574e-06
157,1,23.00000000000091,29.61,-2.429e-06
160,1,23.54700000000048,29.61,-2.147e-06
164,1,24.08600000000115,29.61,-2.418e-06
168,1,24.63250000000062,29.62,-2.449e-06
171,1,25.1795000000011,29.615,-2.637e-06
175,1,25.71850000000086,29.615,-2.522e-06
179,1,26.26600000000144,29.615,-2.627e-06
182,1,26.8045000000011,29.62,-2.71e-06
186,1,27.35150000000067,29.62,-2.095e-06
190,1,27.88300000000072,29.625,-2.522e-06
194,1,28.42200000000048,29.63,-2.616e-06
197,1,28.96100000000115,29.63,-2.887e-06
201,1,29.50750000000062,29.635,-2.501e-06
205,1,30.0545000000011,29.64,-2.627e-06
208,1,30.59400000000096,29.64,-2.71e-06
212,1,31.14100000000144,29.64,-2.731e-06
216,1,31.67150000000129,29.64,-3.179e-06
219,1,32.21850000000086,29.645,-2.825e-06
223,1,32.76550000000043,29.645,-2.689e-06
227,1,33.3045000000011,29.65,-2.606e-06
