
Bin,Number,Channel Y0,Channel Y1,Channel Y2
---,---,Time,Resistance,Voltage
0,1,0.1404999999995198,41.575,-1.7959e-05
4,1,0.6869999999998981,41.535,-1.8136e-05
8,1,1.226000000000568,41.51000000000001,-1.7886e-05
12,1,1.764999999999418,41.465,-1.7948e-05
15,1,2.304500000000189,41.435,-1.7833e-05
19,1,2.843000000000757,41.405,-1.7865e-05
23,1,3.382499999999709,41.375,-1.775e-05
26,1,3.929500000000189,41.32,-1.7396e-05
30,1,4.484000000000378,41.295,-1.7573e-05
34,1,5.022999999999229,41.265,-1.7667e-05
37,1,5.561999999999898,41.22499999999999,-1.7635e-05
41,1,6.101000000000568,41.2,-1.7208e-05
45,1,6.639999999999418,41.165,-1.7437e-05
49,1,7.186999999999898,41.125,-1.7177e-05
52,1,7.726000000000568,41.1,-1.7239e-05
56,1,8.28099999999904,41.065,-1.7291e-05
60,1,8.811999999999898,41.02500000000001,-1.7104e-05
63,1,9.351000000000568,40.995,-1.7083e-05
67,1,9.897999999999229,40.97,-1.7229e-05
71,1,10.4369999999999,40.935,-1.6927e-05
75,1,11.04133333333387,40.90666666666667,-1.6781e-05
78,1,11.53099999999904,40.87,-1.6489e-05
82,1,12.06999999999971,40.84,-1.6833e-05
86,1,12.61700000000019,40.805,-1.676e-05
89,1,13.16399999999976,40.77500000000001,-1.651e-05
93,1,13.71050000000014,40.73999999999999,-1.6166e-05
97,1,14.25,40.705,-1.602e-05
101,1,14.79700000000048,40.675,-1.6187e-05
104,1,15.33550000000014,40.645,-1.6072e-05
109,1,15.97400000000016,41.42333333333333,-1.6207e-05
112,1,16.48400000000038,40.58,-1.5999e-05
116,1,17.02299999999923,40.545,-1.5634e-05
119,1,17.5619999999999,40.51000000000001,-1.5415e-05
123,1,18.11700000000019,40.47499999999999,-1.529e-05
127,1,18.65599999999904,40.445,-1.5363e-05
131,1,19.19499999999971,40.41,-1.5593e-05
134,1,19.73400000000038,40.38,-1.5071e-05
